valid_year,prior_name,weight,prior_rate,actual_valid_rate,prior_error,brier,logloss,pred_mean,target_mean,bias
2022,linear_recent_3y,0.8,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.24918014344914718,0.6915067248635801,0.51653111286045,0.5289204435249241,-0.012389330664474119
2022,linear_recent_3y,0.85,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.2492440901464864,0.6916348082412026,0.5152665108948692,0.5289204435249241,-0.013653932630054877
2022,linear_recent_3y,0.9,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.24931338705841183,0.691773561454399,0.5140019089292884,0.5289204435249241,-0.014918534595635635
2022,linear_recent_3y,1.0,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.2494680315260211,0.6920830799441466,0.5114727049981269,0.5289204435249241,-0.017447738526797152
2022,linear_recent_3y,0.12,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.24884163766944953,0.690827023438955,0.5337296995923482,0.5289204435249241,0.004809256067424106
2022,linear_recent_3y,0.14,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.2488374691552861,0.6908186282037541,0.5332238588061158,0.5289204435249241,0.004303415281191714
2022,linear_recent_3y,0.16,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.24883415667545639,0.690811964510583,0.5327180180198837,0.5289204435249241,0.0037975744949596546
2022,linear_recent_3y,0.18,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.24883170022996048,0.690807031013502,0.5322121772336513,0.5289204435249241,0.0032917337087272625
2022,linear_recent_3y,0.22,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.2488293554419701,0.6908023494218568,0.5312004956611868,0.5289204435249241,0.0022800521362627
2022,linear_recent_3y,0.24,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.24882946709947557,0.6908025988329287,0.5306946548749544,0.5289204435249241,0.001774211350030308
2022,linear_recent_3y,0.26,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.24883043479131484,0.6908045734510475,0.5301888140887221,0.5289204435249241,0.001268370563798027
2022,linear_recent_3y,0.28,0.5114727049981269,0.5289204435249241,-0.017447738526797152,0.24883225851748791,0.6908082721268431,0.5296829733024897,0.5289204435249241,0.0007625297775656348
2022,recency_weighted_linear,0.0,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24888462547543985,0.6909138376430902,0.5367647443097421,0.5289204435249241,0.007844300784818015
2022,recency_weighted_linear,0.1,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24885631006872339,0.6908565837469068,0.5350765872318514,0.5289204435249241,0.006156143706927297
2022,recency_weighted_linear,0.2,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24884230152394005,0.6908283308521556,0.5333884301539608,0.5289204435249241,0.004467986629036691
2022,recency_weighted_linear,0.3,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.2488425998410899,0.6908289801473065,0.5317002730760703,0.5289204435249241,0.0027798295511461957
2022,recency_weighted_linear,0.4,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24885720502017297,0.6908584457600105,0.5300121159981797,0.5289204435249241,0.0010916724732555894
2022,recency_weighted_linear,0.5,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24888611706118913,0.6909166545313501,0.528323958920289,0.5289204435249241,-0.000596484604635017
2022,recency_weighted_linear,0.6,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24892933596413852,0.6910035458217385,0.5266358018423984,0.5289204435249241,-0.0022846416825256233
2022,recency_weighted_linear,0.65,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24895631048883815,0.6910577318440441,0.5257917233034531,0.5289204435249241,-0.0031287202214709264
2022,recency_weighted_linear,0.7,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24898686172902107,0.6911190713471066,0.5249476447645078,0.5289204435249241,-0.00397279876041623
2022,recency_weighted_linear,0.75,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24902098968468728,0.6911875602038757,0.5241035662255625,0.5289204435249241,-0.004816877299361533
2022,recency_weighted_linear,0.75,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24902098968468728,0.6911875602038757,0.5241035662255625,0.5289204435249241,-0.004816877299361533
2022,recency_weighted_linear,0.8,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.2490586943558368,0.6912631950442366,0.5232594876866172,0.5289204435249241,-0.005660955838306836
2022,recency_weighted_linear,0.8,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.2490586943558368,0.6912631950442366,0.5232594876866172,0.5289204435249241,-0.005660955838306836
2022,recency_weighted_linear,0.85,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.2490999757424696,0.6913459732523319,0.5224154091476719,0.5289204435249241,-0.006505034377252139
2022,recency_weighted_linear,0.9,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.2491448338445857,0.6914358929643076,0.5215713306087266,0.5289204435249241,-0.007349112916197442
2022,recency_weighted_linear,1.0,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24924528019526782,0.6916371531939131,0.519883173530836,0.5289204435249241,-0.009037269994088049
2022,recency_weighted_linear,0.12,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24885236381081205,0.6908486164381227,0.5347389558162733,0.5289204435249241,0.00581851229134922
2022,recency_weighted_linear,0.14,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24884898982737805,0.6908418082949757,0.5344013244006952,0.5289204435249241,0.005480880875771144
2022,recency_weighted_linear,0.16,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.2488461881184214,0.6908361585062858,0.5340636929851171,0.5289204435249241,0.005143249460193067
2022,recency_weighted_linear,0.18,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24884395868394205,0.6908316662818093,0.5337260615695391,0.5289204435249241,0.00480561804461499
2022,recency_weighted_linear,0.22,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24884121663841538,0.6908261514687067,0.5330507987383827,0.5289204435249241,0.004130355213458614
2022,recency_weighted_linear,0.24,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24884070402736802,0.6908251274035386,0.5327131673228046,0.5289204435249241,0.0037927237978805373
2022,recency_weighted_linear,0.26,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.24884076369079802,0.6908252579493456,0.5323755359072265,0.5289204435249241,0.0034550923823024604
2022,recency_weighted_linear,0.28,0.519883173530836,0.5289204435249241,-0.009037269994088049,0.2488413956287053,0.6908265424193649,0.5320379044916485,0.5289204435249241,0.0031174609667243836
2022,exp_smoothing_0.65,0.0,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24888462547543985,0.6909138376430902,0.5367647443097421,0.5289204435249241,0.007844300784818015
2022,exp_smoothing_0.65,0.1,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24887977928120794,0.690903864734175,0.5367541730214614,0.5289204435249241,0.007833729496537378
2022,exp_smoothing_0.65,0.2,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24888354042377422,0.6909112431090684,0.5367436017331807,0.5289204435249241,0.007823158208256631
2022,exp_smoothing_0.65,0.3,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24889590890313867,0.6909359522404696,0.5367330304449,0.5289204435249241,0.007812586919975884
2022,exp_smoothing_0.65,0.4,0.536659031426935,0.5289204435249241,0.007738587902010985,0.2489168847193013,0.690977978018309,0.5367224591566193,0.5289204435249241,0.007802015631695247
2022,exp_smoothing_0.65,0.5,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24894646787226213,0.691037312713995,0.5367118878683385,0.5289204435249241,0.007791444343414389
2022,exp_smoothing_0.65,0.6,0.536659031426935,0.5289204435249241,0.007738587902010985,0.2489846583620211,0.6911139549587534,0.5367013165800579,0.5289204435249241,0.007780873055133863
2022,exp_smoothing_0.65,0.65,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24900698135819993,0.6911587677211208,0.5366960309359176,0.5289204435249241,0.00777558741099349
2022,exp_smoothing_0.65,0.7,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24903145618857828,0.6912079097359074,0.5366907452917772,0.5289204435249241,0.007770301766853116
2022,exp_smoothing_0.65,0.75,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24905808285315614,0.6912613826195547,0.5366854596476368,0.5289204435249241,0.007765016122712742
2022,exp_smoothing_0.65,0.75,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24905808285315614,0.6912613826195547,0.5366854596476368,0.5289204435249241,0.007765016122712742
2022,exp_smoothing_0.65,0.8,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24908686135193364,0.6913191883870407,0.5366801740034964,0.5289204435249241,0.007759730478572369
2022,exp_smoothing_0.65,0.8,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24908686135193364,0.6913191883870407,0.5366801740034964,0.5289204435249241,0.007759730478572369
2022,exp_smoothing_0.65,0.85,0.536659031426935,0.5289204435249241,0.007738587902010985,0.2491177916849106,0.6913813294528351,0.5366748883593562,0.5289204435249241,0.007754444834432106
2022,exp_smoothing_0.65,0.9,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24915087385208715,0.691447808632074,0.5366696027152157,0.5289204435249241,0.007749159190291621
2022,exp_smoothing_0.65,1.0,0.536659031426935,0.5289204435249241,0.007738587902010985,0.2492234936890388,0.6915937946033751,0.536659031426935,0.5289204435249241,0.007738587902010985
2022,exp_smoothing_0.65,0.02,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24888296764964962,0.6909104537564685,0.5367626300520859,0.5289204435249241,0.007842186527161843
2022,exp_smoothing_0.65,0.04,0.536659031426935,0.5289204435249241,0.007738587902010985,0.2488816541173313,0.6909077647433647,0.5367605157944297,0.5289204435249241,0.007840072269505671
2022,exp_smoothing_0.65,0.06,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24888068487848491,0.6909057703774805,0.5367584015367736,0.5289204435249241,0.0078379580118495
2022,exp_smoothing_0.65,0.08,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24888005993311046,0.6909044704429214,0.5367562872791175,0.5289204435249241,0.007835843754193439
2022,exp_smoothing_0.65,0.12,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24887984292277734,0.6909039530560918,0.5367520587638052,0.5289204435249241,0.007831615238881096
2022,exp_smoothing_0.65,0.14,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24888025085781867,0.6909047352238661,0.5367499445061491,0.5289204435249241,0.007829500981225035
2022,exp_smoothing_0.65,0.16,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24888100308633193,0.6909062110630182,0.5367478302484928,0.5289204435249241,0.007827386723568752
2022,exp_smoothing_0.65,0.18,0.536659031426935,0.5289204435249241,0.007738587902010985,0.24888209960831711,0.6909083804093781,0.5367457159908369,0.5289204435249241,0.007825272465912803
2023,prev_year_rate,0.0,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25233600891363844,0.6980165787350958,0.530580405031529,0.49995723449750534,0.03062317053402369
2023,prev_year_rate,0.1,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.2519715140583222,0.6972280841020779,0.5304144088808685,0.49995723449750534,0.030457174383363206
2023,prev_year_rate,0.2,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25165474820940154,0.6965504973073179,0.5302484127302081,0.49995723449750534,0.03029117823270272
2023,prev_year_rate,0.3,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.2513857113668765,0.6959805078010929,0.5300824165795475,0.49995723449750534,0.030125182082042123
2023,prev_year_rate,0.4,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25116440353074704,0.695515375626674,0.5299164204288871,0.49995723449750534,0.02995918593138175
2023,prev_year_rate,0.5,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.2509908247010132,0.695152847320413,0.5297504242782265,0.49995723449750534,0.029793189780721152
2023,prev_year_rate,0.6,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25086497487767495,0.6948910931514297,0.529584428127566,0.49995723449750534,0.029627193630060666
2023,prev_year_rate,0.65,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25081994834340415,0.6947975385781551,0.5295014300522358,0.49995723449750534,0.02954419555473048
2023,prev_year_rate,0.7,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25078685406073226,0.6947286599453685,0.5294184319769056,0.49995723449750534,0.029461197479400292
2023,prev_year_rate,0.75,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25076569202965926,0.6946843286410331,0.5293354339015752,0.49995723449750534,0.029378199404069882
2023,prev_year_rate,0.75,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25076569202965926,0.6946843286410331,0.5293354339015752,0.49995723449750534,0.029378199404069882
2023,prev_year_rate,0.8,0.5289204435249241,0.49995723449750534,0.028963209027418724,0.25075646225018516,0.6946644356796744,0.5292524358262449,0.49995723449750534,0.029295201328739584
