candidate_name,calibration_mode,valid_year,metric_actual_rate,metric_constant_brier,metric_brier,metric_skill_margin,metric_pseudo_score,metric_auc,metric_logloss,metric_pred_mean,metric_pred_std
C_PITCHER_GAME_logitblend50,native,2024,0.4861049201797189,0.24980692675678798,0.2512850815653135,-0.0014781548085255058,0.0,0.5191629107595302,0.6958429560728757,0.5150482277952472,0.04435851630466447
C_PITCHER_GAME_logitblend50,platt,2024,0.4861049201797189,0.24980692675678798,0.249675086784719,0.00013183997206897557,52.77674793915342,0.5191629107595302,0.6924974467048737,0.49512348704729464,0.012612126697094475
C_PITCHER_GAME_logitblend50,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.24967609006633165,0.0001308366904563263,52.375125123615526,0.5191619980921645,0.6924990927847275,0.48771332974962506,0.005367636132794826
C_PITCHER_GAME_probblend100,native,2022,0.5289204435249241,0.24916360794632167,0.24666630533983713,0.002497302606484536,1002.274219364547,0.5536163719667437,0.6863832280530772,0.5342585375666149,0.04729913987301749
C_PITCHER_GAME_probblend100,platt,2022,0.5289204435249241,0.24916360794632167,0.24699776684872737,0.0021658410975942954,869.2445559950678,0.5536163719667437,0.6870810576204852,0.535010611774837,0.03204116180863081
C_PITCHER_GAME_probblend100,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.24855646700710068,0.0006071409392209848,243.67159563357407,0.5533443708535123,0.6902577097174056,0.511028890847532,0.011108004378581964
C_PITCHER_GAME_probblend100,native,2023,0.49995723449750534,0.24999999817111176,0.2521147777724902,-0.0021147796013784304,0.0,0.5214597723644024,0.6976249233614664,0.532830384914739,0.05048885371808769
C_PITCHER_GAME_probblend100,platt,2023,0.49995723449750534,0.24999999817111176,0.2516631673511484,-0.0016631691800366444,0.0,0.5214597723644024,0.6966461614119414,0.5303151167706541,0.04600514844617386
C_PITCHER_GAME_probblend100,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.2503984320102947,-0.00039843383918294895,0.0,0.5214191873027691,0.6939467108575844,0.5267332528168323,0.013580881526527982
C_PITCHER_GAME_probblend100,native,2024,0.4861049201797189,0.24980692675678798,0.2511258399983919,-0.0013189132416039084,0.0,0.5194760707772013,0.6954981978590238,0.5145977744439066,0.04280629692014291
C_PITCHER_GAME_probblend100,platt,2024,0.4861049201797189,0.24980692675678798,0.24966146085953217,0.00014546589725580872,58.23133054970663,0.5194760707772013,0.6924700777874139,0.49498852377987573,0.012141848431854072
C_PITCHER_GAME_probblend100,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.24967497023919796,0.00013195651759001503,52.82340217831025,0.5194760101382659,0.692496858581411,0.48772689864715296,0.005218431175325186
C_PITCHER_GAME_logitblend100,native,2022,0.5289204435249241,0.24916360794632167,0.2466672280146492,0.002496379931672482,1001.9039105463137,0.5536191729333539,0.6863853200626997,0.5343217106528498,0.04747163981416499
C_PITCHER_GAME_logitblend100,platt,2022,0.5289204435249241,0.24916360794632167,0.24699481374256693,0.002168794203754737,870.4297636523104,0.5536191729333539,0.6870746369876007,0.5350554126675445,0.03216702620996788
C_PITCHER_GAME_logitblend100,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.2485564832550419,0.0006071246912797701,243.66507464066157,0.5533472466265938,0.6902577424537961,0.5110150162310366,0.011112248972326497
C_PITCHER_GAME_logitblend100,native,2023,0.49995723449750534,0.24999999817111176,0.25212146304009203,-0.002121464868980266,0.0,0.5214552334039133,0.6976396219542659,0.532855964828558,0.05053807151280504
C_PITCHER_GAME_logitblend100,platt,2023,0.49995723449750534,0.24999999817111176,0.2516688114479112,-0.0016688132767994357,0.0,0.5214552334039133,0.6966583795330218,0.530338619336316,0.0460506178261743
C_PITCHER_GAME_logitblend100,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.2503982749405207,-0.0003982767694089284,0.0,0.5214205617309264,0.6939463968561499,0.5267287942345743,0.013583270060202508
C_PITCHER_GAME_logitblend100,native,2024,0.4861049201797189,0.24980692675678798,0.2511398200944556,-0.0013328933376676455,0.0,0.5194707708034443,0.6955297352309064,0.5146362013171579,0.042938724067195004
C_PITCHER_GAME_logitblend100,platt,2024,0.4861049201797189,0.24980692675678798,0.24966285006367342,0.00014407669311455873,57.67521941248322,0.5194707708034443,0.6924728749552933,0.49500043246220093,0.012184295948788145
C_PITCHER_GAME_logitblend100,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.24967511055616648,0.00013181620062149846,52.767232011078185,0.5194709366495309,0.6924971389987384,0.48772487702442935,0.005228222301598924
C_PITCHER_GAME_probblend300,native,2022,0.5289204435249241,0.24916360794632167,0.24673350136616962,0.0024301065801520527,975.3055834203446,0.5529533154543482,0.6865257716551603,0.5339252407054836,0.04279002561292972
C_PITCHER_GAME_probblend300,platt,2022,0.5289204435249241,0.24916360794632167,0.24713396292303583,0.002029645023285842,814.5832531543277,0.5529533154543482,0.687363388508831,0.5347580872168257,0.028912304398548434
C_PITCHER_GAME_probblend300,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.24859121393642675,0.0005723940098949221,229.72616852547552,0.552751804121772,0.6903272953012144,0.5111747388523895,0.010612152449973523
C_PITCHER_GAME_probblend300,native,2023,0.49995723449750534,0.24999999817111176,0.2520320642988191,-0.002032066127707316,0.0,0.5214843885196725,0.6974429906206293,0.5329588334474118,0.049383521722932665
C_PITCHER_GAME_probblend300,platt,2023,0.49995723449750534,0.24999999817111176,0.25159535377372194,-0.0015953556026101767,0.0,0.5214843885196725,0.6964989113876321,0.5304285389597339,0.04499386037282521
C_PITCHER_GAME_probblend300,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.25040223062092587,-0.000402232449814105,0.0,0.5214387493897323,0.693954261506009,0.526735438599907,0.013387355413415977
C_PITCHER_GAME_probblend300,native,2024,0.4861049201797189,0.24980692675678798,0.25080523092399765,-0.0009983041672096682,0.0,0.5200425328643328,0.6948165792974643,0.5134845340900382,0.03909818864033745
C_PITCHER_GAME_probblend300,platt,2024,0.4861049201797189,0.24980692675678798,0.24964306938849062,0.0001638573682973543,65.59360479899176,0.5200425328643328,0.6924331634170094,0.49466087984153095,0.01104616552403613
C_PITCHER_GAME_probblend300,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.249676589633345,0.0001303371234429862,52.17514387416584,0.5200425328643328,0.6925001142625706,0.48774205570452267,0.004803273899291472
C_PITCHER_GAME_logitblend300,native,2022,0.5289204435249241,0.24916360794632167,0.24672826493081423,0.002435343015507435,977.4071886260738,0.5529615919400896,0.6865140756145898,0.5340199488126425,0.043036483146779665
C_PITCHER_GAME_logitblend300,platt,2022,0.5289204435249241,0.24916360794632167,0.24712564806606,0.002037959880261675,817.9203604648079,0.5529615919400896,0.6873457100996447,0.5348242944558856,0.029087923351281294
C_PITCHER_GAME_logitblend300,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.24859100890806637,0.0005725990382552948,229.80845516519094,0.5527588188585926,0.6903268838993136,0.5111566489228904,0.01062154833119647
C_PITCHER_GAME_logitblend300,native,2023,0.49995723449750534,0.24999999817111176,0.25204275120286845,-0.002042753031756689,0.0,0.5214784164407176,0.6974663815555889,0.5330016778008139,0.04946723970588507
