candidate_name,calibration_mode,mean_auc,mean_brier,worst_skill_margin,positive_fold_count,auc_2022,pseudo_2022,skill_2022,delta_auc_2022_vs_v2,delta_skill_2022_vs_v2,auc_2023,pseudo_2023,skill_2023,delta_auc_2023_vs_v2,delta_skill_2023_vs_v2,auc_2024,pseudo_2024,skill_2024,delta_auc_2024_vs_v2,delta_skill_2024_vs_v2,delta_mean_auc_vs_v2
D_PITCHER_BATTER_HAND_probblend100,platt,0.530468524153075,0.24937049704917733,-0.0006825362027891579,2,0.5426507277981841,480.77766234728267,0.0011979229697044735,0.010371990793365815,0.0009748725226597366,0.5259306337819918,0.0,-0.0006825362027891579,0.010560149729244683,-0.00011450602290496992,0.5228242108790488,137.56822688456924,0.00034365495977414784,0.012136517206153385,0.00031072597909578836,0.011022885909587998
D_PITCHER_BATTER_HAND_probblend100,native,0.530468524153075,0.2500434384669504,-0.0015386243565018998,1,0.5426507277981841,605.1424229481394,0.0015077946942313736,0.010371990793365815,0.0012847442471866366,0.5259306337819918,0.0,-0.0015386243565018998,0.010560149729244683,-0.0009705941766177117,0.5228242108790488,0.0,-0.0011289528643592395,0.012136517206153385,-0.001161881845037599,0.011022885909587998
D_PITCHER_BATTER_HAND_logitblend100,platt,0.5304624593713515,0.24937220032389176,-0.0006871454093408669,2,0.542647844259385,481.39955603861324,0.0011994725024633834,0.010369107254566634,0.0009764220554186465,0.5259231523435712,0.0,-0.0006871454093408669,0.01055266829082413,-0.00011911522945667885,0.5228163815110984,136.7475329281997,0.00034160480942366234,0.012128687838202978,0.00030867582874530286,0.011016821127864507
D_PITCHER_BATTER_HAND_logitblend100,native,0.5304624593713515,0.25005228272345564,-0.001546850904588698,1,0.542647844259385,602.8647910984256,0.0015021196645388923,0.010369107254566634,0.0012790692174941554,0.5259231523435712,0.0,-0.001546850904588698,0.01055266829082413,-0.00097882072470451,0.5228163815110984,0.0,-0.0011415840560957402,0.012128687838202978,-0.0011745130367740997,0.011016821127864507
D_PITCHER_BATTER_HAND_probblend50,v2_strength,0.5303073117284167,0.2495952864319744,-0.0003451797088608044,2,0.5425351210649747,113.8060740983921,0.00028356332028561804,0.010256384060156387,6.051287324088106e-05,0.5259254002918711,0.0,-0.0003451797088608044,0.010554916239123968,0.00022285047102338362,0.5224614138284045,98.59212875758773,0.0002462899668734253,0.011773720155509038,0.00021336098619506583,0.010861673484929724
D_PITCHER_BATTER_HAND_logitblend50,v2_strength,0.5303048079253748,0.24959533270253279,-0.0003450892598980959,2,0.5425355042720184,113.72926736063768,0.00028337194584668324,0.01025676726720004,6.032149880194626e-05,0.5259197017581922,0.0,-0.0003450892598980959,0.010549217705445146,0.0002229409199860921,0.522459217745914,98.57696256527277,0.0002462520806744972,0.011771524073018513,0.00021332309999613774,0.010859169681887826
D_PITCHER_BATTER_HAND_probblend50,platt,0.5302362551271076,0.24938436247699025,-0.0007144993181306403,2,0.5425594230759587,485.9853972979015,0.001210898749999717,0.01028068607114041,0.00098784830295498,0.525692365926487,0.0,-0.0007144993181306403,0.010321881873739946,-0.00014646913824645225,0.5224569763788771,128.51765783666679,0.0003210460113815816,0.011769282705981654,0.00028811703070322214,0.010790616883620596
D_PITCHER_BATTER_HAND_probblend50,native,0.5302362551271076,0.25013866645799077,-0.0016000120913854665,1,0.5425594230759587,576.2245643664288,0.0014357419144483685,0.01028068607114041,0.0012126914674036315,0.525692365926487,0.0,-0.0016000120913854665,0.010321881873739946,-0.0010319819115012785,0.5224569763788771,0.0,-0.0012811963228137324,0.011769282705981654,-0.0013141253034920919,0.010790616883620596
D_PITCHER_BATTER_HAND_logitblend50,platt,0.5302339096481247,0.24938577496707856,-0.0007176284214507056,2,0.5425582591357616,486.15248982117885,0.0012113150837593234,0.010279522130943297,0.0009882646367145864,0.5256884771046555,0.0,-0.0007176284214507056,0.010317993051908392,-0.00014959824156651758,0.5224549927039569,127.90730618460938,0.0003195213106771677,0.01176729903106144,0.00028659232999880824,0.010788271404637673
D_PITCHER_BATTER_HAND_logitblend50,native,0.5302339096481247,0.2501453015911777,-0.001605527882732688,1,0.5425582591357616,573.9791463312437,0.001430147149858424,0.010279522130943297,0.001207096702813687,0.5256884771046555,0.0,-0.001605527882732688,0.010317993051908392,-0.0010374977028485,0.5224549927039569,0.0,-0.001289991166437382,0.01176729903106144,-0.0013229201471157415,0.010788271404637673
