candidate_name,calibration_mode,mean_auc,mean_brier,worst_skill_margin,positive_fold_count,auc_2022,pseudo_2022,skill_2022,delta_auc_2022_vs_v2,delta_skill_2022_vs_v2,auc_2023,pseudo_2023,skill_2023,delta_auc_2023_vs_v2,delta_skill_2023_vs_v2,auc_2024,pseudo_2024,skill_2024,delta_auc_2024_vs_v2,delta_skill_2024_vs_v2,delta_mean_auc_vs_v2,alpha_pitcher,alpha_context,context
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,100,150,C_PITCHER_GAME
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,100,150,C_PITCHER_GAME
C_PITCHER_GAME_ap100_ac300,platt,0.5299376093996242,0.2494583143768455,-0.0016575566268380026,2,0.5503900097567345,860.7941650494472,0.002144785798628618,0.018111272751916152,0.0019217353515838809,0.5215931666105038,0.0,-0.0016575566268380026,0.006222682557756709,-0.0010895264469538146,0.5178296518316343,43.37772907305472,0.00010836057189428372,0.007141958158738859,7.543159121592424e-05,0.010491971156137203,100,300,C_PITCHER_GAME
C_PITCHER_GAME_ap100_ac300,native,0.5299376093996242,0.2501652916100795,-0.0021113209187828275,1,0.5503900097567345,915.6482585436421,0.0022814622370850024,0.018111272751916152,0.0020584117900402654,0.5215931666105038,0.0,-0.0021113209187828275,0.006222682557756709,-0.0015432907388986394,0.5178296518316343,0.0,-0.0016954832743192594,0.007141958158738859,-0.0017284122549976189,0.010491971156137203,100,300,C_PITCHER_GAME
C_PITCHER_GAME_ap100_ac300,v2_strength,0.5298270320205184,0.24954782051603885,-0.0003798732831115925,2,0.5500798882422279,233.5527787331581,0.0005819285299504262,0.01780115123740955,0.00035887808290568923,0.5215717082857894,0.0,-0.0003798732831115925,0.006201224233042257,0.0001881568967725955,0.517829499533538,50.04508117088698,0.00012501607926593272,0.007141805860642503,9.208709858757325e-05,0.0103813937770314,100,300,C_PITCHER_GAME
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,100,300,C_PITCHER_GAME
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,100,300,C_PITCHER_GAME
C_PITCHER_GAME_ap100_ac600,platt,0.5293801267614201,0.24947934958941756,-0.0014511897602803858,2,0.5482886297918776,745.077065676927,0.0018564608988212161,0.016009892787059332,0.0016334104517764791,0.5220040988321449,0.0,-0.0014511897602803858,0.006633614779397834,-0.0008831595803961978,0.5178476516602377,50.92451561669555,0.0001272129674278477,0.007159957987342258,9.428398674948824e-05,0.009934488517933104,100,600,C_PITCHER_GAME
C_PITCHER_GAME_ap100_ac600,native,0.5293801267614201,0.2501516641443622,-0.0019222023243282427,1,0.5482886297918776,808.4187347556248,0.002014285286831119,0.016009892787059332,0.001791234839786382,0.5220040988321449,0.0,-0.0019222023243282427,0.006633614779397834,-0.0013541721444440546,0.5178476516602377,0.0,-0.0015765425213679907,0.007159957987342258,-0.0016094715020463501,0.009934488517933104,100,600,C_PITCHER_GAME
C_PITCHER_GAME_ap100_ac600,v2_strength,0.5293027186857312,0.24957157613549427,-0.0003776000108166866,2,0.5480058394425542,199.9415150966135,0.0004981814927972616,0.015727102437735896,0.00027513104575252467,0.522054038445504,0.0,-0.0003776000108166866,0.0066835543927569185,0.00019043016906750143,0.5178482781691353,54.13099929358725,0.00013522298575804892,0.007160584496239797,0.00010229400507968944,0.009857080442244204,100,600,C_PITCHER_GAME
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,100,600,C_PITCHER_GAME
