feature,importance,alpha,feature_set,valid_year
te_batter_team_id,1.0532162787676405,20,pitcher_abs,2022
te_batter_team_id_delta,2.230393553597603,20,pitcher_abs,2022
te_game_type,0.3062203056997359,20,pitcher_abs,2022
te_game_type_delta,1.2740209517060594,20,pitcher_abs,2022
te_season,0.57319557472289,20,pitcher_abs,2022
te_season_delta,1.1675097784955384,20,pitcher_abs,2022
te_pitcher_id__balls_before__strikes_before,11.061476066253803,20,pitcher_abs,2022
te_pitcher_id__balls_before__strikes_before_delta,11.755830080324536,20,pitcher_abs,2022
te_pitcher_id__batter_hand,1.7377582084032104,20,pitcher_abs,2022
te_pitcher_id__batter_hand_delta,1.493958602423302,20,pitcher_abs,2022
te_pitcher_id__base_state,5.978898826574558,20,pitcher_abs,2022
te_pitcher_id__base_state_delta,6.594668145400912,20,pitcher_abs,2022
te_pitcher_id__game_type,5.165573834445333,20,pitcher_abs,2022
te_pitcher_id__game_type_delta,4.713850690630843,20,pitcher_abs,2022
te_batter_id__pitcher_hand,4.828832786562291,20,pitcher_abs,2022
te_batter_id__pitcher_hand_delta,5.569270669482495,20,pitcher_abs,2022
te_balls_before__strikes_before,0.2936834781701381,20,pitcher_abs,2022
te_balls_before__strikes_before_delta,0.4590650618300544,20,pitcher_abs,2022
te_balls_before__strikes_before__game_type,1.308486023514711,20,pitcher_abs,2022
te_balls_before__strikes_before__game_type_delta,1.2513304456558558,20,pitcher_abs,2022
te_pitcher_hand__batter_hand,0.11385780223926385,20,pitcher_abs,2022
te_pitcher_hand__batter_hand_delta,0.1655446862214899,20,pitcher_abs,2022
te_base_state__outs_before,0.311946774569104,20,pitcher_abs,2022
te_base_state__outs_before_delta,0.2758614014245365,20,pitcher_abs,2022
asof_pitcher_success_minus_global,1.1258565515482482,20,pitcher_abs,2022
asof_batter_success_minus_global,0.4998047176227208,20,pitcher_abs,2022
pitcher_success_x_two_strike,0.14541001823948208,20,pitcher_abs,2022
pitcher_success_x_runner_on,0.30381203755636593,20,pitcher_abs,2022
pitcher_fastball_x_hitter_count,0.1850297670032114,20,pitcher_abs,2022
season,1.0546694752203312,20,pitcher_rel,2022
game_month,0.9622434554081815,20,pitcher_rel,2022
game_dayofweek,0.1118804853276551,20,pitcher_rel,2022
inning,0.18179710848478314,20,pitcher_rel,2022
balls_before,0.4699363276098981,20,pitcher_rel,2022
strikes_before,0.2070643670384717,20,pitcher_rel,2022
outs_before,0.02006059809250416,20,pitcher_rel,2022
run_top_before,0.1782551129351718,20,pitcher_rel,2022
run_bot_before,0.05584433123779236,20,pitcher_rel,2022
run_total_before,0.06736154612226068,20,pitcher_rel,2022
score_diff_home,0.12089949542358541,20,pitcher_rel,2022
score_diff_pitcher_team,0.12590560911854162,20,pitcher_rel,2022
runner_on_1b,0.0,20,pitcher_rel,2022
runner_on_2b,0.0,20,pitcher_rel,2022
runner_on_3b,0.9593382054920851,20,pitcher_rel,2022
num_runners_on,0.2047379519083488,20,pitcher_rel,2022
home_win_expectancy,0.20081346308416745,20,pitcher_rel,2022
away_win_expectancy,0.16809889609427645,20,pitcher_rel,2022
li,0.2447050134444972,20,pitcher_rel,2022
pitcher_hand,0.0,20,pitcher_rel,2022
batter_hand,0.0,20,pitcher_rel,2022
pitcher_team_id,0.19068529779755555,20,pitcher_rel,2022
batter_team_id,0.29057667708095625,20,pitcher_rel,2022
asof_pitcher_n,0.559246692770816,20,pitcher_rel,2022
asof_pitcher_success_rate,0.6706056986572019,20,pitcher_rel,2022
asof_pitcher_reverse_rate,0.5963046254500882,20,pitcher_rel,2022
asof_pitcher_middle_rate,0.388506312517311,20,pitcher_rel,2022
asof_pitcher_ball_rate,0.06476462426623421,20,pitcher_rel,2022
asof_pitcher_strike_rate,0.17248253211674394,20,pitcher_rel,2022
asof_pitcher_prev1_game_success_rate,0.18560242786005654,20,pitcher_rel,2022
asof_pitcher_prev3_game_success_rate,0.18477125496004002,20,pitcher_rel,2022
asof_pitcher_prev5_game_success_rate,0.0973011003581516,20,pitcher_rel,2022
