feature,importance,feature_set,valid_year
te_pitcher_hand__batter_hand_delta,0.2074316278155683,batter_asof_deltas,2024
te_base_state__outs_before,0.2911573252568444,batter_asof_deltas,2024
te_base_state__outs_before_delta,0.1288023116820527,batter_asof_deltas,2024
asof_pitcher_success_minus_global,0.3664873644207073,batter_asof_deltas,2024
asof_batter_success_minus_global,0.1105137949807133,batter_asof_deltas,2024
pitcher_success_x_two_strike,0.096443619740449,batter_asof_deltas,2024
pitcher_success_x_runner_on,0.185326682221339,batter_asof_deltas,2024
pitcher_fastball_x_hitter_count,0.3318429813170934,batter_asof_deltas,2024
season,0.947141433086566,context_asof_interactions,2022
game_month,0.8035067440876486,context_asof_interactions,2022
game_dayofweek,0.1437832372842491,context_asof_interactions,2022
inning,0.1138272773943314,context_asof_interactions,2022
balls_before,0.4878969881249589,context_asof_interactions,2022
strikes_before,0.141099931299745,context_asof_interactions,2022
outs_before,0.0782583524204006,context_asof_interactions,2022
run_top_before,0.286906103967178,context_asof_interactions,2022
run_bot_before,0.0053150481239739,context_asof_interactions,2022
run_total_before,0.1578942178245081,context_asof_interactions,2022
score_diff_home,0.0750479151608153,context_asof_interactions,2022
score_diff_pitcher_team,0.1122535314545437,context_asof_interactions,2022
runner_on_1b,0.0,context_asof_interactions,2022
runner_on_2b,0.0,context_asof_interactions,2022
runner_on_3b,0.819960061905518,context_asof_interactions,2022
num_runners_on,0.3139558684900657,context_asof_interactions,2022
home_win_expectancy,0.2014112189135386,context_asof_interactions,2022
away_win_expectancy,0.1501344525684563,context_asof_interactions,2022
li,0.1591764323609804,context_asof_interactions,2022
pitcher_hand,0.0453974475987314,context_asof_interactions,2022
batter_hand,0.1036033671022904,context_asof_interactions,2022
pitcher_team_id,0.2068413155648135,context_asof_interactions,2022
batter_team_id,0.477151300521886,context_asof_interactions,2022
asof_pitcher_n,1.2871934232552251,context_asof_interactions,2022
asof_pitcher_success_rate,1.019179907292155,context_asof_interactions,2022
asof_pitcher_reverse_rate,0.8251353980288512,context_asof_interactions,2022
asof_pitcher_middle_rate,0.415099309640601,context_asof_interactions,2022
asof_pitcher_ball_rate,0.1436188169743061,context_asof_interactions,2022
asof_pitcher_strike_rate,0.2637877152692651,context_asof_interactions,2022
asof_pitcher_prev1_game_success_rate,0.3285917858160174,context_asof_interactions,2022
asof_pitcher_prev3_game_success_rate,0.2648733111189218,context_asof_interactions,2022
asof_pitcher_prev5_game_success_rate,0.3421089985325466,context_asof_interactions,2022
asof_pitcher_prev1_game_middle_rate,0.0318798204736853,context_asof_interactions,2022
asof_pitcher_prev3_game_middle_rate,0.2519539703149191,context_asof_interactions,2022
asof_pitcher_prev5_game_middle_rate,0.130443729302436,context_asof_interactions,2022
asof_batter_n,0.0446146033875293,context_asof_interactions,2022
asof_batter_success_rate,0.3451432562343294,context_asof_interactions,2022
asof_batter_middle_rate,0.2713325920379489,context_asof_interactions,2022
asof_pitcher_pitchmix_n,0.6280594576000696,context_asof_interactions,2022
asof_pitcher_fastball_rate,0.0,context_asof_interactions,2022
asof_pitcher_breaking_rate,0.0663051672086113,context_asof_interactions,2022
asof_pitcher_offspeed_rate,0.1211674946299846,context_asof_interactions,2022
rf_late_x_pitcher_success,0.1340318292675549,context_asof_interactions,2022
rf_li_x_pitcher_success,0.2982508481496476,context_asof_interactions,2022
rf_pitchmix_fast_minus_break,0.148673965626896,context_asof_interactions,2022
rf_pitchmix_fast_minus_offspeed,0.1426680730948469,context_asof_interactions,2022
rf_runner_x_pitcher_success,0.3094552779672477,context_asof_interactions,2022
rf_score_abs_x_pitcher_success,0.1896366758235132,context_asof_interactions,2022
top_bottom_code,0.0294008822408875,context_asof_interactions,2022
game_type_code,0.8142272906878585,context_asof_interactions,2022
base_state_code,0.5250134357637768,context_asof_interactions,2022
pitcher_id_code,0.7702270391313847,context_asof_interactions,2022
batter_id_code,0.3038306108378207,context_asof_interactions,2022
count_index,0.3311587003664201,context_asof_interactions,2022
two_strike,0.0,context_asof_interactions,2022
three_ball,0.2060337515084833,context_asof_interactions,2022
full_count,0.0,context_asof_interactions,2022
pitcher_count,0.0895777133066575,context_asof_interactions,2022
hitter_count,0.0624609481106755,context_asof_interactions,2022
even_count,0.0197181407417792,context_asof_interactions,2022
runner_on,0.0,context_asof_interactions,2022
scoring_position,0.9110335019189496,context_asof_interactions,2022
abs_score_diff_pitcher_team,0.2058892352055117,context_asof_interactions,2022
pitcher_team_leading,0.0,context_asof_interactions,2022
pitcher_team_trailing,0.0269639478208013,context_asof_interactions,2022
late_inning,0.0,context_asof_interactions,2022
te_pitcher_id,4.173955988196648,context_asof_interactions,2022
te_pitcher_id_delta,4.100500153155315,context_asof_interactions,2022
te_batter_id,1.0298126698272227,context_asof_interactions,2022
te_batter_id_delta,1.0051176346540325,context_asof_interactions,2022
te_pitcher_team_id,0.1745665779669063,context_asof_interactions,2022
te_pitcher_team_id_delta,0.339235246898582,context_asof_interactions,2022
te_batter_team_id,1.5785963666130234,context_asof_interactions,2022
te_batter_team_id_delta,1.3588906045713272,context_asof_interactions,2022
te_game_type,0.8950171310435754,context_asof_interactions,2022
te_game_type_delta,0.4290981376130582,context_asof_interactions,2022
te_season,1.118077680022723,context_asof_interactions,2022
te_season_delta,0.91515436301587,context_asof_interactions,2022
te_pitcher_id__balls_before__strikes_before,8.577318516498819,context_asof_interactions,2022
te_pitcher_id__balls_before__strikes_before_delta,14.019553083570118,context_asof_interactions,2022
te_pitcher_id__batter_hand,1.5670643978733385,context_asof_interactions,2022
te_pitcher_id__batter_hand_delta,1.6695784308508446,context_asof_interactions,2022
te_pitcher_id__base_state,5.157097354595203,context_asof_interactions,2022
te_pitcher_id__base_state_delta,7.358530696966775,context_asof_interactions,2022
te_pitcher_id__game_type,5.280271674612855,context_asof_interactions,2022
te_pitcher_id__game_type_delta,4.946147579270585,context_asof_interactions,2022
te_batter_id__pitcher_hand,4.582279036936548,context_asof_interactions,2022
te_batter_id__pitcher_hand_delta,5.110722180125705,context_asof_interactions,2022
te_balls_before__strikes_before,0.2455677719331876,context_asof_interactions,2022
te_balls_before__strikes_before_delta,0.2357539379476928,context_asof_interactions,2022
te_balls_before__strikes_before__game_type,1.4866112913880225,context_asof_interactions,2022
te_balls_before__strikes_before__game_type_delta,1.7825455649419513,context_asof_interactions,2022
te_pitcher_hand__batter_hand,0.137069028770686,context_asof_interactions,2022
te_pitcher_hand__batter_hand_delta,0.0369381977304985,context_asof_interactions,2022
te_base_state__outs_before,0.3685384487152622,context_asof_interactions,2022
te_base_state__outs_before_delta,0.2224648483439039,context_asof_interactions,2022
asof_pitcher_success_minus_global,0.8404180324302398,context_asof_interactions,2022
asof_batter_success_minus_global,0.5524485009684947,context_asof_interactions,2022
pitcher_success_x_two_strike,0.1930480922482877,context_asof_interactions,2022
pitcher_success_x_runner_on,0.2931322997554315,context_asof_interactions,2022
pitcher_fastball_x_hitter_count,0.089575610003928,context_asof_interactions,2022
season,1.1936118229110255,context_asof_interactions,2023
game_month,1.2635186310431517,context_asof_interactions,2023
game_dayofweek,0.095877675276167,context_asof_interactions,2023
inning,0.0750715156224568,context_asof_interactions,2023
balls_before,0.1464237648680675,context_asof_interactions,2023
strikes_before,0.0790744693100221,context_asof_interactions,2023
outs_before,0.0438230030415824,context_asof_interactions,2023
run_top_before,0.0996897119526565,context_asof_interactions,2023
run_bot_before,0.0801664868394112,context_asof_interactions,2023
run_total_before,0.0367061191305075,context_asof_interactions,2023
score_diff_home,0.0579643656392264,context_asof_interactions,2023
score_diff_pitcher_team,0.1321675275476654,context_asof_interactions,2023
runner_on_1b,0.0,context_asof_interactions,2023
runner_on_2b,0.0382263570025074,context_asof_interactions,2023
runner_on_3b,0.7276458005168189,context_asof_interactions,2023
num_runners_on,0.2130196274405061,context_asof_interactions,2023
home_win_expectancy,0.0876814364965713,context_asof_interactions,2023
away_win_expectancy,0.1073393347993641,context_asof_interactions,2023
li,0.1353232080187056,context_asof_interactions,2023
pitcher_hand,0.0206918898274181,context_asof_interactions,2023
batter_hand,0.0,context_asof_interactions,2023
pitcher_team_id,0.1967375001368269,context_asof_interactions,2023
batter_team_id,0.2385609827675265,context_asof_interactions,2023
asof_pitcher_n,0.8190501656898097,context_asof_interactions,2023
asof_pitcher_success_rate,0.4326446649076487,context_asof_interactions,2023
asof_pitcher_reverse_rate,0.5461915795238051,context_asof_interactions,2023
asof_pitcher_middle_rate,0.2004425935095587,context_asof_interactions,2023
asof_pitcher_ball_rate,0.134551681735685,context_asof_interactions,2023
asof_pitcher_strike_rate,0.0631449957257997,context_asof_interactions,2023
asof_pitcher_prev1_game_success_rate,0.4226343724277396,context_asof_interactions,2023
asof_pitcher_prev3_game_success_rate,0.1779712549849021,context_asof_interactions,2023
asof_pitcher_prev5_game_success_rate,0.0968672356972043,context_asof_interactions,2023
asof_pitcher_prev1_game_middle_rate,0.0682729973651255,context_asof_interactions,2023
asof_pitcher_prev3_game_middle_rate,0.1033212097876278,context_asof_interactions,2023
asof_pitcher_prev5_game_middle_rate,0.2046069644796619,context_asof_interactions,2023
asof_batter_n,0.1457199412538442,context_asof_interactions,2023
asof_batter_success_rate,0.480615351647663,context_asof_interactions,2023
asof_batter_middle_rate,0.0668670174080535,context_asof_interactions,2023
asof_pitcher_pitchmix_n,0.9311967990047924,context_asof_interactions,2023
asof_pitcher_fastball_rate,0.1910884570325557,context_asof_interactions,2023
asof_pitcher_breaking_rate,0.0265220056368202,context_asof_interactions,2023
asof_pitcher_offspeed_rate,0.0996768348753234,context_asof_interactions,2023
rf_late_x_pitcher_success,0.0627908028422034,context_asof_interactions,2023
rf_li_x_pitcher_success,0.168883386563136,context_asof_interactions,2023
rf_pitchmix_fast_minus_break,0.0334445448799417,context_asof_interactions,2023
rf_pitchmix_fast_minus_offspeed,0.2275501858767314,context_asof_interactions,2023
rf_runner_x_pitcher_success,0.1008997888285698,context_asof_interactions,2023
rf_score_abs_x_pitcher_success,0.2642587126180128,context_asof_interactions,2023
top_bottom_code,0.0,context_asof_interactions,2023
game_type_code,3.5446795358395846,context_asof_interactions,2023
base_state_code,0.8799730651513036,context_asof_interactions,2023
pitcher_id_code,0.3535136787363112,context_asof_interactions,2023
batter_id_code,0.1369288295989782,context_asof_interactions,2023
count_index,0.3094605419289281,context_asof_interactions,2023
two_strike,0.0206042461907061,context_asof_interactions,2023
three_ball,0.0667518205177665,context_asof_interactions,2023
full_count,0.0,context_asof_interactions,2023
pitcher_count,0.0,context_asof_interactions,2023
hitter_count,0.1263013409925099,context_asof_interactions,2023
even_count,0.0,context_asof_interactions,2023
runner_on,0.0517215510085319,context_asof_interactions,2023
scoring_position,0.696685604293941,context_asof_interactions,2023
abs_score_diff_pitcher_team,0.1696754194823467,context_asof_interactions,2023
pitcher_team_leading,0.0,context_asof_interactions,2023
pitcher_team_trailing,0.0177452794455271,context_asof_interactions,2023
late_inning,0.0276070302841441,context_asof_interactions,2023
te_pitcher_id,4.9931681440790845,context_asof_interactions,2023
te_pitcher_id_delta,4.594823486418762,context_asof_interactions,2023
te_batter_id,0.305257030845683,context_asof_interactions,2023
te_batter_id_delta,0.290844481117636,context_asof_interactions,2023
te_pitcher_team_id,0.0995911103571338,context_asof_interactions,2023
te_pitcher_team_id_delta,0.0577745600540247,context_asof_interactions,2023
te_batter_team_id,2.0478120046459973,context_asof_interactions,2023
te_batter_team_id_delta,0.4858156982116337,context_asof_interactions,2023
te_game_type,1.6347545930816472,context_asof_interactions,2023
te_game_type_delta,0.2021619424960002,context_asof_interactions,2023
te_season,2.197552779703724,context_asof_interactions,2023
te_season_delta,1.6484319346936978,context_asof_interactions,2023
te_pitcher_id__balls_before__strikes_before,9.64891821105708,context_asof_interactions,2023
te_pitcher_id__balls_before__strikes_before_delta,12.38604019567748,context_asof_interactions,2023
te_pitcher_id__batter_hand,1.6726584560569937,context_asof_interactions,2023
te_pitcher_id__batter_hand_delta,1.6084088191363195,context_asof_interactions,2023
te_pitcher_id__base_state,5.221852964710981,context_asof_interactions,2023
te_pitcher_id__base_state_delta,5.191160860346595,context_asof_interactions,2023
te_pitcher_id__game_type,5.983199287231225,context_asof_interactions,2023
te_pitcher_id__game_type_delta,7.061724167561351,context_asof_interactions,2023
te_batter_id__pitcher_hand,3.816398310191136,context_asof_interactions,2023
te_batter_id__pitcher_hand_delta,4.588538398798758,context_asof_interactions,2023
te_balls_before__strikes_before,0.2206496011398073,context_asof_interactions,2023
te_balls_before__strikes_before_delta,0.263998827679741,context_asof_interactions,2023
te_balls_before__strikes_before__game_type,3.1198494856829915,context_asof_interactions,2023
te_balls_before__strikes_before__game_type_delta,1.100453177297525,context_asof_interactions,2023
te_pitcher_hand__batter_hand,0.21744273091902,context_asof_interactions,2023
te_pitcher_hand__batter_hand_delta,0.0905242723287407,context_asof_interactions,2023
te_base_state__outs_before,0.2062206620726685,context_asof_interactions,2023
te_base_state__outs_before_delta,0.2208314218996442,context_asof_interactions,2023
asof_pitcher_success_minus_global,0.4695286054105547,context_asof_interactions,2023
asof_batter_success_minus_global,0.5165813888960991,context_asof_interactions,2023
pitcher_success_x_two_strike,0.1728804591137552,context_asof_interactions,2023
pitcher_success_x_runner_on,0.0,context_asof_interactions,2023
pitcher_fastball_x_hitter_count,0.1239692131255464,context_asof_interactions,2023
season,3.318277714685459,context_asof_interactions,2024
game_month,1.4277845341632052,context_asof_interactions,2024
game_dayofweek,0.0501108077687538,context_asof_interactions,2024
inning,0.1250889015647333,context_asof_interactions,2024
balls_before,0.4004605739020614,context_asof_interactions,2024
strikes_before,0.0118006174947663,context_asof_interactions,2024
outs_before,0.0324655293787454,context_asof_interactions,2024
run_top_before,0.2064774076521955,context_asof_interactions,2024
run_bot_before,0.0521766654083833,context_asof_interactions,2024
run_total_before,0.0516805539478148,context_asof_interactions,2024
score_diff_home,0.0406955773347289,context_asof_interactions,2024
score_diff_pitcher_team,0.0775692987061157,context_asof_interactions,2024
runner_on_1b,0.0145469439340907,context_asof_interactions,2024
runner_on_2b,0.0,context_asof_interactions,2024
runner_on_3b,0.653118368849337,context_asof_interactions,2024
num_runners_on,0.1172173314721557,context_asof_interactions,2024
home_win_expectancy,0.0,context_asof_interactions,2024
away_win_expectancy,0.0355348365163064,context_asof_interactions,2024
li,0.2325518486549661,context_asof_interactions,2024
pitcher_hand,0.0,context_asof_interactions,2024
batter_hand,0.0,context_asof_interactions,2024
pitcher_team_id,0.1123097971804209,context_asof_interactions,2024
batter_team_id,0.0738947795090961,context_asof_interactions,2024
asof_pitcher_n,0.7806069973329861,context_asof_interactions,2024
asof_pitcher_success_rate,0.4289194227667058,context_asof_interactions,2024
asof_pitcher_reverse_rate,0.3094247559977646,context_asof_interactions,2024
asof_pitcher_middle_rate,0.2482882713524158,context_asof_interactions,2024
asof_pitcher_ball_rate,0.0808143558298634,context_asof_interactions,2024
asof_pitcher_strike_rate,0.3209239366284804,context_asof_interactions,2024
asof_pitcher_prev1_game_success_rate,0.55244818212012,context_asof_interactions,2024
asof_pitcher_prev3_game_success_rate,0.136220744472451,context_asof_interactions,2024
asof_pitcher_prev5_game_success_rate,0.0562210483917601,context_asof_interactions,2024
asof_pitcher_prev1_game_middle_rate,0.0361265254248211,context_asof_interactions,2024
asof_pitcher_prev3_game_middle_rate,0.1045920657406634,context_asof_interactions,2024
asof_pitcher_prev5_game_middle_rate,0.0695675741200719,context_asof_interactions,2024
asof_batter_n,0.138368803898026,context_asof_interactions,2024
asof_batter_success_rate,0.309047865225234,context_asof_interactions,2024
asof_batter_middle_rate,0.018377048086119,context_asof_interactions,2024
asof_pitcher_pitchmix_n,0.3946130370496175,context_asof_interactions,2024
asof_pitcher_fastball_rate,0.1984866872874618,context_asof_interactions,2024
asof_pitcher_breaking_rate,0.0241518557243593,context_asof_interactions,2024
asof_pitcher_offspeed_rate,0.0520659008528752,context_asof_interactions,2024
rf_late_x_pitcher_success,0.1007661654674474,context_asof_interactions,2024
rf_li_x_pitcher_success,0.1749062643954902,context_asof_interactions,2024
rf_pitchmix_fast_minus_break,0.1172566293761542,context_asof_interactions,2024
rf_pitchmix_fast_minus_offspeed,0.135456252576756,context_asof_interactions,2024
rf_runner_x_pitcher_success,0.1069291786819119,context_asof_interactions,2024
rf_score_abs_x_pitcher_success,0.193691774421453,context_asof_interactions,2024
top_bottom_code,0.0,context_asof_interactions,2024
game_type_code,6.20202013041194,context_asof_interactions,2024
base_state_code,0.6590694512282969,context_asof_interactions,2024
pitcher_id_code,0.2096065724111297,context_asof_interactions,2024
batter_id_code,0.0687010971047701,context_asof_interactions,2024
count_index,0.1238688529162461,context_asof_interactions,2024
two_strike,0.0,context_asof_interactions,2024
three_ball,0.0790342473930956,context_asof_interactions,2024
full_count,0.0,context_asof_interactions,2024
pitcher_count,0.0,context_asof_interactions,2024
hitter_count,0.1410156391989112,context_asof_interactions,2024
even_count,0.0290199903307513,context_asof_interactions,2024
runner_on,0.0,context_asof_interactions,2024
scoring_position,0.4900268188515348,context_asof_interactions,2024
abs_score_diff_pitcher_team,0.0276745213038358,context_asof_interactions,2024
pitcher_team_leading,0.0,context_asof_interactions,2024
pitcher_team_trailing,0.0195659842051654,context_asof_interactions,2024
late_inning,0.0614905985602659,context_asof_interactions,2024
te_pitcher_id,5.429319033668969,context_asof_interactions,2024
te_pitcher_id_delta,5.46789829278846,context_asof_interactions,2024
te_batter_id,0.5364665254068105,context_asof_interactions,2024
te_batter_id_delta,0.260289177141359,context_asof_interactions,2024
te_pitcher_team_id,0.1571568049940436,context_asof_interactions,2024
te_pitcher_team_id_delta,0.0556568852355119,context_asof_interactions,2024
te_batter_team_id,1.6815604664247965,context_asof_interactions,2024
te_batter_team_id_delta,1.5108067447319404,context_asof_interactions,2024
te_game_type,0.8127618506700941,context_asof_interactions,2024
te_game_type_delta,0.8518091653506549,context_asof_interactions,2024
te_season,0.725484789301998,context_asof_interactions,2024
te_season_delta,1.7010588093087615,context_asof_interactions,2024
te_pitcher_id__balls_before__strikes_before,9.482115407898071,context_asof_interactions,2024
te_pitcher_id__balls_before__strikes_before_delta,10.397939941776134,context_asof_interactions,2024
te_pitcher_id__batter_hand,2.0936633834806755,context_asof_interactions,2024
te_pitcher_id__batter_hand_delta,1.221606749032999,context_asof_interactions,2024
te_pitcher_id__base_state,4.448113049920253,context_asof_interactions,2024
te_pitcher_id__base_state_delta,5.507330301030257,context_asof_interactions,2024
te_pitcher_id__game_type,7.452222011238394,context_asof_interactions,2024
te_pitcher_id__game_type_delta,7.950328282405133,context_asof_interactions,2024
te_batter_id__pitcher_hand,3.205868592885977,context_asof_interactions,2024
te_batter_id__pitcher_hand_delta,3.529169421710354,context_asof_interactions,2024
te_balls_before__strikes_before,0.1418886629036834,context_asof_interactions,2024
te_balls_before__strikes_before_delta,0.1970708175174494,context_asof_interactions,2024
te_balls_before__strikes_before__game_type,1.151726617288359,context_asof_interactions,2024
te_balls_before__strikes_before__game_type_delta,1.8769457502800315,context_asof_interactions,2024
te_pitcher_hand__batter_hand,0.2064814042499005,context_asof_interactions,2024
te_pitcher_hand__batter_hand_delta,0.2894924243808378,context_asof_interactions,2024
te_base_state__outs_before,0.1879630633951498,context_asof_interactions,2024
te_base_state__outs_before_delta,0.2171012571106175,context_asof_interactions,2024
asof_pitcher_success_minus_global,0.3729878648243462,context_asof_interactions,2024
asof_batter_success_minus_global,0.3324659064682659,context_asof_interactions,2024
pitcher_success_x_two_strike,0.1139432948049404,context_asof_interactions,2024
pitcher_success_x_runner_on,0.0,context_asof_interactions,2024
pitcher_fastball_x_hitter_count,0.2001799151144508,context_asof_interactions,2024
season,1.3320230310735215,count_interactions,2022
game_month,0.9340846499069676,count_interactions,2022
game_dayofweek,0.0539176605967918,count_interactions,2022
inning,0.0711670680877743,count_interactions,2022
balls_before,0.1533750099194205,count_interactions,2022
strikes_before,0.1919128488529836,count_interactions,2022
outs_before,0.0744673509933034,count_interactions,2022
run_top_before,0.1778317749162381,count_interactions,2022
run_bot_before,0.0746050174403799,count_interactions,2022
run_total_before,0.3167950152582067,count_interactions,2022
score_diff_home,0.0591613495154698,count_interactions,2022
score_diff_pitcher_team,0.1238343457877974,count_interactions,2022
runner_on_1b,0.0,count_interactions,2022
runner_on_2b,0.038071747507351,count_interactions,2022
runner_on_3b,0.8144072968949314,count_interactions,2022
num_runners_on,0.4274655806103466,count_interactions,2022
home_win_expectancy,0.2616666368003204,count_interactions,2022
away_win_expectancy,0.1876456472071071,count_interactions,2022
li,0.2476899182385963,count_interactions,2022
pitcher_hand,0.0,count_interactions,2022
batter_hand,0.0,count_interactions,2022
pitcher_team_id,0.1839561823724086,count_interactions,2022
batter_team_id,0.3019090085052714,count_interactions,2022
asof_pitcher_n,1.1439231417974265,count_interactions,2022
asof_pitcher_success_rate,0.872042747192198,count_interactions,2022
asof_pitcher_reverse_rate,0.5177140497544398,count_interactions,2022
asof_pitcher_middle_rate,0.4358040992238189,count_interactions,2022
asof_pitcher_ball_rate,0.1925287535054829,count_interactions,2022
asof_pitcher_strike_rate,0.2453577420088394,count_interactions,2022
asof_pitcher_prev1_game_success_rate,0.2080832714581758,count_interactions,2022
asof_pitcher_prev3_game_success_rate,0.1935847933811476,count_interactions,2022
asof_pitcher_prev5_game_success_rate,0.2593791301410078,count_interactions,2022
asof_pitcher_prev1_game_middle_rate,0.1366013960638146,count_interactions,2022
asof_pitcher_prev3_game_middle_rate,0.1714090599809745,count_interactions,2022
asof_pitcher_prev5_game_middle_rate,0.1294963163096539,count_interactions,2022
asof_batter_n,0.2574479997066929,count_interactions,2022
asof_batter_success_rate,0.4852039064688235,count_interactions,2022
asof_batter_middle_rate,0.0286450603410086,count_interactions,2022
asof_pitcher_pitchmix_n,0.9864640997240136,count_interactions,2022
asof_pitcher_fastball_rate,0.0413399439224052,count_interactions,2022
asof_pitcher_breaking_rate,0.0639157702476072,count_interactions,2022
asof_pitcher_offspeed_rate,0.1446672619491815,count_interactions,2022
rf_balls_x_strikes,0.0112984010447458,count_interactions,2022
rf_count_pressure,0.5138443203170067,count_interactions,2022
rf_count_state_code,0.1261975054466401,count_interactions,2022
rf_count_x_prev3_success,0.2542893085223227,count_interactions,2022
rf_three_ball_x_pitcher_success,0.1005862100446704,count_interactions,2022
rf_two_strike_x_pitcher_success,0.1005356106009056,count_interactions,2022
top_bottom_code,0.0,count_interactions,2022
game_type_code,1.0836487336485785,count_interactions,2022
base_state_code,0.9286164380944166,count_interactions,2022
pitcher_id_code,0.861114636346484,count_interactions,2022
batter_id_code,0.0915584814975038,count_interactions,2022
count_index,0.3671715857524295,count_interactions,2022
two_strike,0.0,count_interactions,2022
three_ball,0.1036187071755651,count_interactions,2022
full_count,0.0,count_interactions,2022
pitcher_count,0.0,count_interactions,2022
hitter_count,0.2934609783156107,count_interactions,2022
even_count,0.0,count_interactions,2022
runner_on,0.0696396462505013,count_interactions,2022
scoring_position,0.6534744414183284,count_interactions,2022
abs_score_diff_pitcher_team,0.2223911459330118,count_interactions,2022
pitcher_team_leading,0.0,count_interactions,2022
pitcher_team_trailing,0.0562084549995697,count_interactions,2022
late_inning,0.0155908956107089,count_interactions,2022
te_pitcher_id,3.322101226760344,count_interactions,2022
te_pitcher_id_delta,4.948431742983131,count_interactions,2022
te_batter_id,0.4589965238331647,count_interactions,2022
te_batter_id_delta,0.6503745324024516,count_interactions,2022
te_pitcher_team_id,0.1829230809364432,count_interactions,2022
te_pitcher_team_id_delta,0.2334482743570334,count_interactions,2022
te_batter_team_id,1.520467236009475,count_interactions,2022
te_batter_team_id_delta,1.3057215157539792,count_interactions,2022
te_game_type,0.2580515704898519,count_interactions,2022
te_game_type_delta,0.7020678332509781,count_interactions,2022
te_season,0.5944594162671805,count_interactions,2022
te_season_delta,1.1670426706906327,count_interactions,2022
te_pitcher_id__balls_before__strikes_before,9.582125069815444,count_interactions,2022
te_pitcher_id__balls_before__strikes_before_delta,13.594347762150129,count_interactions,2022
te_pitcher_id__batter_hand,1.384220607626097,count_interactions,2022
te_pitcher_id__batter_hand_delta,1.7824209178373744,count_interactions,2022
te_pitcher_id__base_state,5.674244325585202,count_interactions,2022
te_pitcher_id__base_state_delta,7.376104077866896,count_interactions,2022
te_pitcher_id__game_type,5.844960451832663,count_interactions,2022
te_pitcher_id__game_type_delta,3.930623339490626,count_interactions,2022
te_batter_id__pitcher_hand,4.671965178592973,count_interactions,2022
te_batter_id__pitcher_hand_delta,5.402680741340821,count_interactions,2022
te_balls_before__strikes_before,0.2080909674610399,count_interactions,2022
te_balls_before__strikes_before_delta,0.3945996679455623,count_interactions,2022
te_balls_before__strikes_before__game_type,1.5104060061811428,count_interactions,2022
te_balls_before__strikes_before__game_type_delta,1.500150937276417,count_interactions,2022
te_pitcher_hand__batter_hand,0.1882015913298016,count_interactions,2022
te_pitcher_hand__batter_hand_delta,0.0638758668000225,count_interactions,2022
te_base_state__outs_before,0.3275374215836097,count_interactions,2022
te_base_state__outs_before_delta,0.3765706818959517,count_interactions,2022
asof_pitcher_success_minus_global,1.1880058009661458,count_interactions,2022
asof_batter_success_minus_global,0.7776552296034536,count_interactions,2022
pitcher_success_x_two_strike,0.0480537247639713,count_interactions,2022
pitcher_success_x_runner_on,0.3284097525291953,count_interactions,2022
pitcher_fastball_x_hitter_count,0.1078230711098115,count_interactions,2022
season,1.4046770720657271,count_interactions,2023
game_month,1.205394683318683,count_interactions,2023
game_dayofweek,0.0164763405084031,count_interactions,2023
inning,0.1361543697255673,count_interactions,2023
balls_before,0.3167025432865456,count_interactions,2023
strikes_before,0.0810573299943752,count_interactions,2023
outs_before,0.0482051462214375,count_interactions,2023
run_top_before,0.0811018162969838,count_interactions,2023
run_bot_before,0.0738230978983021,count_interactions,2023
run_total_before,0.2081428162842477,count_interactions,2023
score_diff_home,0.0711400510117971,count_interactions,2023
score_diff_pitcher_team,0.1547632127834139,count_interactions,2023
runner_on_1b,0.0,count_interactions,2023
runner_on_2b,0.015174380793871,count_interactions,2023
runner_on_3b,0.7720079828287597,count_interactions,2023
num_runners_on,0.0412995703156024,count_interactions,2023
home_win_expectancy,0.153802083921209,count_interactions,2023
away_win_expectancy,0.1558945927848517,count_interactions,2023
li,0.3017425358704545,count_interactions,2023
pitcher_hand,0.0530964331665549,count_interactions,2023
batter_hand,0.0279581560130978,count_interactions,2023
pitcher_team_id,0.1559749965790288,count_interactions,2023
batter_team_id,0.1606803637796052,count_interactions,2023
asof_pitcher_n,0.9556496524018872,count_interactions,2023
asof_pitcher_success_rate,0.3950315040395944,count_interactions,2023
asof_pitcher_reverse_rate,0.6593060966541309,count_interactions,2023
asof_pitcher_middle_rate,0.1675924794350883,count_interactions,2023
asof_pitcher_ball_rate,0.285330149890417,count_interactions,2023
asof_pitcher_strike_rate,0.1110207856526901,count_interactions,2023
asof_pitcher_prev1_game_success_rate,0.3641073290575609,count_interactions,2023
asof_pitcher_prev3_game_success_rate,0.384948076637024,count_interactions,2023
asof_pitcher_prev5_game_success_rate,0.0456342812263,count_interactions,2023
asof_pitcher_prev1_game_middle_rate,0.0939175443273288,count_interactions,2023
asof_pitcher_prev3_game_middle_rate,0.027813657498559,count_interactions,2023
asof_pitcher_prev5_game_middle_rate,0.0843420425693143,count_interactions,2023
asof_batter_n,0.0654721708814346,count_interactions,2023
asof_batter_success_rate,0.3566447535088689,count_interactions,2023
asof_batter_middle_rate,0.0912551386669641,count_interactions,2023
asof_pitcher_pitchmix_n,0.755601837127435,count_interactions,2023
asof_pitcher_fastball_rate,0.2492425629537281,count_interactions,2023
asof_pitcher_breaking_rate,0.0430472732064176,count_interactions,2023
asof_pitcher_offspeed_rate,0.0126312704911908,count_interactions,2023
rf_balls_x_strikes,0.0140716443261528,count_interactions,2023
rf_count_pressure,0.3687411864516148,count_interactions,2023
