train_start,train_end,cal_year,valid_year,global_prior,r_prior,f_prior,alpha,strategy,segment,n,brier,logloss,pred_mean,actual_rate,current_brier,improvement_vs_current
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,global_platt_plus_game_type_prior_alpha_0.1,F,25686,0.25388884892569,0.7009567472384707,0.541781388374643,0.47290352721326795,0.2502058103292603,-0.0036830385964297108
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,separate_platt_plus_game_type_prior_alpha_0.1,overall,245525,0.25076785967607945,0.69469764513344,0.5156024317604138,0.49995723449750534,0.2502058103292603,-0.0005620493468191379
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,separate_platt_plus_game_type_prior_alpha_0.1,R,219839,0.2498609165248193,0.6928689215874936,0.509312035824012,0.5031181910398064,0.2502058103292603,0.0003448938044410266
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,separate_platt_plus_game_type_prior_alpha_0.1,F,25686,0.2585301222093613,0.7103491578492114,0.569440100228165,0.47290352721326795,0.2502058103292603,-0.008324311880100965
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,game_type_prior_alpha_0.2,overall,245525,0.250326487819047,0.6938013627812167,0.5102562210696838,0.49995723449750534,0.2502058103292603,-0.00012067748978666915
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,game_type_prior_alpha_0.2,R,219839,0.25000894122756023,0.693165068417096,0.5074384159090669,0.5031181910398064,0.2502058103292603,0.0001968691017000812
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,game_type_prior_alpha_0.2,F,25686,0.2530442766972633,0.6992472210975739,0.5343729955267768,0.47290352721326795,0.2502058103292603,-0.002838466368003001
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,global_platt_plus_game_type_prior_alpha_0.2,overall,245525,0.2503609830885888,0.693874705004471,0.5153372670601453,0.49995723449750534,0.2502058103292603,-0.0001551727593284702
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,global_platt_plus_game_type_prior_alpha_0.2,R,219839,0.2498120515251943,0.6927710910902772,0.5113095973630328,0.5031181910398064,0.2502058103292603,0.0003937588040660023
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,global_platt_plus_game_type_prior_alpha_0.2,F,25686,0.2550591286139748,0.7033202153713044,0.5498089200440077,0.47290352721326795,0.2502058103292603,-0.00485331828471447
