stage,config_name,fold,valid_year,target_rate,iterations,learning_rate,depth,l2_leaf_reg,random_strength,bagging_temperature,rsm,raw_actual_rate,raw_constant_brier,raw_brier,raw_skill_margin,raw_pseudo_score,raw_auc,raw_logloss,raw_pred_mean,raw_pred_std,final_actual_rate,final_constant_brier,final_brier,final_skill_margin,final_pseudo_score,final_auc,final_logloss,final_pred_mean,final_pred_std
stage1,bagging_temp_2,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,5.0,,2.0,,0.4861049201797189,0.24980692675678798,0.2555164325408653,-0.0057095057840773344,0.0,0.5106875170195614,0.7049407319137688,0.5332785480993348,0.06568103219750941,0.4861049201797189,0.24980692675678798,0.24977399777610962,3.2928980678359476e-05,13.181772461585556,0.5106876936728955,0.6926949806395462,0.48773544324372964,0.00562363776754328
stage1,rsm_085,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,5.0,,,0.85,0.5289204435249241,0.24916360794632167,0.24901354499524395,0.00015006295107772294,60.226672873532806,0.5330266111454598,0.6912072584635303,0.5430936998064773,0.057629450238192784,0.5289204435249241,0.24916360794632167,0.24893088574139913,0.00023272220492254192,93.40136259893869,0.5328267046951232,0.6910073941173512,0.5115469145293503,0.010966145958713135
stage1,rsm_085,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,5.0,,,0.85,0.49995723449750534,0.24999999817111176,0.25414891630238423,-0.0041489181312724666,0.0,0.5153588027239069,0.7019706344707065,0.5424856468700656,0.06217783464906264,0.49995723449750534,0.24999999817111176,0.25057062836176314,-0.0005706301906513722,0.0,0.5151384361092128,0.6942923739604251,0.5271518430961354,0.014219829072687214
stage1,rsm_085,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,5.0,,,0.85,0.4861049201797189,0.24980692675678798,0.2557300896904259,-0.005923162933637899,0.0,0.5108866203698941,0.7053648421703668,0.5358319859250176,0.06584939811772818,0.4861049201797189,0.24980692675678798,0.24976979848937708,3.7128267410896365e-05,14.862785389071474,0.5108866017453008,0.6926865783049342,0.4877375947033913,0.005501034963372561
stage1,rsm_07_l2_10,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,10.0,,,0.7,0.5289204435249241,0.24916360794632167,0.24931125988539898,-0.00014765193907731455,0.0,0.5294862055041014,0.6918026286552652,0.5448506150921978,0.05666099709668497,0.5289204435249241,0.24916360794632167,0.2489966269892342,0.00016698095708747585,67.01659141308036,0.5293663124551158,0.6911389963901196,0.5115849980562688,0.01056008319221419
stage1,rsm_07_l2_10,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,10.0,,,0.7,0.49995723449750534,0.24999999817111176,0.2541869895048622,-0.004186991333750417,0.0,0.5145908589813596,0.7020369254853851,0.5419258124413797,0.06241799867562414,0.49995723449750534,0.24999999817111176,0.25059060909878195,-0.0005906109276701821,0.0,0.514302372692059,0.6943324849621305,0.5270943615714129,0.014371457478935304
stage1,rsm_07_l2_10,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,10.0,,,0.7,0.4861049201797189,0.24980692675678798,0.2554676317093828,-0.005660704952594825,0.0,0.5113057608955182,0.7047879655231688,0.5345046565218731,0.06524204235567774,0.4861049201797189,0.24980692675678798,0.2497636269115805,4.329984520748398e-05,17.33332448769153,0.5113059055319926,0.6926742177242594,0.4877337211247228,0.005741470139262054
stage1,conservative_d5_i300_lr003_l2_10_rs1_bag1_rsm085,2019-2020_cal2021_valid2022,2022,0.5114727049981269,300,0.03,5,10.0,1.0,1.0,0.85,0.5289204435249241,0.24916360794632167,0.24888920001555762,0.00027440793076405345,110.1316251702256,0.534040845932424,0.6909443167637445,0.5447304755449429,0.05604127574617279,0.5289204435249241,0.24916360794632167,0.2489082723438352,0.0002553356024864728,102.47708507314631,0.5338196256341087,0.6909620863441257,0.5115909868994113,0.011151271215287745
stage1,conservative_d5_i300_lr003_l2_10_rs1_bag1_rsm085,2019-2021_cal2022_valid2023,2023,0.5276733290608981,300,0.03,5,10.0,1.0,1.0,0.85,0.49995723449750534,0.24999999817111176,0.25401993140859835,-0.004019933237486589,0.0,0.5148955307240236,0.7016637405487353,0.5417852621351064,0.06099605822895978,0.49995723449750534,0.24999999817111176,0.25058497756589504,-0.0005849793947832749,0.0,0.5146301635724125,0.6943212738498491,0.5271501937281428,0.01446551436965059
stage1,conservative_d5_i300_lr003_l2_10_rs1_bag1_rsm085,2019-2022_cal2023_valid2024,2024,0.48774205570452267,300,0.03,5,10.0,1.0,1.0,0.85,0.4861049201797189,0.24980692675678798,0.255399890722712,-0.0055929639659240415,0.0,0.5115586958300172,0.7046526650706371,0.5347438176940801,0.06421667352143104,0.4861049201797189,0.24980692675678798,0.2497667183437831,4.020841300486633e-05,16.095795871990866,0.5115590237536691,0.6926804142870415,0.4877370052366688,0.005614194324478343
stage1,regularized_d6_i300_lr003_l2_20_rs1_bag1,2019-2020_cal2021_valid2022,2022,0.5114727049981269,300,0.03,6,20.0,1.0,1.0,,0.5289204435249241,0.24916360794632167,0.24897063709765344,0.00019297084866823355,77.44744517819232,0.5328433723502018,0.6911111299090467,0.5434431992538201,0.05638109866810285,0.5289204435249241,0.24916360794632167,0.2489341993905069,0.0002294085558147696,92.07145365473758,0.5326423897090025,0.6910140152884197,0.5115734350410645,0.010971566227709773
stage1,regularized_d6_i300_lr003_l2_20_rs1_bag1,2019-2021_cal2022_valid2023,2023,0.5276733290608981,300,0.03,6,20.0,1.0,1.0,,0.49995723449750534,0.24999999817111176,0.25422016233617656,-0.004220164165064794,0.0,0.5144557554837018,0.7021154318163564,0.5423423296189102,0.06210315211021135,0.49995723449750534,0.24999999817111176,0.2505915006504288,-0.0005915024793170243,0.0,0.5142612234868386,0.6943342687891572,0.5270648751993292,0.014351750225007936
stage1,regularized_d6_i300_lr003_l2_20_rs1_bag1,2019-2022_cal2023_valid2024,2024,0.48774205570452267,300,0.03,6,20.0,1.0,1.0,,0.4861049201797189,0.24980692675678798,0.255547709132171,-0.00574078237538303,0.0,0.5112871425933769,0.705013074009267,0.5344475800406636,0.0652936540515125,0.4861049201797189,0.24980692675678798,0.2497715153821267,3.541137466128719e-05,14.175497501622003,0.5112872525033938,0.6926900202411643,0.48773787524100176,0.00549557353783304
