feature,importance,alpha,feature_set,valid_year
asof_pitcher_fastball_rate,0.0942710041692878,20,combo_core,2023
asof_pitcher_breaking_rate,0.0,20,combo_core,2023
asof_pitcher_offspeed_rate,0.07881421242093496,20,combo_core,2023
hs_batter_logit_rel,0.17666200769782087,20,combo_core,2023
hs_batter_n,0.1090685127026351,20,combo_core,2023
hs_batter_rate,0.19279055950883445,20,combo_core,2023
hs_batter_rel,0.05988496048248283,20,combo_core,2023
hs_pitcher_batter_hand_logit_rel,0.2831912498076952,20,combo_core,2023
hs_pitcher_batter_hand_n,0.1776977398922856,20,combo_core,2023
hs_pitcher_batter_hand_rate,0.419669259062263,20,combo_core,2023
hs_pitcher_batter_hand_rel,0.1841655008631218,20,combo_core,2023
hs_pitcher_count_logit_rel,2.9436295698651587,20,combo_core,2023
hs_pitcher_count_n,1.1144942243141036,20,combo_core,2023
hs_pitcher_count_rate,3.0047564590510745,20,combo_core,2023
hs_pitcher_count_rel,3.6669687427127164,20,combo_core,2023
hs_pitcher_game_type_logit_rel,0.10334544457247252,20,combo_core,2023
hs_pitcher_game_type_n,0.1444648884001808,20,combo_core,2023
hs_pitcher_game_type_rate,0.4645818800367151,20,combo_core,2023
hs_pitcher_game_type_rel,0.8820364869548182,20,combo_core,2023
hs_pitcher_logit_rel,0.0,20,combo_core,2023
hs_pitcher_n,0.2801098544366118,20,combo_core,2023
hs_pitcher_rate,0.06599819172801623,20,combo_core,2023
hs_pitcher_rel,0.036602151293322276,20,combo_core,2023
top_bottom_code,0.0,20,combo_core,2023
game_type_code,0.3480011081297585,20,combo_core,2023
base_state_code,0.2921608120446642,20,combo_core,2023
pitcher_id_code,0.045407689442404996,20,combo_core,2023
batter_id_code,0.12105374457697837,20,combo_core,2023
count_index,0.25437647392541324,20,combo_core,2023
two_strike,0.0,20,combo_core,2023
three_ball,0.03217647245310247,20,combo_core,2023
full_count,0.0,20,combo_core,2023
pitcher_count,0.0,20,combo_core,2023
hitter_count,0.08833129819053213,20,combo_core,2023
even_count,0.0,20,combo_core,2023
runner_on,0.03124633859730768,20,combo_core,2023
scoring_position,0.9662130469093042,20,combo_core,2023
abs_score_diff_pitcher_team,0.05774745110536624,20,combo_core,2023
pitcher_team_leading,0.0,20,combo_core,2023
pitcher_team_trailing,0.04097916981355702,20,combo_core,2023
late_inning,0.020721583952464536,20,combo_core,2023
te_pitcher_id,4.066364243951478,20,combo_core,2023
te_pitcher_id_delta,4.339442292509884,20,combo_core,2023
te_batter_id,0.23141032291255206,20,combo_core,2023
te_batter_id_delta,0.1779446975976871,20,combo_core,2023
te_pitcher_team_id,0.22577690945189166,20,combo_core,2023
te_pitcher_team_id_delta,0.05894931237658305,20,combo_core,2023
te_batter_team_id,1.100686234415062,20,combo_core,2023
te_batter_team_id_delta,0.7114860492878634,20,combo_core,2023
te_game_type,2.1494242008890083,20,combo_core,2023
te_game_type_delta,2.327504742919902,20,combo_core,2023
te_season,1.4281411169759075,20,combo_core,2023
te_season_delta,1.6495174355838147,20,combo_core,2023
te_pitcher_id__balls_before__strikes_before,11.629535257201747,20,combo_core,2023
te_pitcher_id__balls_before__strikes_before_delta,15.422221201774859,20,combo_core,2023
te_pitcher_id__batter_hand,0.9600894200262519,20,combo_core,2023
te_pitcher_id__batter_hand_delta,0.8813415628248713,20,combo_core,2023
te_pitcher_id__base_state,3.8984183611110623,20,combo_core,2023
