alpha,feature_set,train_start,train_end,cal_year,valid_year,stage,trend_prior,train_seconds,brier,logloss,auc,pred_mean,pred_std,actual_rate,baseline_brier,improvement_vs_catboost_baseline
50,batter_env,2019,2022,2023,2024,raw,0.49806160773054486,17.734281539916992,0.2553823418070635,0.7046513458596476,0.5113773564798245,0.5337605025388202,0.06484986494818018,0.4861049201797189,0.2498392201633735,-0.005543121643689974
50,batter_env,2019,2022,2023,2024,platt,0.49806160773054486,17.734281539916992,0.2499957655878009,0.6931394223168198,0.5113773564798245,0.5000230135420353,0.012764350905748276,0.4861049201797189,0.2498392201633735,-0.00015654542442739006
50,batter_env,2019,2022,2023,2024,platt_plus_trend_w075,0.49806160773054486,17.734281539916992,0.24993008779115683,0.6930073527181444,0.5113773564798245,0.4985519591834175,0.003191087726437069,0.4861049201797189,0.2498392201633735,-9.08676277833198e-05
50,pitcher_batter_hand,2019,2022,2023,2024,raw,0.49806160773054486,17.522784948349,0.25583655352032925,0.7055974327073464,0.5105687235388302,0.5365050377566114,0.06596409754226494,0.4861049201797189,0.2498392201633735,-0.005997333356955736
50,pitcher_batter_hand,2019,2022,2023,2024,platt,0.49806160773054486,17.522784948349,0.25001436311744635,0.6931765989284759,0.5105687235388302,0.5002855140378436,0.012812916111564454,0.4861049201797189,0.2498392201633735,-0.00017514295407283775
50,pitcher_batter_hand,2019,2022,2023,2024,platt_plus_trend_w075,0.49806160773054486,17.522784948349,0.24993429827136635,0.6930157734546415,0.5105687235388302,0.4986175843073695,0.003203229027891113,0.4861049201797189,0.2498392201633735,-9.507810799283534e-05
100,batter_env,2019,2020,2021,2022,raw,0.5114727049981269,9.263319969177246,0.2488479173416132,0.6908578744681937,0.5355273020572741,0.5464761216531793,0.05635569509057581,0.5289204435249241,0.2488975149153299,4.9597573716697596e-05
100,batter_env,2019,2020,2021,2022,platt,0.5114727049981269,9.263319969177246,0.2480765547875766,0.6892787803027226,0.5355273020572741,0.5360055190143982,0.031129791046562365,0.5289204435249241,0.2488975149153299,0.0008209601277533174
100,batter_env,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.263319969177246,0.24882561430625508,0.6907962751500873,0.5355273020572741,0.5176059085021947,0.0077824477616405905,0.5289204435249241,0.2488975149153299,7.190060907483198e-05
100,pitcher_batter_hand,2019,2020,2021,2022,raw,0.5114727049981269,9.436646223068237,0.24880528273902028,0.6907730070655371,0.5357587182187566,0.5452766900711155,0.05641813779286409,0.5289204435249241,0.2488975149153299,9.223217630963121e-05
100,pitcher_batter_hand,2019,2020,2021,2022,platt,0.5114727049981269,9.436646223068237,0.24806835253295859,0.6892631248233186,0.5357587182187566,0.5356234630028637,0.03133752961027405,0.5289204435249241,0.2488975149153299,0.0008291623823713234
100,pitcher_batter_hand,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.436646223068237,0.24882461805132838,0.6907943177047372,0.5357587182187566,0.5175103944993111,0.007834382402568512,0.5289204435249241,0.2488975149153299,7.289686400152595e-05
100,batter_env,2019,2021,2022,2023,raw,0.5129662444084708,13.179232597351074,0.2539253028857644,0.7014769292585455,0.515601250862159,0.5416134700494383,0.06143685720325701,0.49995723449750534,0.2501588034603313,-0.003766499425433112
100,batter_env,2019,2021,2022,2023,platt,0.5129662444084708,13.179232597351074,0.2526206930768515,0.6986550436043778,0.515601250862159,0.5313731316463844,0.05522427931192591,0.49995723449750534,0.2501588034603313,-0.002461889616520163
100,batter_env,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.179232597351074,0.2501467474285736,0.6934426014055965,0.515601250862159,0.5175679662179492,0.013806069827981477,0.49995723449750534,0.2501588034603313,1.20560317576901e-05
100,pitcher_batter_hand,2019,2021,2022,2023,raw,0.5129662444084708,13.875736474990845,0.25403535807813477,0.7017041659677962,0.5143927172153413,0.541378291045805,0.06121223513121674,0.49995723449750534,0.2501588034603313,-0.0038765546178034516
100,pitcher_batter_hand,2019,2021,2022,2023,platt,0.5129662444084708,13.875736474990845,0.2527719862536744,0.6989699790388131,0.5143927172153413,0.5314427085595816,0.055340215992907144,0.49995723449750534,0.2501588034603313,-0.002613182793343105
100,pitcher_batter_hand,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.875736474990845,0.2501816860895872,0.6935127667406257,0.5143927172153413,0.5175853604462486,0.013835053998226788,0.49995723449750534,0.2501588034603313,-2.288262925587148e-05
100,batter_env,2019,2022,2023,2024,raw,0.49806160773054486,17.472644567489624,0.25559662549502243,0.7050929845216335,0.5110713094684441,0.5351265998341684,0.06535035856732488,0.4861049201797189,0.2498392201633735,-0.005757405331648924
100,batter_env,2019,2022,2023,2024,platt,0.49806160773054486,17.472644567489624,0.25000609514168287,0.693160101736298,0.5110713094684441,0.5001467930220491,0.012931133356620288,0.4861049201797189,0.2498392201633735,-0.0001668749783093615
100,batter_env,2019,2022,2023,2024,platt_plus_trend_w075,0.49806160773054486,17.472644567489624,0.2499317727219803,0.6930107223730464,0.5110713094684441,0.49858290405342093,0.0032327833391550716,0.4861049201797189,0.2498392201633735,-9.255255860679545e-05
100,pitcher_batter_hand,2019,2022,2023,2024,raw,0.49806160773054486,17.706372022628784,0.2554706965034612,0.7048588000498491,0.5113079564796916,0.5342154296491942,0.06486002761770292,0.4861049201797189,0.2498392201633735,-0.005631476340087704
100,pitcher_batter_hand,2019,2022,2023,2024,platt,0.49806160773054486,17.706372022628784,0.2500102977575767,0.6931686145668837,0.5113079564796916,0.500118568924433,0.012960149197379794,0.4861049201797189,0.2498392201633735,-0.00017107759420320612
100,pitcher_batter_hand,2019,2022,2023,2024,platt_plus_trend_w075,0.49806160773054486,17.706372022628784,0.24993270443551907,0.6930125870320262,0.5113079564796916,0.4985758480290169,0.0032400372993449484,0.4861049201797189,0.2498392201633735,-9.348427214556088e-05
300,batter_env,2019,2020,2021,2022,raw,0.5114727049981269,9.115816831588745,0.24918146781207837,0.6915462106231413,0.5322004924504822,0.5449794301834315,0.05689258066620362,0.5289204435249241,0.2488975149153299,-0.00028395289674845725
300,batter_env,2019,2020,2021,2022,platt,0.5114727049981269,9.115816831588745,0.24827390119238896,0.6896786690547366,0.5322004924504822,0.5359948234530802,0.030851482158333006,0.5289204435249241,0.2488975149153299,0.0006236137229409522
300,batter_env,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.115816831588745,0.24887828364669723,0.6909018113055373,0.5322004924504822,0.5176032346118652,0.0077128705395832515,0.5289204435249241,0.2488975149153299,1.92312686326801e-05
300,pitcher_batter_hand,2019,2020,2021,2022,raw,0.5114727049981269,9.453171491622925,0.24882422674045374,0.6908090874600344,0.5352435194654798,0.5446396255882555,0.05669645251031756,0.5289204435249241,0.2488975149153299,7.328817487617378e-05
300,pitcher_batter_hand,2019,2020,2021,2022,platt,0.5114727049981269,9.453171491622925,0.24808361334037993,0.68929258351597,0.5352435194654798,0.5357007820890476,0.03129471278432963,0.5289204435249241,0.2488975149153299,0.0008139015749499823
300,pitcher_batter_hand,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.453171491622925,0.24882823471065263,0.6908015074726753,0.5352435194654798,0.5175297242708571,0.007823678196082408,0.5289204435249241,0.2488975149153299,6.928020467728002e-05
300,batter_env,2019,2021,2022,2023,raw,0.5129662444084708,13.17648458480835,0.25400625838048607,0.7016423132281174,0.5142564694059648,0.5409435684624317,0.061330501575879194,0.49995723449750534,0.2501588034603313,-0.003847454920154758
300,batter_env,2019,2021,2022,2023,platt,0.5129662444084708,13.17648458480835,0.2527403286180462,0.6989022213444572,0.5142564694059648,0.5310552897232054,0.05531236966472601,0.49995723449750534,0.2501588034603313,-0.00258152515771487
300,batter_env,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.17648458480835,0.250177005574807,0.69350330465575,0.5142564694059648,0.5174885057371544,0.013828092416181501,0.49995723449750534,0.2501588034603313,-1.820211447567388e-05
300,pitcher_batter_hand,2019,2021,2022,2023,raw,0.5129662444084708,13.504055261611938,0.25396855307027294,0.7015466870213259,0.5144049551897417,0.5416416838209014,0.06043295526753434,0.49995723449750534,0.2501588034603313,-0.003809749609941626
300,pitcher_batter_hand,2019,2021,2022,2023,platt,0.5129662444084708,13.504055261611938,0.25267889139453015,0.6987653158815239,0.5144049551897417,0.5312071904900728,0.05456499187792191,0.49995723449750534,0.2501588034603313,-0.0025200879341988336
300,pitcher_batter_hand,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.504055261611938,0.2501760090212536,0.6935012606356826,0.5144049551897417,0.5175264809288713,0.013641247969480477,0.49995723449750534,0.2501588034603313,-1.720556092227321e-05
300,batter_env,2019,2022,2023,2024,raw,0.49806160773054486,17.360964059829712,0.2553112831525848,0.7044902987425607,0.5111215129942758,0.5330203983981927,0.06473813977012849,0.4861049201797189,0.2498392201633735,-0.005472062989211268
300,batter_env,2019,2022,2023,2024,platt,0.49806160773054486,17.360964059829712,0.25000304946248125,0.6931540982252985,0.5111215129942758,0.499941658785708,0.013345948075972126,0.4861049201797189,0.2498392201633735,-0.0001638292991077428
300,batter_env,2019,2022,2023,2024,platt_plus_trend_w075,0.49806160773054486,17.360964059829712,0.2499291200432243,0.6930054170613786,0.5111215129942758,0.49853162049433564,0.003336487018993032,0.4861049201797189,0.2498392201633735,-8.989987985077996e-05
300,pitcher_batter_hand,2019,2022,2023,2024,raw,0.49806160773054486,17.621084451675415,0.25550339044441484,0.7049033053645295,0.5114487494048847,0.5351560874748401,0.06460745857115326,0.4861049201797189,0.2498392201633735,-0.005664170281041325
300,pitcher_batter_hand,2019,2022,2023,2024,platt,0.49806160773054486,17.621084451675415,0.250006373221742,0.6931607419640153,0.5114487494048847,0.5001336716058667,0.013103624018852116,0.4861049201797189,0.2498392201633735,-0.0001671530583685077
300,pitcher_batter_hand,2019,2022,2023,2024,platt_plus_trend_w075,0.49806160773054486,17.621084451675415,0.24993101045383054,0.6930091984675384,0.5114487494048847,0.4985796236993753,0.0032759060047130293,0.4861049201797189,0.2498392201633735,-9.17902904570278e-05
1000,batter_env,2019,2020,2021,2022,raw,0.5114727049981269,9.132886171340942,0.24900566698551968,0.6911853261539451,0.5339133086319771,0.5454678116210735,0.05663436232830008,0.5289204435249241,0.2488975149153299,-0.00010815207018977091
1000,batter_env,2019,2020,2021,2022,platt,0.5114727049981269,9.132886171340942,0.24817898301296235,0.6894872096757909,0.5339133086319771,0.5361469553292734,0.030858828718274844,0.5289204435249241,0.2488975149153299,0.000718531902367564
1000,batter_env,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.132886171340942,0.24885306578414373,0.6908513224397209,0.5339133086319771,0.5176412675809136,0.007714707179568711,0.5289204435249241,0.2488975149153299,4.4449131186174995e-05
1000,pitcher_batter_hand,2019,2020,2021,2022,raw,0.5114727049981269,9.881473064422607,0.24924393697839548,0.6916747670235802,0.5320753601961062,0.5473260442571382,0.05707156188861549,0.5289204435249241,0.2488975149153299,-0.00034642206306556567
1000,pitcher_batter_hand,2019,2020,2021,2022,platt,0.5114727049981269,9.881473064422607,0.24826434641362785,0.6896603956931785,0.5320753601961062,0.5363184012112798,0.029822792324115503,0.5289204435249241,0.2488975149153299,0.0006331685017020583
1000,pitcher_batter_hand,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.881473064422607,0.24888460257998718,0.6909145480731506,0.5320753601961062,0.5176841290514151,0.007455698081028876,0.5289204435249241,0.2488975149153299,1.291233534272962e-05
1000,batter_env,2019,2021,2022,2023,raw,0.5129662444084708,13.934184551239014,0.2540737269904193,0.7017788454515633,0.5146634323512814,0.5426262910385692,0.061095119543927434,0.49995723449750534,0.2501588034603313,-0.003914923530087988
1000,batter_env,2019,2021,2022,2023,platt,0.5129662444084708,13.934184551239014,0.25269053653682544,0.6987929819570168,0.5146634323512814,0.5315063104772684,0.05491857931648286,0.49995723449750534,0.2501588034603313,-0.002531733076494125
1000,batter_env,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.934184551239014,0.2501695989409424,0.693488478752008,0.5146634323512814,0.5176012609256702,0.013729644829120716,0.49995723449750534,0.2501588034603313,-1.0795480611058839e-05
1000,pitcher_batter_hand,2019,2021,2022,2023,raw,0.5129662444084708,14.299305438995361,0.25414903582534887,0.7019382482266262,0.5140680105787122,0.5421586094230858,0.06147562900435753,0.49995723449750534,0.2501588034603313,-0.003990232365017554
