train_start,train_end,cal_year,valid_year,method,group_name,lambda,space,prior_rate,brier,logloss,pred_mean,pred_std,actual_rate,bias
2019,2020,2021,2022,current_best_plus_balls,balls,500,logit,0.5114727049981269,0.24911681313388356,0.6913794756468536,0.5418324384871798,0.00836081934706788,0.5289204435249241,0.012911994962255702
2019,2020,2021,2022,current_best_plus_balls,balls,1000,logit,0.5114727049981269,0.2491128987291251,0.6913716043055445,0.5416765266169902,0.008365355338200197,0.5289204435249241,0.012756083092066106
2019,2020,2021,2022,current_best_plus_balls,balls,3000,logit,0.5114727049981269,0.24909832748389832,0.6913423073176189,0.541076599579789,0.008375576628747577,0.5289204435249241,0.012156156054864975
2019,2020,2021,2022,current_best_plus_strikes,strikes,50,prob,0.5114727049981269,0.24914569686819496,0.6914373120353197,0.5417098831370353,0.006171932747456187,0.5289204435249241,0.012789439612111209
2019,2020,2021,2022,current_best_plus_strikes,strikes,100,prob,0.5114727049981269,0.24914533819245394,0.6914365908701978,0.5416955364166997,0.0061716876368770246,0.5289204435249241,0.012775092891775586
2019,2020,2021,2022,current_best_plus_strikes,strikes,300,prob,0.5114727049981269,0.24914391205298045,0.6914337234731858,0.54163832638455,0.0061707079275514125,0.5289204435249241,0.01271788285962594
2019,2020,2021,2022,current_best_plus_strikes,strikes,500,prob,0.5114727049981269,0.2491424995005075,0.6914308834660888,0.5415813977037454,0.006169729320096282,0.5289204435249241,0.012660954178821293
2019,2020,2021,2022,current_best_plus_strikes,strikes,1000,prob,0.5114727049981269,0.2491390265758713,0.6914239012848389,0.541440293020811,0.006167287028876276,0.5289204435249241,0.012519849495886914
2019,2020,2021,2022,current_best_plus_strikes,strikes,3000,prob,0.5114727049981269,0.24912592968946098,0.6913975745208515,0.5408926864378019,0.006157556099679529,0.5289204435249241,0.011972242912877795
2019,2020,2021,2022,current_best_plus_strikes,strikes,50,logit,0.5114727049981269,0.24914527569983852,0.6914364658599532,0.5416624140165437,0.006142946075434866,0.5289204435249241,0.012741970491619625
2019,2020,2021,2022,current_best_plus_strikes,strikes,100,logit,0.5114727049981269,0.2491449196110813,0.6914357499081345,0.5416481424448466,0.006142727723033973,0.5289204435249241,0.012727698919922537
2019,2020,2021,2022,current_best_plus_strikes,strikes,300,logit,0.5114727049981269,0.249143503729614,0.6914329031826331,0.5415912313954123,0.00614185456985835,0.5289204435249241,0.012670787870488254
2019,2020,2021,2022,current_best_plus_strikes,strikes,500,logit,0.5114727049981269,0.2491421012929038,0.6914300835596523,0.5415345991401715,0.006140981762586838,0.5289204435249241,0.01261415561524748
2019,2020,2021,2022,current_best_plus_strikes,strikes,1000,logit,0.5114727049981269,0.2491386530494369,0.6914231511098626,0.5413942245211103,0.006138800720536067,0.5289204435249241,0.012473780996186234
2019,2020,2021,2022,current_best_plus_strikes,strikes,3000,logit,0.5114727049981269,0.24912564676526025,0.691397006864859,0.540849388691147,0.006130070606633599,0.5289204435249241,0.011928945166222893
2019,2020,2021,2022,current_best_plus_count_state,count_state,50,prob,0.5114727049981269,0.24910807102712496,0.6913618655140179,0.5419869374229195,0.009000777240905158,0.5289204435249241,0.013066493897995413
2019,2020,2021,2022,current_best_plus_count_state,count_state,100,prob,0.5114727049981269,0.24910678950709977,0.6913592877169155,0.5419388649052341,0.009000195378340016,0.5289204435249241,0.013018421380310063
2019,2020,2021,2022,current_best_plus_count_state,count_state,300,prob,0.5114727049981269,0.24910180840880153,0.6913492686992085,0.5417493843858354,0.008997626193901771,0.5289204435249241,0.012828940860911353
2019,2020,2021,2022,current_best_plus_count_state,count_state,500,prob,0.5114727049981269,0.24909704521695716,0.6913396887899051,0.541564200802562,0.008994671054337275,0.5289204435249241,0.01264375727763789
2019,2020,2021,2022,current_best_plus_count_state,count_state,1000,prob,0.5114727049981269,0.24908598787351943,0.6913174529930395,0.5411185506918952,0.008985673765697444,0.5289204435249241,0.012198107166971117
2019,2020,2021,2022,current_best_plus_count_state,count_state,3000,prob,0.5114727049981269,0.2490510168113419,0.6912471598996336,0.5395385948109845,0.008931895628847962,0.5289204435249241,0.010618151286060473
2019,2020,2021,2022,current_best_plus_count_state,count_state,50,logit,0.5114727049981269,0.2491076181190286,0.6913609551120983,0.541937205802064,0.008968760789502444,0.5289204435249241,0.013016762277139882
2019,2020,2021,2022,current_best_plus_count_state,count_state,100,logit,0.5114727049981269,0.2491063461960156,0.6913583966749083,0.5418893919111115,0.008968275389575363,0.5289204435249241,0.012968948386187451
2019,2020,2021,2022,current_best_plus_count_state,count_state,300,logit,0.5114727049981269,0.24910140210747267,0.6913484523102615,0.5417009231995323,0.008966085430960507,0.5289204435249241,0.01278047967460827
2019,2020,2021,2022,current_best_plus_count_state,count_state,500,logit,0.5114727049981269,0.2490966738646638,0.6913389428880402,0.541516716908493,0.00896349937482669,0.5289204435249241,0.012596273383568946
2019,2020,2021,2022,current_best_plus_count_state,count_state,1000,logit,0.5114727049981269,0.24908569593199012,0.691316867215598,0.5410733725274699,0.008955383817941535,0.5289204435249241,0.012152929002545831
2019,2020,2021,2022,current_best_plus_count_state,count_state,3000,logit,0.5114727049981269,0.24905095853595127,0.6912470449505282,0.5395010800626507,0.008904653602018767,0.5289204435249241,0.010580636537726673
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,50,prob,0.5114727049981269,0.24915333140990542,0.6914526575303056,0.541688759872168,0.00555415906487866,0.5289204435249241,0.012768316347243958
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,100,prob,0.5114727049981269,0.24915308562870714,0.6914521633656644,0.5416791047431155,0.005554071634502605,0.5289204435249241,0.01275866121819147
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,300,prob,0.5114727049981269,0.24915210635977175,0.6914501944803128,0.541640562288199,0.005553721444997497,0.5289204435249241,0.012720118763274946
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,500,prob,0.5114727049981269,0.24915113322695726,0.6914482379648752,0.5416021442767779,0.0055533705181254915,0.5289204435249241,0.01268170075185382
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,1000,prob,0.5114727049981269,0.24914872695244944,0.6914434002123909,0.5415066397415034,0.005552490073663642,0.5289204435249241,0.012586196216579304
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,3000,prob,0.5114727049981269,0.24913946927925815,0.6914247898093053,0.5411321776714447,0.005548927678826439,0.5289204435249241,0.012211734146520659
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,50,logit,0.5114727049981269,0.24915289763605364,0.6914517858919742,0.5416415381498165,0.005525411125308529,0.5289204435249241,0.01272109462489246
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,100,logit,0.5114727049981269,0.24915265360182678,0.6914512952474907,0.5416319332753469,0.0055253407363141825,0.5289204435249241,0.0127114897504228
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,300,logit,0.5114727049981269,0.24915168128056647,0.6914493403615364,0.541593591124988,0.00552505853334393,0.5289204435249241,0.012673147600063883
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,500,logit,0.5114727049981269,0.24915071503156816,0.6914473977164893,0.5415553722823476,0.00552477530785617,0.5289204435249241,0.012634928757423558
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,1000,logit,0.5114727049981269,0.2491483256913428,0.6914425940839347,0.5414603607541927,0.005524062880049471,0.5289204435249241,0.012539917229268616
2019,2020,2021,2022,current_best_plus_batter_side,batter_side,3000,logit,0.5114727049981269,0.24913913199283347,0.6914241125609878,0.5410878027495195,0.005521155331304783,0.5289204435249241,0.012167359224595442
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,50,prob,0.5114727049981269,0.24911275994861815,0.6913716337426759,0.5415146930973821,0.009148629319327275,0.5289204435249241,0.012594249572458027
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,100,prob,0.5114727049981269,0.24911240857991052,0.6913709262867181,0.5415005023404789,0.009145032491669241,0.5289204435249241,0.012580058815554795
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,300,prob,0.5114727049981269,0.24911100574372072,0.6913681018921639,0.5414438311624951,0.009130906011098018,0.5289204435249241,0.012523387637570993
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,500,prob,0.5114727049981269,0.24910960913627678,0.6913652902004577,0.5413873337397864,0.009117119368479734,0.5289204435249241,0.012466890214862358
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,1000,prob,0.5114727049981269,0.2491061556021829,0.6913583380168175,0.5412469934087822,0.009083712091241621,0.5289204435249241,0.012326549883858173
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,3000,prob,0.5114727049981269,0.24909302794105628,0.691331917044438,0.5407004399414955,0.008958473753697266,0.5289204435249241,0.011779996416571459
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,50,logit,0.5114727049981269,0.24911219160218323,0.6913704886307133,0.5414662619086914,0.009117559092466448,0.5289204435249241,0.012545818383767338
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,100,logit,0.5114727049981269,0.24911184332305428,0.6913697874125136,0.5414521532048404,0.009114002327340054,0.5289204435249241,0.012531709679916347
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,300,logit,0.5114727049981269,0.24911045272879334,0.6913669877335215,0.5413958083557301,0.009100035923679226,0.5289204435249241,0.012475364830806024
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,500,logit,0.5114727049981269,0.24910906818219838,0.6913642003909649,0.5413396343144093,0.009086408847776554,0.5289204435249241,0.01241919078948528
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,1000,logit,0.5114727049981269,0.2491056440421622,0.6913573075460104,0.541200089975224,0.009053397013267229,0.5289204435249241,0.012279646450299886
2019,2020,2021,2022,current_best_plus_inning_bucket,inning_bucket,3000,logit,0.5114727049981269,0.2490926240674108,0.6913311039118333,0.5406565542315762,0.008929674027566005,0.5289204435249241,0.011736110706652148
2019,2021,2022,2023,current_best_plus_game_type,game_type,50,prob,0.5129662444084708,0.2554070147695089,0.7049963947205738,0.527069468868279,0.062341529773886226,0.49995723449750534,0.027112234370773647
2019,2021,2022,2023,current_best_plus_game_type,game_type,100,prob,0.5129662444084708,0.255393191388703,0.7049629677018975,0.5270417919536396,0.062255579972293404,0.49995723449750534,0.027084557456134306
2019,2021,2022,2023,current_best_plus_game_type,game_type,300,prob,0.5129662444084708,0.2553385129965914,0.7048309329458007,0.526932038363086,0.06191459465288201,0.49995723449750534,0.026974803865580654
2019,2021,2022,2023,current_best_plus_game_type,game_type,500,prob,0.5129662444084708,0.25528480068613685,0.704701518791393,0.5268237889076978,0.06157804602328004,0.49995723449750534,0.026866554410192423
2019,2021,2022,2023,current_best_plus_game_type,game_type,1000,prob,0.5129662444084708,0.2551545936808537,0.7043889735530088,0.5265595560117877,0.06075552890921447,0.49995723449750534,0.02660232151428238
2019,2021,2022,2023,current_best_plus_game_type,game_type,3000,prob,0.5129662444084708,0.2546860915274971,0.7032778778163291,0.5255864906197033,0.05771304533085116,0.49995723449750534,0.025629256122197963
2019,2021,2022,2023,current_best_plus_game_type,game_type,50,logit,0.5129662444084708,0.2554135410155547,0.7050033755687773,0.5270863221777978,0.06232828408222798,0.49995723449750534,0.027129087680292485
2019,2021,2022,2023,current_best_plus_game_type,game_type,100,logit,0.5129662444084708,0.255401191671417,0.704973552738919,0.5270618170795136,0.06225153393846524,0.49995723449750534,0.027104582582008263
2019,2021,2022,2023,current_best_plus_game_type,game_type,300,logit,0.5129662444084708,0.255352267086167,0.7048555502705809,0.5269645165496976,0.0619466639878376,0.49995723449750534,0.027007282052192216
2019,2021,2022,2023,current_best_plus_game_type,game_type,500,logit,0.5129662444084708,0.25530408745974026,0.7047395733672553,0.5268683543481287,0.061645163555549234,0.49995723449750534,0.02691111985062339
2019,2021,2022,2023,current_best_plus_game_type,game_type,1000,logit,0.5129662444084708,0.2551867997919288,0.7044581839174302,0.5266328139132103,0.06090581627836014,0.49995723449750534,0.02667557941570492
2019,2021,2022,2023,current_best_plus_game_type,game_type,3000,logit,0.5129662444084708,0.25475896989279695,0.7034428844976431,0.5257555400043896,0.058140656660500306,0.49995723449750534,0.025798305506884278
2019,2021,2022,2023,current_best_plus_month,month,50,prob,0.5129662444084708,0.25107676146466806,0.6953118238240116,0.5296133485806822,0.018599356394662248,0.49995723449750534,0.029656114083176865
2019,2021,2022,2023,current_best_plus_month,month,100,prob,0.5129662444084708,0.2510753155466819,0.6953089071117089,0.5296019012210144,0.018583415606752286,0.49995723449750534,0.029644666723509017
2019,2021,2022,2023,current_best_plus_month,month,300,prob,0.5129662444084708,0.25106958277750596,0.6952973431187298,0.5295560601567969,0.018520617108858425,0.49995723449750534,0.02959882565929156
2019,2021,2022,2023,current_best_plus_month,month,500,prob,0.5129662444084708,0.25106392959563034,0.6952859399534759,0.5295101610971837,0.018459301360981208,0.49995723449750534,0.029552926599678397
2019,2021,2022,2023,current_best_plus_month,month,1000,prob,0.5129662444084708,0.2510501298377649,0.6952581054292332,0.5293953512476438,0.018312017906537588,0.49995723449750534,0.029438116750138466
2019,2021,2022,2023,current_best_plus_month,month,3000,prob,0.5129662444084708,0.2509991702685862,0.6951553369466005,0.5289410974928065,0.01779295319949016,0.49995723449750534,0.028983862995301146
2019,2021,2022,2023,current_best_plus_month,month,50,logit,0.5129662444084708,0.2510745336749721,0.6953072717521701,0.5295857240797761,0.018559297617513064,0.49995723449750534,0.029628489582270767
2019,2021,2022,2023,current_best_plus_month,month,100,logit,0.5129662444084708,0.2510730969888223,0.6953043738879112,0.5295743688389581,0.018543443724670067,0.49995723449750534,0.0296171343414528
2019,2021,2022,2023,current_best_plus_month,month,300,logit,0.5129662444084708,0.2510674007008014,0.6952928843727235,0.5295288920947496,0.018480990649891473,0.49995723449750534,0.029571657597244283
2019,2021,2022,2023,current_best_plus_month,month,500,logit,0.5129662444084708,0.25106178329715867,0.6952815542449643,0.5294833508372684,0.018420016806970533,0.49995723449750534,0.029526116339763042
2019,2021,2022,2023,current_best_plus_month,month,1000,logit,0.5129662444084708,0.25104807000463586,0.6952538962095801,0.5293694080682807,0.018273572262018607,0.49995723449750534,0.029412173570775357
2019,2021,2022,2023,current_best_plus_month,month,3000,logit,0.5129662444084708,0.25099741759345956,0.69515175445372,0.5289182716974162,0.01775762848514418,0.49995723449750534,0.02896103719991089
2019,2021,2022,2023,current_best_plus_balls,balls,50,prob,0.5129662444084708,0.25076749323959807,0.694688876352556,0.5303836830119751,0.014389399032132068,0.49995723449750534,0.030426448514469795
2019,2021,2022,2023,current_best_plus_balls,balls,100,prob,0.5129662444084708,0.2507670833876018,0.6946880512946796,0.5303768085179552,0.014385243864372026,0.49995723449750534,0.03041957402044987
2019,2021,2022,2023,current_best_plus_balls,balls,300,prob,0.5129662444084708,0.2507654484733136,0.6946847601638243,0.5303493479037636,0.014368826751383621,0.49995723449750534,0.030392113406258303
2019,2021,2022,2023,current_best_plus_balls,balls,500,prob,0.5129662444084708,0.25076382076306236,0.6946814836204649,0.5303219486472492,0.014352727796033781,0.49995723449750534,0.0303647141497439
2019,2021,2022,2023,current_best_plus_balls,balls,1000,prob,0.5129662444084708,0.2507597831041707,0.6946733562651972,0.5302537317772289,0.014313809526689909,0.49995723449750534,0.030296497279723555
2019,2021,2022,2023,current_best_plus_balls,balls,3000,prob,0.5129662444084708,0.25074408562744505,0.6946417635415546,0.5299853224447301,0.014174785030752835,0.49995723449750534,0.030028087947224724
2019,2021,2022,2023,current_best_plus_balls,balls,50,logit,0.5129662444084708,0.25076548187018716,0.6946847989362115,0.5303577396114371,0.01435566197746485,0.49995723449750534,0.03040050511393172
2019,2021,2022,2023,current_best_plus_balls,balls,100,logit,0.5129662444084708,0.25076507469596154,0.6946839793069756,0.5303508975465416,0.014351523925970992,0.49995723449750534,0.03039366304903629
2019,2021,2022,2023,current_best_plus_balls,balls,300,logit,0.5129662444084708,0.2507634504266105,0.6946807097565518,0.5303235658725527,0.014335175444417564,0.49995723449750534,0.03036633137504735
2019,2021,2022,2023,current_best_plus_balls,balls,500,logit,0.5129662444084708,0.2507618332566406,0.6946774545814051,0.5302962943291728,0.014319145369420602,0.49995723449750534,0.03033905983166746
2019,2021,2022,2023,current_best_plus_balls,balls,1000,logit,0.5129662444084708,0.25075782150065024,0.6946693797386397,0.5302283915010377,0.014280400247115353,0.49995723449750534,0.03027115700353239
2019,2021,2022,2023,current_best_plus_balls,balls,3000,logit,0.5129662444084708,0.250742221640963,0.6946379849100124,0.5299611684756287,0.014142076674263883,0.49995723449750534,0.030003933978123343
2019,2021,2022,2023,current_best_plus_strikes,strikes,50,prob,0.5129662444084708,0.25082500108461536,0.6948037866813696,0.5304720497507284,0.01296162115784624,0.49995723449750534,0.030514815253223027
2019,2021,2022,2023,current_best_plus_strikes,strikes,100,prob,0.5129662444084708,0.2508245174988201,0.6948028143438113,0.5304641745372269,0.012960815212546025,0.49995723449750534,0.030506940039721597
2019,2021,2022,2023,current_best_plus_strikes,strikes,300,prob,0.5129662444084708,0.25082259045517763,0.6947989396936382,0.5304327702089217,0.01295760650904763,0.49995723449750534,0.030475535711416313
2019,2021,2022,2023,current_best_plus_strikes,strikes,500,prob,0.5129662444084708,0.25082067501297445,0.6947950884065675,0.5304015194553366,0.012954421737216008,0.49995723449750534,0.030444284957831302
2019,2021,2022,2023,current_best_plus_strikes,strikes,1000,prob,0.5129662444084708,0.2508159364922424,0.6947855610478119,0.5303240569704857,0.012946562850144014,0.49995723449750534,0.030366822472980337
2019,2021,2022,2023,current_best_plus_strikes,strikes,3000,prob,0.5129662444084708,0.2507976703081545,0.6947488367858863,0.530023388866427,0.012916531650636874,0.49995723449750534,0.030066154368921627
2019,2021,2022,2023,current_best_plus_strikes,strikes,50,logit,0.5129662444084708,0.2508230216187639,0.6947997769894828,0.5304463189655864,0.012926958388457503,0.49995723449750534,0.030489084468081018
2019,2021,2022,2023,current_best_plus_strikes,strikes,100,logit,0.5129662444084708,0.25082254043542535,0.6947988095244406,0.5304384716631376,0.01292617943863742,0.49995723449750534,0.03048123716563228
2019,2021,2022,2023,current_best_plus_strikes,strikes,300,logit,0.5129662444084708,0.25082062295065966,0.6947949542608627,0.5304071784547784,0.012923078281228958,0.49995723449750534,0.030449943957273018
2019,2021,2022,2023,current_best_plus_strikes,strikes,500,logit,0.5129662444084708,0.2508187169865322,0.6947911221962974,0.5303760379889133,0.012920000363407966,0.49995723449750534,0.030418803491407964
2019,2021,2022,2023,current_best_plus_strikes,strikes,1000,logit,0.5129662444084708,0.250814001813661,0.6947816421884753,0.5302988476391882,0.01291240562870875,0.49995723449750534,0.030341613141682877
2019,2021,2022,2023,current_best_plus_strikes,strikes,3000,logit,0.5129662444084708,0.2507958243101796,0.6947450977645753,0.5299992191940758,0.012883390273960483,0.49995723449750534,0.030041984696570434
2019,2021,2022,2023,current_best_plus_count_state,count_state,50,prob,0.5129662444084708,0.25075737294289563,0.6946688538147148,0.5303910802060967,0.014976543577665348,0.49995723449750534,0.030433845708591367
2019,2021,2022,2023,current_best_plus_count_state,count_state,100,prob,0.5129662444084708,0.250756103728452,0.6946662986742931,0.5303702575750954,0.014964793843186287,0.49995723449750534,0.03041302307759003
2019,2021,2022,2023,current_best_plus_count_state,count_state,300,prob,0.5129662444084708,0.25075108403624613,0.6946561935283163,0.5302874013296999,0.014919452745287096,0.49995723449750534,0.030330166832194527
2019,2021,2022,2023,current_best_plus_count_state,count_state,500,prob,0.5129662444084708,0.25074615518438015,0.6946462717487865,0.5302053106063506,0.014876508151579003,0.49995723449750534,0.030248076108845223
2019,2021,2022,2023,current_best_plus_count_state,count_state,1000,prob,0.5129662444084708,0.2507342222717516,0.6946222526966289,0.5300038467740021,0.014777897155088027,0.49995723449750534,0.030046612276496798
2019,2021,2022,2023,current_best_plus_count_state,count_state,3000,prob,0.5129662444084708,0.25069155181591646,0.6945363833020565,0.5292567883267232,0.014467249915976605,0.49995723449750534,0.02929955382921784
2019,2021,2022,2023,current_best_plus_count_state,count_state,50,logit,0.5129662444084708,0.2507553436319504,0.6946647374639624,0.530365350577006,0.014942889290024335,0.49995723449750534,0.030408116079500613
2019,2021,2022,2023,current_best_plus_count_state,count_state,100,logit,0.5129662444084708,0.2507540824873339,0.6946621986949011,0.5303446272146787,0.014931198690520925,0.49995723449750534,0.030387392717173334
2019,2021,2022,2023,current_best_plus_count_state,count_state,300,logit,0.5129662444084708,0.2507490944507434,0.6946521577687034,0.5302621602037998,0.014886094501439563,0.49995723449750534,0.03030492570629445
2019,2021,2022,2023,current_best_plus_count_state,count_state,500,logit,0.5129662444084708,0.2507441962913808,0.6946422982545933,0.5301804467605283,0.014843386720051139,0.49995723449750534,0.03022321226302299
2019,2021,2022,2023,current_best_plus_count_state,count_state,1000,logit,0.5129662444084708,0.25073233618129304,0.6946184268942698,0.5299798782751337,0.014745363096820044,0.49995723449750534,0.030022643777628366
2019,2021,2022,2023,current_best_plus_count_state,count_state,3000,logit,0.5129662444084708,0.2506899107030957,0.694533054463979,0.5292358522078565,0.014436924881503678,0.49995723449750534,0.029278617710351174
2019,2021,2022,2023,current_best_plus_batter_side,batter_side,50,prob,0.5129662444084708,0.25086071602033844,0.6948754593714959,0.5305716190197567,0.012664699718278544,0.49995723449750534,0.030614384522251348
