valid_year,base_model,calibration,target_rate_estimator,mean_matching,strategy,parameter,cap_type,cap_value,target_rate,actual_rate,constant_brier,model_brier,skill_margin,pseudo_score,auc,logloss,pred_mean,pred_std
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.025,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25057615695906504,-0.0005761587879532792,0.0,0.515296177775989,0.6943046536333118,0.527176038970049,0.01701891344017312
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.025,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977434589132103,3.258086546695238e-05,13.042418755134484,0.5106875252729348,0.6926956590084062,0.4877411281723649,0.006164474116187044
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.025,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24893656127804406,0.00022704666827760844,91.12352728754917,0.5324856858143385,0.691018754143045,0.5115676718966914,0.010838510335084137
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.025,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505720688574817,-0.0005720706863699132,0.0,0.5154708686332126,0.6942957061493119,0.52726808099889,0.015052448703033334
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.025,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976817905006582,3.874770672215866e-05,15.511061772872065,0.5106875170195614,0.692683337525777,0.4876452723234816,0.005640903201834326
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.03,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24883140664257541,0.00033220130374625456,133.32657464882354,0.5324697888985571,0.6908076603542604,0.5115075896110546,0.013124877554553592
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.03,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25058705029625317,-0.0005870521251414018,0.0,0.5154412103202183,0.6943277268724676,0.5271065862519008,0.018936330941703106
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.03,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497743487748104,3.257798197758843e-05,13.041264467941017,0.510687516770403,0.6926956647515115,0.4877420529499116,0.006168524421873424
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.03,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24890435216796028,0.00025925577836138913,104.05041911948942,0.5324856858143385,0.6909541291713436,0.5115496553458692,0.011449566963793893
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.03,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.250578125355305,-0.0005781271841932278,0.0,0.5154708686332126,0.6943087549276876,0.5272451106874011,0.016592652388865432
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.03,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976967007324902,3.7256683538960944e-05,14.914191540907131,0.5106875170195614,0.6926863159501206,0.4876699386494597,0.005780155640264533
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,no_cap,,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2487923350751248,0.00037127287119687047,149.00766378244742,0.5324856858143385,0.6907289951116826,0.5114727049981269,0.013650923795872877
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,no_cap,,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25081360308938494,-0.0008136049182731753,0.0,0.5154708686332126,0.6947985842807002,0.5276733290608981,0.026338138166934946
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977434911612983,3.25776406581435e-05,13.04112783464211,0.5106875170195614,0.6926956654350005,0.4877420557045226,0.006168537848760099
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.005,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24927922590368345,-0.00011561795736178548,0.0,0.5271898886240147,0.6917052012901186,0.5116338298915718,0.004322526311042906
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.005,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2506771575219094,-0.0006771593507976237,0.0,0.5126928728294728,0.6945035523286601,0.5275809934048727,0.004588088536596255
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.005,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976251759311552,4.440916367245973e-05,17.777394826083622,0.5107608885740835,0.6926720878085406,0.4874010328403804,0.003354272896581915
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.005,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24928272298481355,-0.00011911503849187932,0.0,0.5324856858143385,0.6917122064994737,0.5116087512144062,0.004051792099604348
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.005,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.250676454757777,-0.0006764565866652361,0.0,0.5154695416483235,0.6945021263681415,0.5275731898728803,0.004413608900841191
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.005,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497680556918863,3.887106490169101e-05,15.560443181599956,0.5106875170195614,0.6926831747954191,0.48745936642785004,0.002973628947522535
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.0075,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24920261113899483,-3.900319267316488e-05,0.0,0.5290082425483752,0.6915518143641829,0.5116431805561785,0.006002978278698454
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.0075,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2506451634368395,-0.0006451652657277485,0.0,0.5135630428802445,0.6944396504996764,0.5274987920512895,0.006589672270821052
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.0075,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24975556006148755,5.136669530042548e-05,20.562558439556838,0.5107321066942914,0.6926581414070571,0.4873922503036026,0.004177451863703551
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.0075,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2492099809800312,-4.6373033709523614e-05,0.0,0.5324856858143385,0.6915665815568603,0.5116180902945761,0.0054975553202119155
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.0075,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25064370893881716,-0.000643710767705391,0.0,0.5154708686332127,0.6944366832203249,0.5275031944991053,0.006241672473087689
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.0075,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976374835941983,4.317839736814322e-05,17.28470780563331,0.5106875170195614,0.6926745382406267,0.48747250639180545,0.003677371155067616
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.01,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24913330267796616,3.0305268355512727e-05,12.16279881532359,0.5304751029821124,0.6914130247564024,0.5116387835228694,0.007429384930646639
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.01,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25061863253698574,-0.0006186343658739768,0.0,0.5143569674189713,0.6943867752707051,0.5274212243626144,0.00842422855232923
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.01,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497581984240023,4.872833278568578e-05,19.50639776819627,0.5106668685121614,0.6926633984054604,0.4874605907703049,0.0047033340516188914
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.01,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24914930016187462,1.430778444705405e-05,5.742325119219029,0.5324856858143385,0.6914450765582734,0.5116145274575823,0.006660570497173461
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.01,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25061817214272364,-0.0006181739716118739,0.0,0.5154708686332126,0.6943857523545696,0.527438676303168,0.00786337018107336
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.01,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976341398519153,4.351277159644895e-05,17.418560870737178,0.5106875170195614,0.6926738544150485,0.48750985713954226,0.004155282828901753
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.0125,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2490728160280122,9.079191830946298e-05,36.43867539798294,0.5311656968607963,0.6912918678928635,0.5116255362475179,0.008625380584182003
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.0125,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25059832205426874,-0.0005983238831569759,0.0,0.514603137465012,0.6943464305998186,0.5273506934767135,0.0101046573973873
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.0125,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497640473230008,4.287943378716852e-05,17.165029946874107,0.5106761004864051,0.692675086234939,0.4875639274799454,0.0050872702724569065
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.0125,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24909929971932576,6.430822699590721e-05,25.8096387052484,0.5324856858143385,0.691344933896485,0.511605110362836,0.007596683445140116
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.0125,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505989983073015,-0.0005990001361897146,0.0,0.5154708686332126,0.6943476207465666,0.5273819387106444,0.009303789543046883
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.0125,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976443965890333,4.248709788465255e-05,17.0079742928898,0.5106875170195614,0.692675895317619,0.48754927776977297,0.0044923904419632895
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.015,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.249021263972909,0.00014234397341267302,57.128717386103496,0.5316922025974502,0.6911885723928383,0.5116077212402473,0.009601562105686023
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.015,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25058422364907434,-0.00058422547796258,0.0,0.5149293979184347,0.6943185888727179,0.5272881533326358,0.011636923525333725
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.015,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976963328857454,3.7293468213434045e-05,14.928916782897284,0.510669812194551,0.6926862525917219,0.4876567584350768,0.005372200734034401
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.015,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24905836542727716,0.00010524251904450721,42.23831879460505,0.5324856858143385,0.6912629286352391,0.5115933960453838,0.00835228787739843
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.015,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505852618571059,-0.0005852636859941251,0.0,0.5154708686332126,0.6943204210854246,0.5273336130402634,0.01058527202167726
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.015,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976577455862597,4.115219816200333e-05,16.47360171164073,0.5106875170195614,0.6926785578072164,0.48758353375666535,0.004735855612584611
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.02,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24894055749927693,0.00022305044704473698,89.51967299044315,0.5322787370048183,0.6910267618039342,0.5115676534729856,0.010992294838391281
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.02,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25056802835099595,-0.000568030179884188,0.0,0.5153704840527471,0.694287061114121,0.527189297933662,0.01428502247680847
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.02,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977399777610962,3.2928980678359476e-05,13.181772461585556,0.5106876936728955,0.6926949806395462,0.48773544324372964,0.005623637767543283
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.02,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.248997514582241,0.00016609336408066055,66.66036242196442,0.5324856858143385,0.6911409781179315,0.511569699242794,0.009465229244302025
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.02,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505705883962081,-0.0005705902250963402,0.0,0.5154708686332126,0.6942917450516749,0.5272624610020268,0.012749117543064828
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.02,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497681459383979,3.8780818390066196e-05,15.524316676704165,0.5106875170195614,0.6926832916221226,0.487633530765048,0.005049511975819795
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.025,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24888732131732424,0.0002762866289974242,110.88562702822385,0.5324436499185025,0.6909199419100424,0.5115224197938899,0.011796510006247748
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.025,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505681446478002,-0.0005681464766884303,0.0,0.5153526849642596,0.6942883640510461,0.5271082990199591,0.016447038360240314
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.025,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977437527166158,3.2551485126403046e-05,13.030657535807713,0.5106875142788186,0.6926957357354709,0.4877418815211796,0.005648818799484741
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.025,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24895639259091348,0.0002072153554081857,83.16437425036283,0.5324856858143385,0.6910585242819208,0.5115496598644348,0.010216093910801975
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.025,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25056803360143426,-0.0005680354303224944,0.0,0.5154708686332126,0.6942874181178018,0.5272226577101466,0.01448733378566485
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.025,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497698199303105,3.710682647747876e-05,14.854202387112334,0.5106875170195614,0.6926866347580888,0.48766498926475066,0.0052315390933954506
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.03,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2488585607777932,0.0003050471685284717,122.4284601763309,0.5324818987981716,0.6908621777479329,0.5114900462307975,0.012203422779928499
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.03,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505752565798189,-0.0005752584087071189,0.0,0.5154695790389271,0.6943037159282717,0.5270446985859198,0.018180233619111495
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,hard_cap,0.03,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497743609192121,3.256583757588194e-05,13.036402952744396,0.5106875170195614,0.6926957070113537,0.48774205570452267,0.005649617694823055
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.03,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24892798898869148,0.00023561895763019036,94.5639532081871,0.5324856858143385,0.6910015454988828,0.5115340416879942,0.010737239070128286
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.03,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25057304068457265,-0.0005730425134608808,0.0,0.5154708686332126,0.6942982824217739,0.5272080877000925,0.015899108310251812
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,soft_cap,0.03,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497709534307994,3.597332598859193e-05,14.400451763139282,0.5106875170195614,0.6926888989224749,0.48768517541583345,0.005344162994780034
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,no_cap,,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24883300681666304,0.00033060112965863087,132.6843564289106,0.5324856858143385,0.6908107409338667,0.5114727049981269,0.012533363482337058
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,no_cap,,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2507727783123434,-0.0007727801412316382,0.0,0.5154708686332126,0.6947136904455493,0.5276733290608981,0.024521848394318466
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497743609192121,3.256583757588194e-05,13.036402952744396,0.5106875170195614,0.6926957070113537,0.48774205570452267,0.005649617694823055
