candidate_id,candidate_type,valid_year,weights,raw_prediction_std,actual_rate,constant_brier,model_brier,skill_margin,pseudo_score,auc,logloss,prediction_std,prediction_mean
blend2__A_v2_base__0.9__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.1,two_model_blend,2023,A_v2_base:0.900;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.100,0.062033868371982215,0.49995723449750534,0.24999999817111176,0.2505661317690297,-0.0005661335979179338,0.0,0.5154482823530951,0.6942832653725598,0.01429751592382077,0.52719200351933
blend2__A_v2_base__0.9__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.1,two_model_blend,2024,A_v2_base:0.900;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.100,0.06557478846904699,0.4861049201797189,0.24980692675678798,0.24977354470050198,3.3382056286002104e-05,13.36314277566165,0.510699967373375,0.692694073482086,0.005629906602237493,0.4877353829040487
blend2__A_v2_base__1.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.0,two_model_blend,2022,A_v2_base:1.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.000,0.05695720532425376,0.5289204435249241,0.24916360794632167,0.24894055749927693,0.00022305044704473698,89.51967299044315,0.5322787370048183,0.6910267618039342,0.01099229483839128,0.5115676534729856
blend2__A_v2_base__1.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.0,two_model_blend,2023,A_v2_base:1.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.000,0.062106804902845376,0.49995723449750534,0.24999999817111176,0.25056802835099595,-0.000568030179884188,0.0,0.5153704840527471,0.694287061114121,0.014285022476808469,0.527189297933662
blend2__A_v2_base__1.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.0,two_model_blend,2024,A_v2_base:1.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.000,0.06568103219750941,0.4861049201797189,0.24980692675678798,0.24977399777610962,3.2928980678359476e-05,13.181772461585556,0.5106876936728955,0.6926949806395462,0.00562363776754328,0.48773544324372964
blend2__A_v2_base__0.0__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__1.0,two_model_blend,2022,A_v2_base:0.000;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:1.000,0.057686431064334284,0.5289204435249241,0.24916360794632167,0.24885852990207563,0.0003050780442460377,122.44085192078367,0.5358209303340677,0.6908624892466999,0.011457179973486479,0.5115847303750971
blend2__A_v2_base__0.0__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__1.0,two_model_blend,2023,A_v2_base:0.000;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:1.000,0.06127483651209403,0.49995723449750534,0.24999999817111176,0.250573402087554,-0.0005734039164422555,0.0,0.5154105549686989,0.6942979689597459,0.014420885042770134,0.5272988696309633
blend2__A_v2_base__0.0__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__1.0,two_model_blend,2024,A_v2_base:0.000;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:1.000,0.0647513034798031,0.4861049201797189,0.24980692675678798,0.24976168343880747,4.5243317980503406e-05,18.11131443306706,0.5119081229141909,0.6926703314063566,0.005799513105163276,0.4877336938046102
blend2__A_v2_base__0.1__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.9,two_model_blend,2022,A_v2_base:0.100;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.900,0.05755274591676386,0.5289204435249241,0.24916360794632167,0.24886602841961386,0.0002975795267078085,119.43137650018188,0.5355161434089366,0.6908775066451059,0.011419151176423078,0.511583619255244
blend2__A_v2_base__0.1__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.9,two_model_blend,2023,A_v2_base:0.100;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.900,0.06131306523732835,0.49995723449750534,0.24999999817111176,0.25057296226895326,-0.000572964097841494,0.0,0.515343544239011,0.6942970749090105,0.014410449337317527,0.5272893421448758
blend2__A_v2_base__0.1__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.9,two_model_blend,2024,A_v2_base:0.100;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.900,0.06480290305090386,0.4861049201797189,0.24980692675678798,0.24976289905986152,4.402769692646302e-05,17.62469019497141,0.5117967643213099,0.6926727645414644,0.005784270483246946,0.4877338872546665
blend2__A_v2_base__0.2__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.8,two_model_blend,2022,A_v2_base:0.200;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.800,0.05743238196179896,0.5289204435249241,0.24916360794632167,0.24887367316527348,0.00028993478104819004,116.36321348768232,0.5351977518637366,0.6908928167641416,0.01137916050729696,0.5115824537368173
blend2__A_v2_base__0.2__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.8,two_model_blend,2023,A_v2_base:0.200;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.800,0.06136137248464524,0.49995723449750534,0.24999999817111176,0.2505724119162724,-0.0005724137451606215,0.0,0.5153678217886911,0.6942959583233158,0.014399014435969453,0.5272792726654265
blend2__A_v2_base__0.2__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.8,two_model_blend,2024,A_v2_base:0.200;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.800,0.06486378387093808,0.4861049201797189,0.24980692675678798,0.24976411537535878,4.281138142919749e-05,17.137787964894446,0.5116827465226883,0.692675199104063,0.005768487587022869,0.48773407397582197
blend2__A_v2_base__0.3__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.7,two_model_blend,2022,A_v2_base:0.300;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.700,0.05732542310946657,0.5289204435249241,0.24916360794632167,0.24888148164355997,0.00028212630276169826,113.22933757745147,0.5348526321597002,0.6909084546205668,0.011337301410652287,0.5115811821569455
blend2__A_v2_base__0.3__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.7,two_model_blend,2023,A_v2_base:0.300;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.700,0.061419734473468206,0.49995723449750534,0.24999999817111176,0.2505718333397348,-0.0005718351686230527,0.0,0.5153364048234227,0.6942947848622215,0.014386814436957808,0.5272688101982563
blend2__A_v2_base__0.3__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.7,two_model_blend,2024,A_v2_base:0.300;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.700,0.06493391983413857,0.4861049201797189,0.24980692675678798,0.24976533885454014,4.158790224784159e-05,16.648018046485785,0.5115660611403732,0.6926776480330126,0.005752169316792307,0.48773425380777125
blend2__A_v2_base__0.4__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.6,two_model_blend,2022,A_v2_base:0.400;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.600,0.05723194451684969,0.5289204435249241,0.24916360794632167,0.24888945563739856,0.00027415230892310904,110.02903320543135,0.5345103854108055,0.6909244236887913,0.011293647595439897,0.5115797233019544
blend2__A_v2_base__0.4__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.6,two_model_blend,2023,A_v2_base:0.400;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.600,0.061488122573166645,0.49995723449750534,0.24999999817111176,0.2505712418127057,-0.0005712436415939159,0.0,0.5153653007927718,0.6942935854986094,0.014373908532958446,0.5272581280869074
blend2__A_v2_base__0.4__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.6,two_model_blend,2024,A_v2_base:0.400;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.600,0.06501328098732245,0.4861049201797189,0.24980692675678798,0.2497665657639102,4.0360992877769286e-05,16.15687499212732,0.511446018815251,0.6926801038586761,0.005735322900232807,0.4877344277593612
blend2__A_v2_base__0.5__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.5,two_model_blend,2022,A_v2_base:0.500;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.500,0.05715201232946361,0.5289204435249241,0.24916360794632167,0.24889760241334113,0.0002660055329805344,106.75938399392622,0.5341618424342014,0.6909407387448533,0.011248173823191375,0.5115780723080285
blend2__A_v2_base__0.5__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.5,two_model_blend,2023,A_v2_base:0.500;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.500,0.061566503372724186,0.49995723449750534,0.24999999817111176,0.250570605625231,-0.0005706074541192152,0.0,0.5153238466235516,0.6942922963456988,0.014360281942227833,0.527247136732066
blend2__A_v2_base__0.5__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.5,two_model_blend,2024,A_v2_base:0.500;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.500,0.0651018335931208,0.4861049201797189,0.24980692675678798,0.2497677976975887,3.912905919928322e-05,15.663720661108519,0.5113243513542036,0.6926825697661856,0.005717977661803672,0.487734603862422
blend2__A_v2_base__0.6__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.4,two_model_blend,2022,A_v2_base:0.600;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.400,0.05708568345094559,0.5289204435249241,0.24916360794632167,0.24890593258585259,0.000257675360469084,103.41612990473153,0.5338041006863785,0.6909574211484236,0.011200826073982722,0.5115762502350257
blend2__A_v2_base__0.6__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.4,two_model_blend,2023,A_v2_base:0.600;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.400,0.06165483876147934,0.49995723449750534,0.24999999817111176,0.2505700221389301,-0.0005700239678183283,0.0,0.5153379598345924,0.6942911128442413,0.014346081016471618,0.5272359102728901
blend2__A_v2_base__0.6__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.4,two_model_blend,2024,A_v2_base:0.600;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.400,0.06519954020064776,0.4861049201797189,0.24980692675678798,0.24976903512581233,3.789163097564496e-05,15.168366813357524,0.5111994304756808,0.6926850466949497,0.005700133403777981,0.487734780932306
blend2__A_v2_base__0.7__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.3,two_model_blend,2022,A_v2_base:0.700;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.300,0.057033005342897444,0.5289204435249241,0.24916360794632167,0.24891440789656424,0.0002492000497574254,100.01462565556987,0.5334375150639156,0.6909743940542616,0.011151558395713225,0.5115742673742582
blend2__A_v2_base__0.7__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.3,two_model_blend,2023,A_v2_base:0.700;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.300,0.06175308602048839,0.49995723449750534,0.24999999817111176,0.2505695012980081,-0.0005695031268963258,0.0,0.5153602503075927,0.6942900554851529,0.014331425382361297,0.527224511052056
blend2__A_v2_base__0.7__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.3,two_model_blend,2024,A_v2_base:0.700;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.300,0.06530635972326904,0.4861049201797189,0.24980692675678798,0.249770272993326,3.665376346198568e-05,14.672837113788995,0.511073195940428,0.6926875245340535,0.005681773614079325,0.4877349522630672
blend2__A_v2_base__0.8__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.2,two_model_blend,2022,A_v2_base:0.800;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.200,0.05699401585650354,0.5289204435249241,0.24916360794632167,0.24892300631403727,0.00024060163228439846,96.56371340401856,0.5330614590339454,0.6909916134883556,0.011100423535452902,0.5115721605368342
blend2__A_v2_base__0.8__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.2,two_model_blend,2023,A_v2_base:0.800;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.200,0.06186119792400666,0.49995723449750534,0.24999999817111176,0.25056902211611537,-0.000569023945003605,0.0,0.5153373620825924,0.6942890817383635,0.014316423980760636,0.527212968254571
blend2__A_v2_base__0.8__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.2,two_model_blend,2024,A_v2_base:0.800;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.200,0.06542224752310022,0.4861049201797189,0.24980692675678798,0.2497715121842612,3.541457252678737e-05,14.176777636461216,0.5109451361327331,0.6926900050552457,0.005662903064753158,0.48773511932422425
blend2__A_v2_base__0.9__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.1,two_model_blend,2022,A_v2_base:0.900;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.100,0.05696874309730545,0.5289204435249241,0.24916360794632167,0.2489317114973252,0.00023189644899646034,93.06995146996697,0.5326770628524549,0.6910090467599012,0.011047322915784556,0.5115699590101935
blend2__A_v2_base__0.9__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.1,two_model_blend,2023,A_v2_base:0.900;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.100,0.061979122850536375,0.49995723449750534,0.24999999817111176,0.2505685277822781,-0.0005685296111663518,0.0,0.5153406065717606,0.6942880767405689,0.01430091185068985,0.5272011797562747
blend2__A_v2_base__0.9__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.1,two_model_blend,2024,A_v2_base:0.900;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.100,0.06554715550183858,0.4861049201797189,0.24980692675678798,0.24977275308543576,3.417367135222227e-05,13.680033534656049,0.5108167071033747,0.6926924890353005,0.005643530226445,0.4877352844024232
blend2__A_v2_base__1.0__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.0,two_model_blend,2022,A_v2_base:1.000;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.000,0.05695720532425376,0.5289204435249241,0.24916360794632167,0.24894055749927693,0.00022305044704473698,89.51967299044315,0.5322787370048183,0.6910267618039342,0.01099229483839128,0.5115676534729856
blend2__A_v2_base__1.0__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.0,two_model_blend,2023,A_v2_base:1.000;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.000,0.062106804902845376,0.49995723449750534,0.24999999817111176,0.25056802835099595,-0.000568030179884188,0.0,0.5153704840527471,0.694287061114121,0.014285022476808469,0.527189297933662
blend2__A_v2_base__1.0__D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params__0.0,two_model_blend,2024,A_v2_base:1.000;D_high_discrimination_A_C_skill_combo_tuned_catboost_tuned_params:0.000,0.06568103219750941,0.4861049201797189,0.24980692675678798,0.24977399777610962,3.2928980678359476e-05,13.181772461585556,0.5106876936728955,0.6926949806395462,0.00562363776754328,0.48773544324372964
blend2__B_tuned_base__0.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__1.0,two_model_blend,2022,B_tuned_base:0.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:1.000,0.05720672962616307,0.5289204435249241,0.24916360794632167,0.2489297807471689,0.00023382719915276962,93.84484398826973,0.532534695750702,0.6910051570376159,0.011117475127045928,0.5115999966112553
blend2__B_tuned_base__0.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__1.0,two_model_blend,2023,B_tuned_base:0.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:1.000,0.06186200507332833,0.49995723449750534,0.24999999817111176,0.2505524033282932,-0.0005524051571814403,0.0,0.5159910223245899,0.6942558178322122,0.01439821992901953,0.527208334180288
blend2__B_tuned_base__0.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__1.0,two_model_blend,2024,B_tuned_base:0.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:1.000,0.06503227172359342,0.4861049201797189,0.24980692675678798,0.24976998307666642,3.694368012155391e-05,14.78889340707605,0.5107338622335149,0.6926869427740556,0.005664631229929582,0.4877351358970861
blend2__B_tuned_base__0.1__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.9,two_model_blend,2022,B_tuned_base:0.100;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.900,0.05712024674015218,0.5289204435249241,0.24916360794632167,0.24892498197355337,0.00023862597276830266,95.7707968411305,0.5327824011769307,0.690995548791409,0.011137974699920585,0.5115996839560117
blend2__B_tuned_base__0.1__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.9,two_model_blend,2023,B_tuned_base:0.100;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.900,0.06182079415668595,0.49995723449750534,0.24999999817111176,0.25055584000104536,-0.0005558418299335954,0.0,0.5158949625131881,0.6942627199749521,0.014405358837890698,0.5271980000117423
blend2__B_tuned_base__0.1__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.9,two_model_blend,2024,B_tuned_base:0.100;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.900,0.06501812143985405,0.4861049201797189,0.24980692675678798,0.24976904365456212,3.7883102225855225e-05,15.164952676727902,0.5108651331640401,0.6926850632949929,0.005660665680686294,0.4877352549455467
blend2__B_tuned_base__0.2__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.8,two_model_blend,2022,B_tuned_base:0.200;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.800,0.057047307556234536,0.5289204435249241,0.24916360794632167,0.24892032378320544,0.00024328416311622525,97.64032762306,0.53301288666465,0.6909862220516766,0.011157010156907794,0.5115991012861082
blend2__B_tuned_base__0.2__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.8,two_model_blend,2023,B_tuned_base:0.200;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.800,0.06178894430182563,0.49995723449750534,0.24999999817111176,0.25055934410404435,-0.0005593459329325812,0.0,0.5157446339399848,0.6942697569982834,0.014412338098895123,0.527187656865287
blend2__B_tuned_base__0.2__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.8,two_model_blend,2024,B_tuned_base:0.200;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.800,0.06501131769032668,0.4861049201797189,0.24980692675678798,0.24976811582311667,3.881093367130717e-05,15.536372099518879,0.5109956701049457,0.6926832070287858,0.005656245000024343,0.48773537328232464
blend2__B_tuned_base__0.3__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.7,two_model_blend,2022,B_tuned_base:0.300;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.700,0.05698796407839262,0.5289204435249241,0.24916360794632167,0.24891580089466195,0.00024780705165972083,99.45555601085489,0.5332303640180658,0.6909771662325606,0.011174682272589382,0.511598269985716
blend2__B_tuned_base__0.3__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.7,two_model_blend,2023,B_tuned_base:0.300;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.700,0.061766469989832075,0.49995723449750534,0.24999999817111176,0.25056294516480065,-0.0005629469936888898,0.0,0.5156146644674706,0.6942769888375914,0.01442149423244717,0.527177140088573
blend2__B_tuned_base__0.3__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.7,two_model_blend,2024,B_tuned_base:0.300;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.700,0.06501186278154325,0.4861049201797189,0.24980692675678798,0.2497671985292513,3.972822753667282e-05,15.90357323251978,0.5111257801440092,0.692681371870177,0.00565136792297439,0.48773549031211477
blend2__B_tuned_base__0.4__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.6,two_model_blend,2022,B_tuned_base:0.400;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.600,0.05694225881372752,0.5289204435249241,0.24916360794632167,0.24891140030389053,0.00025220764243114036,101.22170107822267,0.5334542159444703,0.6909683551091802,0.011191006962017995,0.5115971972114991
blend2__B_tuned_base__0.4__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.6,two_model_blend,2023,B_tuned_base:0.400;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.600,0.061753381457014034,0.49995723449750534,0.24999999817111176,0.25056659694322586,-0.0005665987721140964,0.0,0.5154419321214346,0.6942843210427501,0.014428136981581935,0.5271666015538027
blend2__B_tuned_base__0.4__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.6,two_model_blend,2024,B_tuned_base:0.400;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.600,0.06501975652867743,0.4861049201797189,0.24980692675678798,0.2497662925037166,4.063425307138102e-05,16.26626354958625,0.5112556705810527,0.6926795592759145,0.005646037074802924,0.48773560553554574
blend2__B_tuned_base__0.5__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.5,two_model_blend,2022,B_tuned_base:0.500;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.500,0.05691022462127255,0.5289204435249241,0.24916360794632167,0.2489071693742519,0.00025643857206977816,102.91975388517562,0.5336768932159532,0.6909598837825387,0.011205924469655175,0.5115958937475351
blend2__B_tuned_base__0.5__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.5,two_model_blend,2023,B_tuned_base:0.500;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.500,0.06174968467163282,0.49995723449750534,0.24999999817111176,0.250570238604391,-0.0005702404332792177,0.0,0.5152942061930197,0.6942916317725821,0.014434604081197178,0.5271560429771498
blend2__B_tuned_base__0.5__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.5,two_model_blend,2024,B_tuned_base:0.500;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.500,0.06503499625585771,0.4861049201797189,0.24980692675678798,0.24976540004497183,4.1526711816147754e-05,16.623522956422324,0.5113834375964358,0.6926777738370877,0.005640247553236448,0.48773571855279946
blend2__B_tuned_base__0.6__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.4,two_model_blend,2022,B_tuned_base:0.600;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.400,0.056891884594401254,0.5289204435249241,0.24916360794632167,0.24890311595881595,0.00026049198750571767,104.54656265927748,0.5338806107332451,0.6909517681280959,0.011219409525376237,0.5115943649593814
blend2__B_tuned_base__0.6__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.4,two_model_blend,2023,B_tuned_base:0.600;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.400,0.061755381320307834,0.49995723449750534,0.24999999817111176,0.2505739823301118,-0.000573984159000035,0.0,0.5151460786556821,0.6942991471716382,0.014440695106665529,0.5271454434162438
blend2__B_tuned_base__0.6__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.4,two_model_blend,2024,B_tuned_base:0.600;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.400,0.06505757680070028,0.4861049201797189,0.24980692675678798,0.24976452360502385,4.240315176412546e-05,16.97436989223648,0.5115103915143946,0.6926760204781883,0.00563399711817062,0.4877358310532647
blend2__B_tuned_base__0.7__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.3,two_model_blend,2022,B_tuned_base:0.700;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.300,0.05688725197780651,0.5289204435249241,0.24916360794632167,0.24889922828134922,0.00026437966497244725,106.10685370610126,0.5340925849451664,0.690943984396276,0.011231586730153594,0.5115926207627317
blend2__B_tuned_base__0.7__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.3,two_model_blend,2023,B_tuned_base:0.700;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.300,0.06177046880417136,0.49995723449750534,0.24999999817111176,0.2505777061515538,-0.000577707980442016,0.0,0.5150014175955592,0.6943066224293731,0.014446344436002113,0.5271348768172709
blend2__B_tuned_base__0.7__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.3,two_model_blend,2024,B_tuned_base:0.700;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.300,0.06508749052304334,0.4861049201797189,0.24980692675678798,0.24976366627171204,4.3260485075941046e-05,17.317568266655574,0.5116351023212077,0.6926743053661898,0.0056272895448268535,0.48773594150192834
blend2__B_tuned_base__0.8__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.2,two_model_blend,2022,B_tuned_base:0.800;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.200,0.05689633011974531,0.5289204435249241,0.24916360794632167,0.24889547499708728,0.0002681329492343898,107.61320701864085,0.5342731306091608,0.6909364695624564,0.011242532340151327,0.511590749083759
blend2__B_tuned_base__0.8__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.2,two_model_blend,2023,B_tuned_base:0.800;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.200,0.061794940244792956,0.49995723449750534,0.24999999817111176,0.25058140418361025,-0.000581406012498481,0.0,0.5148572242331633,0.6943140454328187,0.014451567801672238,0.5271243899116211
blend2__B_tuned_base__0.8__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.2,two_model_blend,2024,B_tuned_base:0.800;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.200,0.06512472731784874,0.4861049201797189,0.24980692675678798,0.24976282931061866,4.4097446169316656e-05,17.652611455506168,0.5117565116229663,0.6926726310268898,0.005620135196408318,0.48773604973146123
blend2__B_tuned_base__0.9__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.1,two_model_blend,2022,B_tuned_base:0.900;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.100,0.05691911245994996,0.5289204435249241,0.24916360794632167,0.24889183456001163,0.00027177338631004244,109.07426993455307,0.5344648545487709,0.6909291803810969,0.011252088840759324,0.5115887458118953
blend2__B_tuned_base__0.9__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.1,two_model_blend,2023,B_tuned_base:0.900;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.100,0.06182878449984196,0.49995723449750534,0.24999999817111176,0.250585196282855,-0.0005851981117432625,0.0,0.514701141488267,0.6943216567355246,0.014456541609407618,0.5271138550057688
blend2__B_tuned_base__0.9__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.1,two_model_blend,2024,B_tuned_base:0.900;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.100,0.06516927463221993,0.4861049201797189,0.24980692675678798,0.24976201271472356,4.491404206441452e-05,17.97950226902348,0.5118754576820972,0.6926709974428895,0.005612527817515884,0.48773615309307444
blend2__B_tuned_base__1.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.0,two_model_blend,2022,B_tuned_base:1.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.000,0.05695558255330754,0.5289204435249241,0.24916360794632167,0.24888834391306502,0.0002752640332566447,110.47521567272616,0.5346411809377425,0.6909221909682774,0.01126039100174439,0.5115865826680861
blend2__B_tuned_base__1.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.0,two_model_blend,2023,B_tuned_base:1.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.000,0.06187198618840519,0.49995723449750534,0.24999999817111176,0.25058899170083243,-0.0005889935297206661,0.0,0.5144933886451043,0.6943292738145721,0.014461256019859123,0.5271032839294943
blend2__B_tuned_base__1.0__C_stable_reconstructed_A_recent_vs_longterm_v2_params__0.0,two_model_blend,2024,B_tuned_base:1.000;C_stable_reconstructed_A_recent_vs_longterm_v2_params:0.000,0.06522111748646989,0.4861049201797189,0.24980692675678798,0.24976121242258448,4.571433420350046e-05,18.29986653973288,0.5119924660360401,0.6926693964967449,0.005604471972785496,0.4877362522109691
