feature,importance,alpha,feature_set,valid_year
scoring_position,0.726301266644914,20,recent_10,2023
abs_score_diff_pitcher_team,0.1853511083100809,20,recent_10,2023
pitcher_team_leading,0.0,20,recent_10,2023
pitcher_team_trailing,0.0919918150073132,20,recent_10,2023
late_inning,0.0466586276341778,20,recent_10,2023
te_pitcher_id,4.831047944302598,20,recent_10,2023
te_pitcher_id_delta,4.959251487362836,20,recent_10,2023
te_batter_id,0.6609521350416342,20,recent_10,2023
te_batter_id_delta,0.3758915912396529,20,recent_10,2023
te_pitcher_team_id,0.142466931171622,20,recent_10,2023
te_pitcher_team_id_delta,0.1031954240001132,20,recent_10,2023
te_batter_team_id,1.3141166739119587,20,recent_10,2023
te_batter_team_id_delta,1.3094633640250952,20,recent_10,2023
te_game_type,1.1987378799693666,20,recent_10,2023
te_game_type_delta,0.1866522584880529,20,recent_10,2023
te_season,1.7428181967263732,20,recent_10,2023
te_season_delta,2.404506695045384,20,recent_10,2023
te_pitcher_id__balls_before__strikes_before,10.67994954098329,20,recent_10,2023
te_pitcher_id__balls_before__strikes_before_delta,10.59063586319215,20,recent_10,2023
te_pitcher_id__batter_hand,1.4492630766354884,20,recent_10,2023
te_pitcher_id__batter_hand_delta,1.525801494813042,20,recent_10,2023
te_pitcher_id__base_state,5.434725026636428,20,recent_10,2023
te_pitcher_id__base_state_delta,5.397359662176139,20,recent_10,2023
te_pitcher_id__game_type,5.924007439388212,20,recent_10,2023
te_pitcher_id__game_type_delta,6.40869335093579,20,recent_10,2023
te_batter_id__pitcher_hand,3.22732304795855,20,recent_10,2023
te_batter_id__pitcher_hand_delta,5.202717944121376,20,recent_10,2023
te_balls_before__strikes_before,0.2376534003974673,20,recent_10,2023
te_balls_before__strikes_before_delta,0.2445965473221286,20,recent_10,2023
te_balls_before__strikes_before__game_type,3.386474592762275,20,recent_10,2023
te_balls_before__strikes_before__game_type_delta,3.2002454042747823,20,recent_10,2023
te_pitcher_hand__batter_hand,0.0480798914721459,20,recent_10,2023
te_pitcher_hand__batter_hand_delta,0.1215887107298895,20,recent_10,2023
te_base_state__outs_before,0.1545054183295617,20,recent_10,2023
te_base_state__outs_before_delta,0.2000769548607201,20,recent_10,2023
asof_pitcher_success_minus_global,0.6753398364725809,20,recent_10,2023
asof_batter_success_minus_global,0.3026430881189733,20,recent_10,2023
pitcher_success_x_two_strike,0.1558123693996845,20,recent_10,2023
pitcher_success_x_runner_on,0.0894964871621749,20,recent_10,2023
pitcher_fastball_x_hitter_count,0.1606046009626746,20,recent_10,2023
season,1.36622512874094,20,recent_20,2023
game_month,1.3352744683155924,20,recent_20,2023
game_dayofweek,0.1181532918750815,20,recent_20,2023
inning,0.096180055454533,20,recent_20,2023
balls_before,0.2829965897609205,20,recent_20,2023
strikes_before,0.0137560593030153,20,recent_20,2023
outs_before,0.038171166095588,20,recent_20,2023
run_top_before,0.0973002159594719,20,recent_20,2023
run_bot_before,0.0620427299554672,20,recent_20,2023
run_total_before,0.2113835779739619,20,recent_20,2023
score_diff_home,0.0682774379812126,20,recent_20,2023
score_diff_pitcher_team,0.2714452701811448,20,recent_20,2023
runner_on_1b,0.0,20,recent_20,2023
runner_on_2b,0.0,20,recent_20,2023
runner_on_3b,0.5960226465782932,20,recent_20,2023
num_runners_on,0.2204406521903125,20,recent_20,2023
home_win_expectancy,0.1365010194175762,20,recent_20,2023
away_win_expectancy,0.088911635328761,20,recent_20,2023
li,0.2259304366390213,20,recent_20,2023
pitcher_hand,0.0,20,recent_20,2023
batter_hand,0.0947864186125354,20,recent_20,2023
pitcher_team_id,0.1077754256620392,20,recent_20,2023
batter_team_id,0.0169396522757119,20,recent_20,2023
asof_pitcher_n,0.997497924888462,20,recent_20,2023
asof_pitcher_success_rate,0.5415731041683144,20,recent_20,2023
asof_pitcher_reverse_rate,0.6576517955874402,20,recent_20,2023
asof_pitcher_middle_rate,0.2018744018082509,20,recent_20,2023
asof_pitcher_ball_rate,0.1426980175079085,20,recent_20,2023
asof_pitcher_strike_rate,0.2958212853242265,20,recent_20,2023
asof_pitcher_prev1_game_success_rate,0.3722027777089827,20,recent_20,2023
asof_pitcher_prev3_game_success_rate,0.2689947340888692,20,recent_20,2023
asof_pitcher_prev5_game_success_rate,0.0229519455524576,20,recent_20,2023
asof_pitcher_prev1_game_middle_rate,0.0756224514977551,20,recent_20,2023
asof_pitcher_prev3_game_middle_rate,0.1235450759590954,20,recent_20,2023
asof_pitcher_prev5_game_middle_rate,0.147632904031356,20,recent_20,2023
asof_batter_n,0.0843402095627276,20,recent_20,2023
asof_batter_success_rate,0.337116942470664,20,recent_20,2023
asof_batter_middle_rate,0.082894548661657,20,recent_20,2023
asof_pitcher_pitchmix_n,0.4991481169037279,20,recent_20,2023
asof_pitcher_fastball_rate,0.1817198531150975,20,recent_20,2023
asof_pitcher_breaking_rate,0.0185501401546977,20,recent_20,2023
asof_pitcher_offspeed_rate,0.0797274270615836,20,recent_20,2023
rf_pitcher_recent_20_control_rate,0.0096087426118912,20,recent_20,2023
rf_pitcher_recent_20_n,0.0234117830258671,20,recent_20,2023
top_bottom_code,0.0,20,recent_20,2023
game_type_code,2.226842196609396,20,recent_20,2023
base_state_code,0.7828689353483125,20,recent_20,2023
pitcher_id_code,0.4399083676018917,20,recent_20,2023
batter_id_code,0.0660705792891537,20,recent_20,2023
count_index,0.3898442845683967,20,recent_20,2023
two_strike,0.0335160061056135,20,recent_20,2023
three_ball,0.1631915435612005,20,recent_20,2023
full_count,0.0,20,recent_20,2023
pitcher_count,0.0254822207073956,20,recent_20,2023
hitter_count,0.1587486648960345,20,recent_20,2023
even_count,0.0,20,recent_20,2023
runner_on,0.1460981397805673,20,recent_20,2023
scoring_position,0.6636573720181593,20,recent_20,2023
abs_score_diff_pitcher_team,0.2035821964590311,20,recent_20,2023
pitcher_team_leading,0.0,20,recent_20,2023
pitcher_team_trailing,0.04333927291261,20,recent_20,2023
late_inning,0.0188259722309372,20,recent_20,2023
te_pitcher_id,4.203029369374041,20,recent_20,2023
te_pitcher_id_delta,5.797374449628769,20,recent_20,2023
te_batter_id,0.6134524552682806,20,recent_20,2023
te_batter_id_delta,0.3732752081337871,20,recent_20,2023
te_pitcher_team_id,0.133052641824998,20,recent_20,2023
te_pitcher_team_id_delta,0.0640661533545117,20,recent_20,2023
te_batter_team_id,1.3572108966844747,20,recent_20,2023
te_batter_team_id_delta,1.1680405799578928,20,recent_20,2023
te_game_type,1.0131096480004125,20,recent_20,2023
te_game_type_delta,0.1603708971129852,20,recent_20,2023
te_season,1.7932084188353683,20,recent_20,2023
te_season_delta,2.158386300020834,20,recent_20,2023
te_pitcher_id__balls_before__strikes_before,10.615735595196677,20,recent_20,2023
te_pitcher_id__balls_before__strikes_before_delta,10.65622736195458,20,recent_20,2023
te_pitcher_id__batter_hand,1.3948143176732468,20,recent_20,2023
te_pitcher_id__batter_hand_delta,1.487221323414947,20,recent_20,2023
te_pitcher_id__base_state,5.480169737223611,20,recent_20,2023
te_pitcher_id__base_state_delta,5.343056119184411,20,recent_20,2023
te_pitcher_id__game_type,6.302253120232584,20,recent_20,2023
te_pitcher_id__game_type_delta,6.331868519978309,20,recent_20,2023
te_batter_id__pitcher_hand,3.1512131811747435,20,recent_20,2023
te_batter_id__pitcher_hand_delta,5.317384153739838,20,recent_20,2023
te_balls_before__strikes_before,0.201492323839435,20,recent_20,2023
te_balls_before__strikes_before_delta,0.1644545278066815,20,recent_20,2023
te_balls_before__strikes_before__game_type,3.5097803523362807,20,recent_20,2023
te_balls_before__strikes_before__game_type_delta,3.3587679816179543,20,recent_20,2023
te_pitcher_hand__batter_hand,0.1735851131524956,20,recent_20,2023
te_pitcher_hand__batter_hand_delta,0.1481085908322448,20,recent_20,2023
te_base_state__outs_before,0.3207394974612778,20,recent_20,2023
te_base_state__outs_before_delta,0.1631528088886649,20,recent_20,2023
asof_pitcher_success_minus_global,0.574135372387456,20,recent_20,2023
asof_batter_success_minus_global,0.2310625659131878,20,recent_20,2023
pitcher_success_x_two_strike,0.0811332789978867,20,recent_20,2023
pitcher_success_x_runner_on,0.0313611639475714,20,recent_20,2023
pitcher_fastball_x_hitter_count,0.1526321627686788,20,recent_20,2023
season,1.2223840776502255,20,recent_50,2023
game_month,1.2463429146708913,20,recent_50,2023
game_dayofweek,0.0702280502436646,20,recent_50,2023
inning,0.1432591872768532,20,recent_50,2023
balls_before,0.2690918124690095,20,recent_50,2023
strikes_before,0.0158534632407398,20,recent_50,2023
outs_before,0.0200104078794057,20,recent_50,2023
run_top_before,0.0498158336365594,20,recent_50,2023
run_bot_before,0.04310441723342,20,recent_50,2023
run_total_before,0.0470360404416592,20,recent_50,2023
score_diff_home,0.0976827394199248,20,recent_50,2023
score_diff_pitcher_team,0.1896571289383281,20,recent_50,2023
runner_on_1b,0.0,20,recent_50,2023
runner_on_2b,0.0,20,recent_50,2023
runner_on_3b,0.74983401985859,20,recent_50,2023
num_runners_on,0.1788814631745654,20,recent_50,2023
home_win_expectancy,0.1606679277056807,20,recent_50,2023
away_win_expectancy,0.0614973529325919,20,recent_50,2023
li,0.2454233714119284,20,recent_50,2023
pitcher_hand,0.0,20,recent_50,2023
batter_hand,0.083375398735225,20,recent_50,2023
pitcher_team_id,0.1746197799033202,20,recent_50,2023
batter_team_id,0.1264106548122261,20,recent_50,2023
asof_pitcher_n,1.1248347372002183,20,recent_50,2023
asof_pitcher_success_rate,0.4643144802864018,20,recent_50,2023
asof_pitcher_reverse_rate,0.455086046230835,20,recent_50,2023
asof_pitcher_middle_rate,0.2930088296682234,20,recent_50,2023
asof_pitcher_ball_rate,0.1809947573685946,20,recent_50,2023
asof_pitcher_strike_rate,0.1484753400082569,20,recent_50,2023
asof_pitcher_prev1_game_success_rate,0.1890772634259279,20,recent_50,2023
asof_pitcher_prev3_game_success_rate,0.5362386809383523,20,recent_50,2023
asof_pitcher_prev5_game_success_rate,0.0552732665030014,20,recent_50,2023
asof_pitcher_prev1_game_middle_rate,0.0633473988959051,20,recent_50,2023
asof_pitcher_prev3_game_middle_rate,0.1561598309620223,20,recent_50,2023
asof_pitcher_prev5_game_middle_rate,0.1653138835573912,20,recent_50,2023
asof_batter_n,0.0970109064473783,20,recent_50,2023
asof_batter_success_rate,0.2152191566851883,20,recent_50,2023
asof_batter_middle_rate,0.0749821317129446,20,recent_50,2023
asof_pitcher_pitchmix_n,0.592105769182862,20,recent_50,2023
asof_pitcher_fastball_rate,0.1882753123288884,20,recent_50,2023
asof_pitcher_breaking_rate,0.0588282953163191,20,recent_50,2023
asof_pitcher_offspeed_rate,0.1565726166642026,20,recent_50,2023
rf_pitcher_recent_50_control_rate,0.0346432770868932,20,recent_50,2023
rf_pitcher_recent_50_n,0.026555599043634,20,recent_50,2023
top_bottom_code,0.0134908482567413,20,recent_50,2023
game_type_code,2.084550382441887,20,recent_50,2023
base_state_code,0.785485517969691,20,recent_50,2023
pitcher_id_code,0.3663377334500287,20,recent_50,2023
batter_id_code,0.155929825829215,20,recent_50,2023
count_index,0.4250192991069494,20,recent_50,2023
two_strike,0.0,20,recent_50,2023
three_ball,0.1463566514594859,20,recent_50,2023
full_count,0.0,20,recent_50,2023
pitcher_count,0.0388707481368587,20,recent_50,2023
hitter_count,0.2424487454509881,20,recent_50,2023
even_count,0.0,20,recent_50,2023
runner_on,0.1448245313868286,20,recent_50,2023
scoring_position,0.6871443443341851,20,recent_50,2023
abs_score_diff_pitcher_team,0.1974431996602168,20,recent_50,2023
pitcher_team_leading,0.0,20,recent_50,2023
pitcher_team_trailing,0.0477835433064717,20,recent_50,2023
late_inning,0.0139229022382436,20,recent_50,2023
te_pitcher_id,4.878056884805729,20,recent_50,2023
te_pitcher_id_delta,5.1072348059359856,20,recent_50,2023
te_batter_id,0.5655365285743059,20,recent_50,2023
te_batter_id_delta,0.3721506840801564,20,recent_50,2023
te_pitcher_team_id,0.1784436040065763,20,recent_50,2023
te_pitcher_team_id_delta,0.0613794848023017,20,recent_50,2023
te_batter_team_id,1.3878048354161785,20,recent_50,2023
te_batter_team_id_delta,1.2068998685730283,20,recent_50,2023
te_game_type,1.222642288775501,20,recent_50,2023
te_game_type_delta,0.1589728661662443,20,recent_50,2023
te_season,1.71191413934864,20,recent_50,2023
te_season_delta,2.2188438991818598,20,recent_50,2023
te_pitcher_id__balls_before__strikes_before,10.628541630993317,20,recent_50,2023
te_pitcher_id__balls_before__strikes_before_delta,10.771873289082595,20,recent_50,2023
te_pitcher_id__batter_hand,1.4519060880105557,20,recent_50,2023
te_pitcher_id__batter_hand_delta,1.5828325082164996,20,recent_50,2023
te_pitcher_id__base_state,5.506470380708084,20,recent_50,2023
te_pitcher_id__base_state_delta,5.308329010028586,20,recent_50,2023
te_pitcher_id__game_type,6.062765274936211,20,recent_50,2023
te_pitcher_id__game_type_delta,6.331752458428662,20,recent_50,2023
te_batter_id__pitcher_hand,3.2917105021102,20,recent_50,2023
te_batter_id__pitcher_hand_delta,5.258155860278241,20,recent_50,2023
te_balls_before__strikes_before,0.2125996424398279,20,recent_50,2023
te_balls_before__strikes_before_delta,0.197594315426713,20,recent_50,2023
te_balls_before__strikes_before__game_type,3.423866481843793,20,recent_50,2023
te_balls_before__strikes_before__game_type_delta,3.1778702656771785,20,recent_50,2023
te_pitcher_hand__batter_hand,0.0447010477053496,20,recent_50,2023
te_pitcher_hand__batter_hand_delta,0.1948801318301272,20,recent_50,2023
te_base_state__outs_before,0.169580883873568,20,recent_50,2023
te_base_state__outs_before_delta,0.2005860234495233,20,recent_50,2023
asof_pitcher_success_minus_global,0.6427311711426534,20,recent_50,2023
asof_batter_success_minus_global,0.1833512136290976,20,recent_50,2023
pitcher_success_x_two_strike,0.1357725379316289,20,recent_50,2023
pitcher_success_x_runner_on,0.1088117400778986,20,recent_50,2023
pitcher_fastball_x_hitter_count,0.2223357583371895,20,recent_50,2023
season,1.5385130896014545,20,recent_20_50_100,2023
game_month,1.3457357431016848,20,recent_20_50_100,2023
game_dayofweek,0.0132381603774842,20,recent_20_50_100,2023
inning,0.0815026931353976,20,recent_20_50_100,2023
balls_before,0.381893172292679,20,recent_20_50_100,2023
strikes_before,0.0590175878803127,20,recent_20_50_100,2023
outs_before,0.0787676610186535,20,recent_20_50_100,2023
run_top_before,0.1227341413392022,20,recent_20_50_100,2023
run_bot_before,0.0372779967842721,20,recent_20_50_100,2023
run_total_before,0.1886816512150073,20,recent_20_50_100,2023
score_diff_home,0.0297172533740875,20,recent_20_50_100,2023
score_diff_pitcher_team,0.2208303003034091,20,recent_20_50_100,2023
runner_on_1b,0.0141131835731081,20,recent_20_50_100,2023
runner_on_2b,0.0378574020331699,20,recent_20_50_100,2023
runner_on_3b,0.5970284869656826,20,recent_20_50_100,2023
num_runners_on,0.1632461269890073,20,recent_20_50_100,2023
home_win_expectancy,0.1724434231721583,20,recent_20_50_100,2023
away_win_expectancy,0.0886385687016326,20,recent_20_50_100,2023
li,0.2447048720043759,20,recent_20_50_100,2023
pitcher_hand,0.0,20,recent_20_50_100,2023
batter_hand,0.1351721478580914,20,recent_20_50_100,2023
pitcher_team_id,0.0503530554222171,20,recent_20_50_100,2023
batter_team_id,0.1475259680568676,20,recent_20_50_100,2023
asof_pitcher_n,0.7424206309466834,20,recent_20_50_100,2023
asof_pitcher_success_rate,0.4417227652016341,20,recent_20_50_100,2023
asof_pitcher_reverse_rate,0.5016869303439833,20,recent_20_50_100,2023
asof_pitcher_middle_rate,0.24592222126674,20,recent_20_50_100,2023
asof_pitcher_ball_rate,0.1336159603319312,20,recent_20_50_100,2023
asof_pitcher_strike_rate,0.2750335923171845,20,recent_20_50_100,2023
asof_pitcher_prev1_game_success_rate,0.2399329730660442,20,recent_20_50_100,2023
asof_pitcher_prev3_game_success_rate,0.2628387193132757,20,recent_20_50_100,2023
asof_pitcher_prev5_game_success_rate,0.1347897704008515,20,recent_20_50_100,2023
asof_pitcher_prev1_game_middle_rate,0.0512479840689302,20,recent_20_50_100,2023
asof_pitcher_prev3_game_middle_rate,0.0885042102620972,20,recent_20_50_100,2023
asof_pitcher_prev5_game_middle_rate,0.1776428992187861,20,recent_20_50_100,2023
asof_batter_n,0.1017379758049352,20,recent_20_50_100,2023
asof_batter_success_rate,0.4207647143276112,20,recent_20_50_100,2023
asof_batter_middle_rate,0.1614567476327429,20,recent_20_50_100,2023
asof_pitcher_pitchmix_n,0.964161982500173,20,recent_20_50_100,2023
asof_pitcher_fastball_rate,0.1756229093369199,20,recent_20_50_100,2023
asof_pitcher_breaking_rate,0.0636867554647724,20,recent_20_50_100,2023
asof_pitcher_offspeed_rate,0.0663392976437868,20,recent_20_50_100,2023
rf_pitcher_recent_100_control_rate,0.1462404468963443,20,recent_20_50_100,2023
rf_pitcher_recent_100_n,0.0324127988516809,20,recent_20_50_100,2023
rf_pitcher_recent_20_control_rate,0.0,20,recent_20_50_100,2023
rf_pitcher_recent_20_n,0.0303602458602467,20,recent_20_50_100,2023
rf_pitcher_recent_50_control_rate,0.0501811057493695,20,recent_20_50_100,2023
rf_pitcher_recent_50_n,0.0,20,recent_20_50_100,2023
top_bottom_code,0.0,20,recent_20_50_100,2023
game_type_code,3.377669531830158,20,recent_20_50_100,2023
base_state_code,0.6165883762939997,20,recent_20_50_100,2023
pitcher_id_code,0.2340033173092084,20,recent_20_50_100,2023
batter_id_code,0.1589775285734107,20,recent_20_50_100,2023
count_index,0.138496219233834,20,recent_20_50_100,2023
two_strike,0.0312579307058399,20,recent_20_50_100,2023
three_ball,0.0977584682978331,20,recent_20_50_100,2023
full_count,0.0,20,recent_20_50_100,2023
pitcher_count,0.0814454639905666,20,recent_20_50_100,2023
hitter_count,0.1820592521816288,20,recent_20_50_100,2023
even_count,0.0366968001405448,20,recent_20_50_100,2023
runner_on,0.0381945766598624,20,recent_20_50_100,2023
scoring_position,0.6819489352865646,20,recent_20_50_100,2023
abs_score_diff_pitcher_team,0.1033678258771676,20,recent_20_50_100,2023
pitcher_team_leading,0.0226032619836751,20,recent_20_50_100,2023
pitcher_team_trailing,0.0533719645705008,20,recent_20_50_100,2023
late_inning,0.0,20,recent_20_50_100,2023
te_pitcher_id,5.540239910478826,20,recent_20_50_100,2023
te_pitcher_id_delta,4.357424529567984,20,recent_20_50_100,2023
te_batter_id,0.3367677635729719,20,recent_20_50_100,2023
te_batter_id_delta,0.3751601226458538,20,recent_20_50_100,2023
te_pitcher_team_id,0.1050781349426989,20,recent_20_50_100,2023
te_pitcher_team_id_delta,0.0339282692611456,20,recent_20_50_100,2023
te_batter_team_id,1.7740501953792442,20,recent_20_50_100,2023
te_batter_team_id_delta,0.8476816468169507,20,recent_20_50_100,2023
te_game_type,1.68231136874483,20,recent_20_50_100,2023
te_game_type_delta,0.5039130470577547,20,recent_20_50_100,2023
te_season,1.779541136660274,20,recent_20_50_100,2023
te_season_delta,2.0586717369374323,20,recent_20_50_100,2023
te_pitcher_id__balls_before__strikes_before,9.823859042759068,20,recent_20_50_100,2023
te_pitcher_id__balls_before__strikes_before_delta,12.149644985756137,20,recent_20_50_100,2023
te_pitcher_id__batter_hand,1.4160350570822722,20,recent_20_50_100,2023
te_pitcher_id__batter_hand_delta,1.7026128241373717,20,recent_20_50_100,2023
te_pitcher_id__base_state,4.6301824495308495,20,recent_20_50_100,2023
te_pitcher_id__base_state_delta,5.557584866506439,20,recent_20_50_100,2023
te_pitcher_id__game_type,6.242791783648685,20,recent_20_50_100,2023
te_pitcher_id__game_type_delta,6.99175222577845,20,recent_20_50_100,2023
te_batter_id__pitcher_hand,3.4250013895292564,20,recent_20_50_100,2023
te_batter_id__pitcher_hand_delta,4.778874041493101,20,recent_20_50_100,2023
te_balls_before__strikes_before,0.4815441073695719,20,recent_20_50_100,2023
te_balls_before__strikes_before_delta,0.0935672137304663,20,recent_20_50_100,2023
te_balls_before__strikes_before__game_type,2.6030229329535386,20,recent_20_50_100,2023
te_balls_before__strikes_before__game_type_delta,1.2512823271767106,20,recent_20_50_100,2023
te_pitcher_hand__batter_hand,0.3556004273315035,20,recent_20_50_100,2023
te_pitcher_hand__batter_hand_delta,0.1278658529192746,20,recent_20_50_100,2023
te_base_state__outs_before,0.2230848074499358,20,recent_20_50_100,2023
te_base_state__outs_before_delta,0.1802035701251958,20,recent_20_50_100,2023
asof_pitcher_success_minus_global,0.4395692886695336,20,recent_20_50_100,2023
asof_batter_success_minus_global,0.629314089416496,20,recent_20_50_100,2023
pitcher_success_x_two_strike,0.1678976124772174,20,recent_20_50_100,2023
pitcher_success_x_runner_on,0.0963684878493142,20,recent_20_50_100,2023
pitcher_fastball_x_hitter_count,0.1258169793022068,20,recent_20_50_100,2023
season,1.5610800755044214,20,recent_delta,2023
game_month,1.2711977135903738,20,recent_delta,2023
game_dayofweek,0.0554972099250339,20,recent_delta,2023
inning,0.0937591576155145,20,recent_delta,2023
balls_before,0.4348080762149382,20,recent_delta,2023
strikes_before,0.0831171892727886,20,recent_delta,2023
outs_before,0.070842031706059,20,recent_delta,2023
run_top_before,0.1749975541450284,20,recent_delta,2023
run_bot_before,0.1141887322807971,20,recent_delta,2023
run_total_before,0.2574404850412019,20,recent_delta,2023
score_diff_home,0.0482986916351503,20,recent_delta,2023
score_diff_pitcher_team,0.1996582476300051,20,recent_delta,2023
runner_on_1b,0.0,20,recent_delta,2023
runner_on_2b,0.0491864365937833,20,recent_delta,2023
runner_on_3b,0.9300172527618784,20,recent_delta,2023
num_runners_on,0.1987790946169443,20,recent_delta,2023
home_win_expectancy,0.1209393313884353,20,recent_delta,2023
away_win_expectancy,0.0789176543737397,20,recent_delta,2023
li,0.2673016130333336,20,recent_delta,2023
pitcher_hand,0.0,20,recent_delta,2023
batter_hand,0.0266213715073686,20,recent_delta,2023
pitcher_team_id,0.1387866167427373,20,recent_delta,2023
batter_team_id,0.1949770599297758,20,recent_delta,2023
asof_pitcher_n,0.7006269880687422,20,recent_delta,2023
asof_pitcher_success_rate,0.1770278068093557,20,recent_delta,2023
asof_pitcher_reverse_rate,0.5112144561740714,20,recent_delta,2023
asof_pitcher_middle_rate,0.2584675342435694,20,recent_delta,2023
asof_pitcher_ball_rate,0.2341685786546005,20,recent_delta,2023
asof_pitcher_strike_rate,0.1697681628182168,20,recent_delta,2023
asof_pitcher_prev1_game_success_rate,0.2508480893873712,20,recent_delta,2023
asof_pitcher_prev3_game_success_rate,0.2002408695463862,20,recent_delta,2023
asof_pitcher_prev5_game_success_rate,0.1737797987188448,20,recent_delta,2023
asof_pitcher_prev1_game_middle_rate,0.0476243978319863,20,recent_delta,2023
asof_pitcher_prev3_game_middle_rate,0.0772006956369466,20,recent_delta,2023
asof_pitcher_prev5_game_middle_rate,0.0959421789174767,20,recent_delta,2023
asof_batter_n,0.015399964490058,20,recent_delta,2023
asof_batter_success_rate,0.2521985505577484,20,recent_delta,2023
asof_batter_middle_rate,0.0707375287244304,20,recent_delta,2023
asof_pitcher_pitchmix_n,0.8960709744502404,20,recent_delta,2023
asof_pitcher_fastball_rate,0.2587757473969623,20,recent_delta,2023
asof_pitcher_breaking_rate,0.0164349054588218,20,recent_delta,2023
asof_pitcher_offspeed_rate,0.1196561277841664,20,recent_delta,2023
rf_pitcher_form_delta_20,0.037204127113119,20,recent_delta,2023
rf_pitcher_form_delta_20_vs_global,0.0114942324111185,20,recent_delta,2023
rf_pitcher_form_delta_50,0.0437356675851496,20,recent_delta,2023
rf_pitcher_form_delta_50_vs_global,0.0234355430104476,20,recent_delta,2023
rf_pitcher_long_term_rate,0.3291139755191817,20,recent_delta,2023
rf_pitcher_recent_20_control_rate,0.0201544083379571,20,recent_delta,2023
rf_pitcher_recent_50_control_rate,0.0234142606209202,20,recent_delta,2023
top_bottom_code,0.0,20,recent_delta,2023
game_type_code,2.687070815928208,20,recent_delta,2023
base_state_code,0.6085187177428539,20,recent_delta,2023
pitcher_id_code,0.370105079653766,20,recent_delta,2023
batter_id_code,0.2226568307276324,20,recent_delta,2023
count_index,0.1408744273556443,20,recent_delta,2023
two_strike,0.0,20,recent_delta,2023
three_ball,0.0990856610964989,20,recent_delta,2023
full_count,0.0,20,recent_delta,2023
pitcher_count,0.0282991970012876,20,recent_delta,2023
hitter_count,0.0575483880205365,20,recent_delta,2023
even_count,0.0229927758610082,20,recent_delta,2023
runner_on,0.0,20,recent_delta,2023
scoring_position,0.7426354096091827,20,recent_delta,2023
abs_score_diff_pitcher_team,0.0933325921359245,20,recent_delta,2023
pitcher_team_leading,0.0,20,recent_delta,2023
pitcher_team_trailing,0.1044506306712687,20,recent_delta,2023
late_inning,0.0683935554224313,20,recent_delta,2023
te_pitcher_id,5.375200882827739,20,recent_delta,2023
te_pitcher_id_delta,4.392346827369098,20,recent_delta,2023
te_batter_id,0.3009777770875749,20,recent_delta,2023
te_batter_id_delta,0.2850005429761186,20,recent_delta,2023
te_pitcher_team_id,0.1255796320609982,20,recent_delta,2023
te_pitcher_team_id_delta,0.241811850372735,20,recent_delta,2023
te_batter_team_id,1.3482327812484682,20,recent_delta,2023
te_batter_team_id_delta,1.40224441938914,20,recent_delta,2023
te_game_type,0.9345504065563002,20,recent_delta,2023
te_game_type_delta,0.3832162003842425,20,recent_delta,2023
te_season,1.8908327337628044,20,recent_delta,2023
te_season_delta,2.1408515482901547,20,recent_delta,2023
te_pitcher_id__balls_before__strikes_before,10.1019017610861,20,recent_delta,2023
te_pitcher_id__balls_before__strikes_before_delta,11.313123942685673,20,recent_delta,2023
te_pitcher_id__batter_hand,1.7544479261253718,20,recent_delta,2023
te_pitcher_id__batter_hand_delta,1.3359205340600913,20,recent_delta,2023
te_pitcher_id__base_state,6.285599973026252,20,recent_delta,2023
te_pitcher_id__base_state_delta,4.447331853208547,20,recent_delta,2023
te_pitcher_id__game_type,7.872821632029455,20,recent_delta,2023
te_pitcher_id__game_type_delta,5.240489504784533,20,recent_delta,2023
te_batter_id__pitcher_hand,4.286843764969354,20,recent_delta,2023
te_batter_id__pitcher_hand_delta,4.082645009859966,20,recent_delta,2023
te_balls_before__strikes_before,0.1249904913217782,20,recent_delta,2023
te_balls_before__strikes_before_delta,0.2134538002588991,20,recent_delta,2023
te_balls_before__strikes_before__game_type,2.374763134258443,20,recent_delta,2023
te_balls_before__strikes_before__game_type_delta,3.2960127817433515,20,recent_delta,2023
te_pitcher_hand__batter_hand,0.1404631427892348,20,recent_delta,2023
te_pitcher_hand__batter_hand_delta,0.203947434892338,20,recent_delta,2023
te_base_state__outs_before,0.2036221201491113,20,recent_delta,2023
te_base_state__outs_before_delta,0.2931218899740715,20,recent_delta,2023
asof_pitcher_success_minus_global,0.4157212917771873,20,recent_delta,2023
asof_batter_success_minus_global,0.1166031614459563,20,recent_delta,2023
pitcher_success_x_two_strike,0.1027249628030448,20,recent_delta,2023
pitcher_success_x_runner_on,0.0638645199601773,20,recent_delta,2023
pitcher_fastball_x_hitter_count,0.2776285174623467,20,recent_delta,2023
season,3.836073041169199,20,baseline,2024
game_month,1.5048542672874503,20,baseline,2024
game_dayofweek,0.0306405727419872,20,baseline,2024
inning,0.3032665588436965,20,baseline,2024
balls_before,0.1200288706517932,20,baseline,2024
strikes_before,0.0189979022686441,20,baseline,2024
outs_before,0.0323358704151311,20,baseline,2024
run_top_before,0.0,20,baseline,2024
run_bot_before,0.0171956580440426,20,baseline,2024
run_total_before,0.0640408351119893,20,baseline,2024
score_diff_home,0.0367059790538972,20,baseline,2024
score_diff_pitcher_team,0.0342339876014191,20,baseline,2024
runner_on_1b,0.0,20,baseline,2024
runner_on_2b,0.0,20,baseline,2024
runner_on_3b,0.64724319915319,20,baseline,2024
num_runners_on,0.0611563359543762,20,baseline,2024
home_win_expectancy,0.0933868630232876,20,baseline,2024
away_win_expectancy,0.096592003596206,20,baseline,2024
