alpha,feature_set,train_start,train_end,cal_year,valid_year,stage,trend_prior,train_seconds,brier,logloss,auc,pred_mean,pred_std,actual_rate,baseline_brier,baseline_auc,improvement_vs_recent_baseline,auc_delta_vs_recent_baseline
5,recent_delta,2019,2022,2023,2024,platt,0.4980616077305448,19.373078107833862,0.2500032553859082,0.6931543303714378,0.5113124104671103,0.5002390795308411,0.0124789225634124,0.4861049201797189,0.2499335526157567,0.5106875170195614,-6.970277015147519e-05,0.0006248934475489021
5,recent_delta,2019,2022,2023,2024,platt_plus_trend_w075,0.4980616077305448,19.373078107833862,0.2499331435297495,0.6930134641946932,0.5113124104671103,0.4986059756806189,0.0031197306408531,0.4861049201797189,0.2499335526157567,0.5106875170195614,4.0908600720812593e-07,0.0006248934475489021
5,recent_20,2019,2022,2023,2024,raw,0.4980616077305448,21.19390225410461,0.2557067869941317,0.705328991944628,0.5110508064384282,0.5360156722878324,0.0657151314471554,0.4861049201797189,0.2499335526157567,0.5106875170195614,-0.005773234378374986,0.00036328941886676347
5,recent_20,2019,2022,2023,2024,platt,0.4980616077305448,21.19390225410461,0.2499966074430812,0.69314101722557,0.5110508064384282,0.5001191975860964,0.0125746987583106,0.4861049201797189,0.2499335526157567,0.5106875170195614,-6.305482732449352e-05,0.00036328941886676347
5,recent_20,2019,2022,2023,2024,platt_plus_trend_w075,0.4980616077305448,21.19390225410461,0.2499311268253381,0.6930094303152858,0.5110508064384282,0.4985760051944327,0.0031436746895776,0.4861049201797189,0.2499335526157567,0.5106875170195614,2.425790418592033e-06,0.00036328941886676347
5,recent_50,2019,2022,2023,2024,raw,0.4980616077305448,28.70648980140686,0.2555475045809706,0.7050016980467602,0.5117731007164823,0.5356385008680565,0.0649543635048421,0.4861049201797189,0.2499335526157567,0.5106875170195614,-0.005613951965213887,0.001085583696920911
5,recent_50,2019,2022,2023,2024,platt,0.4980616077305448,28.70648980140686,0.2499928970687365,0.6931337076942145,0.5117731007164823,0.5000510199486013,0.0129239170799686,0.4861049201797189,0.2499335526157567,0.5106875170195614,-5.934445297980928e-05,0.001085583696920911
5,recent_50,2019,2022,2023,2024,platt_plus_trend_w075,0.4980616077305448,28.70648980140686,0.2499285813563543,0.6930043398702299,0.5117731007164823,0.498558960785059,0.0032309792699921,0.4861049201797189,0.2499335526157567,0.5106875170195614,4.971259402408723e-06,0.001085583696920911
5,recent_20_50_100,2019,2022,2023,2024,raw,0.4980616077305448,28.695826530456543,0.255617454166114,0.7051223328194799,0.510509552022122,0.5351356410967695,0.065210063059638,0.4861049201797189,0.2499335526157567,0.5106875170195614,-0.005683901550357279,-0.00017796499743938377
5,recent_20_50_100,2019,2022,2023,2024,platt,0.4980616077305448,28.695826530456543,0.2500093767654816,0.6931665949328337,0.510509552022122,0.5001738757109138,0.0126035826074022,0.4861049201797189,0.2499335526157567,0.5106875170195614,-7.58241497248735e-05,-0.00017796499743938377
5,recent_20_50_100,2019,2022,2023,2024,platt_plus_trend_w075,0.4980616077305448,28.695826530456543,0.249934140047372,0.6930154572368671,0.510509552022122,0.4985896747256371,0.0031508956518505,0.4861049201797189,0.2499335526157567,0.5106875170195614,-5.874316152953973e-07,-0.00017796499743938377
5,best_candidate,2019,2022,2023,2024,raw,0.4980616077305448,22.16334700584412,0.2558421601148208,0.7056023547213444,0.5107122853306225,0.5368755326437553,0.0657320873657255,0.4861049201797189,0.2499335526157567,0.5106875170195614,-0.005908607499064106,2.4768311061129644e-05
5,best_candidate,2019,2022,2023,2024,platt,0.4980616077305448,22.16334700584412,0.250009563502387,0.6931669337364308,0.5107122853306225,0.5002527118302714,0.0125976012751495,0.4861049201797189,0.2499335526157567,0.5106875170195614,-7.601088663031219e-05,2.4768311061129644e-05
5,best_candidate,2019,2022,2023,2024,platt_plus_trend_w075,0.4980616077305448,22.16334700584412,0.2499341513832544,0.6930154793315721,0.5107122853306225,0.4986093837554765,0.0031494003187873,0.4861049201797189,0.2499335526157567,0.5106875170195614,-5.987674976948298e-07,2.4768311061129644e-05
5,context_recent,2019,2022,2023,2024,raw,0.4980616077305448,20.402604579925537,0.2554749318961425,0.7048459536197219,0.5114243497237357,0.5347233463861141,0.0649838156474898,0.4861049201797189,0.2499335526157567,0.5106875170195614,-0.005541379280385811,0.0007368327041743505
5,context_recent,2019,2022,2023,2024,platt,0.4980616077305448,20.402604579925537,0.2499967621927558,0.6931414517322076,0.5114243497237357,0.5000562559136382,0.013011695816185,0.4861049201797189,0.2499335526157567,0.5106875170195614,-6.32095769990959e-05,0.0007368327041743505
5,context_recent,2019,2022,2023,2024,platt_plus_trend_w075,0.4980616077305448,20.402604579925537,0.2499291168644109,0.6930054106720692,0.5114243497237357,0.4985602697763183,0.0032529239540462,0.4861049201797189,0.2499335526157567,0.5106875170195614,4.435751345788219e-06,0.0007368327041743505
10,baseline,2019,2020,2021,2022,raw,0.5114727049981269,9.625249862670898,0.2490620908017605,0.6913031110776264,0.5324856858143385,0.5443147913690605,0.0569572053242537,0.5289204435249241,0.2488975149153299,0.5324856858143385,-0.00016457588643059573,0.0
10,baseline,2019,2020,2021,2022,platt,0.5114727049981269,9.625249862670898,0.2482117455743012,0.6895538848731501,0.5324856858143385,0.5348896027577381,0.0286243990453851,0.5289204435249241,0.2488975149153299,0.5324856858143385,0.000685769341028708,0.0
10,baseline,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.625249862670898,0.2488975149153299,0.6909404035192446,0.5324856858143385,0.5173269294380297,0.0071560997613462,0.5289204435249241,0.2488975149153299,0.5324856858143385,0.0,0.0
10,recent_delta,2019,2020,2021,2022,raw,0.5114727049981269,9.530791759490969,0.2492146687897033,0.6916080278558288,0.5301925521576702,0.5443382272923273,0.0565717493820546,0.5289204435249241,0.2488975149153299,0.5324856858143385,-0.0003171538743733937,-0.002293133656668278
10,recent_delta,2019,2020,2021,2022,platt,0.5114727049981269,9.530791759490969,0.2483040571882729,0.6897391721063648,0.5301925521576702,0.5351998245918469,0.0278091525162508,0.5289204435249241,0.2488975149153299,0.5324856858143385,0.0005934577270570174,-0.002293133656668278
10,recent_delta,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.530791759490969,0.2489264769726053,0.6909983908194132,0.5301925521576702,0.517404484896557,0.0069522881290627,0.5289204435249241,0.2488975149153299,0.5324856858143385,-2.8962057275400133e-05,-0.002293133656668278
10,recent_20,2019,2020,2021,2022,raw,0.5114727049981269,9.39701533317566,0.2493051240589919,0.6917989476869794,0.5297259525113499,0.5438303416360334,0.0570698132784872,0.5289204435249241,0.2488975149153299,0.5324856858143385,-0.0004076091436620022,-0.0027597333029886206
10,recent_20,2019,2020,2021,2022,platt,0.5114727049981269,9.39701533317566,0.248338386265403,0.6898099087521135,0.5297259525113499,0.534567599706884,0.0271698568439472,0.5289204435249241,0.2488975149153299,0.5324856858143385,0.0005591286499269099,-0.0027597333029886206
10,recent_20,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.39701533317566,0.2489471998453924,0.6910399659748773,0.5297259525113499,0.5172464286753162,0.0067924642109868,0.5289204435249241,0.2488975149153299,0.5324856858143385,-4.9684930062493526e-05,-0.0027597333029886206
10,recent_50,2019,2020,2021,2022,raw,0.5114727049981269,9.784940958023071,0.2491628821706527,0.6915098614926066,0.5307762350721126,0.5425333570223926,0.0566361553429811,0.5289204435249241,0.2488975149153299,0.5324856858143385,-0.00026536725532277927,-0.0017094507422259486
10,recent_50,2019,2020,2021,2022,platt,0.5114727049981269,9.784940958023071,0.2482950242322676,0.6897226814408373,0.5307762350721126,0.5343481755956917,0.0277016594271815,0.5289204435249241,0.2488975149153299,0.5324856858143385,0.0006024906830623122,-0.0017094507422259486
10,recent_50,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.784940958023071,0.2489327792481928,0.6910110766601097,0.5307762350721126,0.517191572647518,0.0069254148567953,0.5289204435249241,0.2488975149153299,0.5324856858143385,-3.526433286288322e-05,-0.0017094507422259486
10,recent_20_50_100,2019,2020,2021,2022,raw,0.5114727049981269,9.974294662475586,0.2491495952794441,0.6914814120634049,0.5318422691298572,0.5449773582668211,0.0571797777397174,0.5289204435249241,0.2488975149153299,0.5324856858143385,-0.0002520803641141989,-0.0006434166844813127
10,recent_20_50_100,2019,2020,2021,2022,platt,0.5114727049981269,9.974294662475586,0.2482425130888226,0.6896159945158672,0.5318422691298572,0.5351507264795182,0.0286031657218999,0.5289204435249241,0.2488975149153299,0.5324856858143385,0.0006550018265073232,-0.0006434166844813127
10,recent_20_50_100,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.974294662475586,0.2489031288309863,0.6909516591796385,0.5318422691298572,0.5173922103684747,0.0071507914304749,0.5289204435249241,0.2488975149153299,0.5324856858143385,-5.61391565639946e-06,-0.0006434166844813127
10,best_candidate,2019,2020,2021,2022,raw,0.5114727049981269,10.570227146148682,0.2491094396733554,0.6913950984913825,0.5322400341419435,0.5449582972600239,0.0570668304225156,0.5289204435249241,0.2488975149153299,0.5324856858143385,-0.00021192475802547794,-0.0002456516723949864
10,best_candidate,2019,2020,2021,2022,platt,0.5114727049981269,10.570227146148682,0.2482279761429915,0.689586007616457,0.5322400341419435,0.5353951599373723,0.028667412767865,0.5289204435249241,0.2488975149153299,0.5324856858143385,0.0006695387723384127,-0.0002456516723949864
10,best_candidate,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,10.570227146148682,0.2488966231043031,0.6909386017503705,0.5322400341419435,0.5174533187329383,0.0071668531919662,0.5289204435249241,0.2488975149153299,0.5324856858143385,8.918110268041346e-07,-0.0002456516723949864
10,context_recent,2019,2020,2021,2022,raw,0.5114727049981269,10.909011602401732,0.2492160490018632,0.6916164185804383,0.5319519719843215,0.5463566026902974,0.0573955376810167,0.5289204435249241,0.2488975149153299,0.5324856858143385,-0.00031853408653328974,-0.0005337138300169908
10,context_recent,2019,2020,2021,2022,platt,0.5114727049981269,10.909011602401732,0.2482476186116675,0.6896262582078837,0.5319519719843215,0.5350914345610945,0.028237209228114,0.5289204435249241,0.2488975149153299,0.5324856858143385,0.0006498963036624117,-0.0005337138300169908
10,context_recent,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,10.909011602401732,0.24890883122784,0.6909630928359738,0.5319519719843215,0.5173773873888688,0.0070593023070285,0.5289204435249241,0.2488975149153299,0.5324856858143385,-1.131631251008458e-05,-0.0005337138300169908
10,baseline,2019,2021,2022,2023,raw,0.5129662444084708,12.150189399719238,0.2540765927559245,0.7018125133287548,0.5154708686332126,0.5419201905674266,0.0621068049028453,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.003917789295593166,0.0
10,baseline,2019,2021,2022,2023,platt,0.5129662444084708,12.150189399719238,0.2526763840631894,0.6987763406570034,0.5154708686332126,0.5311629375524517,0.0553838486776047,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.0025175806028580605,0.0
10,baseline,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,12.150189399719238,0.2501588034603313,0.6934669240938918,0.5154708686332126,0.5175154176944661,0.0138459621694011,0.4999572344975053,0.2501588034603313,0.5154708686332126,0.0,0.0
10,recent_delta,2019,2021,2022,2023,raw,0.5129662444084708,13.56043815612793,0.2540956960913291,0.7018683263119291,0.5142959759792667,0.5409207499738116,0.061829874867308,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.003936892630997779,-0.0011748926539458804
10,recent_delta,2019,2021,2022,2023,platt,0.5129662444084708,13.56043815612793,0.252779589509441,0.6990019244116694,0.5142959759792667,0.5310797955870948,0.0553023087300235,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.0026207860491097024,-0.0011748926539458804
10,recent_delta,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.56043815612793,0.2501868631184972,0.6935232313658573,0.5142959759792667,0.5174946322031269,0.0138255771825058,0.4999572344975053,0.2501588034603313,0.5154708686332126,-2.8059658165879853e-05,-0.0011748926539458804
10,recent_20,2019,2021,2022,2023,raw,0.5129662444084708,13.982717275619509,0.2542347682995946,0.7021362533897116,0.5141236761963976,0.5426254064355763,0.0619273396488284,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.004075964839263313,-0.0013471924368149146
10,recent_20,2019,2021,2022,2023,platt,0.5129662444084708,13.982717275619509,0.2527882748474128,0.6990030953053582,0.5141236761963976,0.5312691902165522,0.0554015464987739,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.0026294713870814723,-0.0013471924368149146
10,recent_20,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.982717275619509,0.2501856813731392,0.6935207750284157,0.5141236761963976,0.5175419808604912,0.0138503866246934,0.4999572344975053,0.2501588034603313,0.5154708686332126,-2.6877912807865556e-05,-0.0013471924368149146
10,recent_50,2019,2021,2022,2023,raw,0.5129662444084708,14.576843023300173,0.2543401742529897,0.7023637823498855,0.5141056118569115,0.5429175361851302,0.0625552849004974,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.004181370792658401,-0.0013652567763010603
10,recent_50,2019,2021,2022,2023,platt,0.5129662444084708,14.576843023300173,0.2528280255646122,0.699085114654019,0.5141056118569115,0.5313940135845444,0.0555893371777352,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.0026692221042808884,-0.0013652567763010603
10,recent_50,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,14.576843023300173,0.2501908513202596,0.6935311762649448,0.5141056118569115,0.5175731867024892,0.0138973342944338,0.4999572344975053,0.2501588034603313,0.5154708686332126,-3.204785992827475e-05,-0.0013652567763010603
10,recent_20_50_100,2019,2021,2022,2023,raw,0.5129662444084708,14.40723991394043,0.2543263813346841,0.7023195463850507,0.5146278879875796,0.543830680153946,0.0624916948067431,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.00416757787435279,-0.0008429806456329292
