fold,train_start,train_end,cal_year,valid_year,ensemble,stage,weights,trend_prior,brier,logloss,auc,pred_mean,pred_std,pred_p01,pred_p05,pred_p25,pred_p50,pred_p75,pred_p95,pred_p99,actual_rate,current_brier,improvement_vs_current,weights_norm,ensemble_norm
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.3+catboost:0.4,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.3, 'catboost': 0.4}",0.5114727049981269,0.248723148822078,0.6905895376362574,0.523357867665103,0.5222487227835133,0.0150094604140185,0.4823153325742164,0.4951835634292766,0.5133667323668794,0.5235650437327573,0.5320934943939732,0.5454203588179782,0.5544907619187687,0.5289204435249241,0.2491215469663941,0.0003983981443161,"{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}","{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.3+catboost:0.4,raw_avg_then_platt,"{'sklearn_hgb': 0.3, 'lightgbm': 0.3, 'catboost': 0.4}",0.5114727049981269,0.2486480121486861,0.6904363824699289,0.523357867665103,0.5359568552321871,0.0235751546084392,0.4735248260555488,0.4938908086927885,0.5220171893303192,0.5378031172975033,0.5511799018578205,0.572702529363687,0.5880222400157711,0.5289204435249241,0.2491215469663941,0.000473534817708,"{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}","{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.3+catboost:0.4,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.3, 'catboost': 0.4}",0.5114727049981269,0.2490464151452819,0.691238801628362,0.523357867665103,0.5175937425566419,0.0058937886521098,0.5019857352624824,0.5070772309217924,0.5141088260811749,0.5180553080729711,0.5213995042130503,0.526780161089517,0.5306100887525379,0.5289204435249241,0.2491215469663941,7.513182111221206e-05,"{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}","{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.3+catboost:0.4,platt_avg,"{'sklearn_hgb': 0.3, 'lightgbm': 0.3, 'catboost': 0.4}",0.5114727049981269,0.2485707298817748,0.690280538284744,0.5251783667297394,0.5356246454958685,0.0228973763362392,0.4753807270970042,0.4949331499962532,0.5221061368118044,0.5373144919546471,0.5501052430602423,0.5716543461226685,0.5866132651453724,0.5289204435249241,0.2491215469663941,0.0005508170846193,"{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}","{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.3+catboost:0.4,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.3, 'catboost': 0.4}",0.5114727049981269,0.2490360299762927,0.6912180065557908,0.5251783667297394,0.5175106901225623,0.0057243440840598,0.5024497105228463,0.5073378162476585,0.5141310629515463,0.517933151737257,0.5211308395136558,0.5265181152792623,0.5302578450349383,0.5289204435249241,0.2491215469663941,8.551699010142522e-05,"{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}","{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.4+catboost:0.3,raw_avg,"{'sklearn_hgb': 0.3, 'lightgbm': 0.4, 'catboost': 0.3}",0.5114727049981269,0.2508838064913382,0.695078456879544,0.5217533381267315,0.5559542026451362,0.0608029108238639,0.3934677239820219,0.4460762576198529,0.5197719903264736,0.5615211553924742,0.5964974849158828,0.6489252819622817,0.68576649241557,0.5289204435249241,0.2491215469663941,-0.001762259524944,"{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}","{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.4+catboost:0.3,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.4, 'catboost': 0.3}",0.5114727049981269,0.2487578007178049,0.6906590316975416,0.5217533381267315,0.5225930794098793,0.0152007277059659,0.4819714597441007,0.4951235931535584,0.5135475263302136,0.5239848175967137,0.5327288999775659,0.5458358492391656,0.5550461518524876,0.5289204435249241,0.2491215469663941,0.0003637462485891,"{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}","{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.4+catboost:0.3,raw_avg_then_platt,"{'sklearn_hgb': 0.3, 'lightgbm': 0.4, 'catboost': 0.3}",0.5114727049981269,0.248712591020041,0.6905667032031036,0.5217533381267315,0.5359658286041914,0.0226618357314608,0.4757031952649976,0.4954605654469816,0.5224879300595985,0.5378157086291034,0.5508417252618789,0.5709709100675873,0.5857868762736707,0.5289204435249241,0.2491215469663941,0.000408955946353,"{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}","{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.4+catboost:0.3,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.4, 'catboost': 0.3}",0.5114727049981269,0.2490703954177695,0.6912868469627574,0.5217533381267315,0.5175959858996431,0.0056654589328652,0.5025303275648446,0.5074696701103406,0.5142265112634947,0.518058455905871,0.521314960064065,0.526347256265492,0.5300512478170128,0.5289204435249241,0.2491215469663941,5.115154862458948e-05,"{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}","{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.4+catboost:0.3,platt_avg,"{'sklearn_hgb': 0.3, 'lightgbm': 0.4, 'catboost': 0.3}",0.5114727049981269,0.2486431874486308,0.690426785015353,0.5234320852524229,0.5356821455867116,0.0220149768264886,0.4774355448600204,0.4964240967294162,0.5226480593093493,0.5373897536048723,0.549900059435373,0.570004135896839,0.5843493589451744,0.5289204435249241,0.2491215469663941,0.0004783595177632,"{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}","{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.4+catboost:0.3,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.4, 'catboost': 0.3}",0.5114727049981269,0.2490610537157455,0.6912681421165199,0.5234320852524229,0.5175250651452731,0.0055037442066221,0.5029634149636003,0.5077105529309492,0.5142665435759325,0.5179519671498132,0.5210795436074385,0.526105562722805,0.5296918684848888,0.5289204435249241,0.2491215469663941,6.049325064863553e-05,"{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}","{'catboost': 0.3, 'lightgbm': 0.4, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.5+catboost:0.2,raw_avg,"{'sklearn_hgb': 0.3, 'lightgbm': 0.5, 'catboost': 0.2}",0.5114727049981269,0.251197019056106,0.6957318022794778,0.5201726255532672,0.5573316291505995,0.0616476699436686,0.391769288075635,0.4457755165012032,0.5204454308880859,0.5631589403431683,0.5989997409158858,0.6505951365405125,0.6882628593805301,0.5289204435249241,0.2491215469663941,-0.0020754720897118,"{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}","{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.5+catboost:0.2,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.5, 'catboost': 0.2}",0.5114727049981269,0.248793376633435,0.690730381589005,0.5201726255532672,0.5229374360362451,0.0154119174859171,0.4815468507675039,0.495048407873896,0.5137158864706166,0.5243942638343873,0.5333544639775667,0.5462533128837233,0.5556702435937277,0.5289204435249241,0.2491215469663941,0.0003281703329591,"{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}","{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.5+catboost:0.2,raw_avg_then_platt,"{'sklearn_hgb': 0.3, 'lightgbm': 0.5, 'catboost': 0.2}",0.5114727049981269,0.2487732008264912,0.6906889388650436,0.5201726255532672,0.5359584514233776,0.0217537195708913,0.4778394111981842,0.4970432459882222,0.522946769357853,0.5377863764116992,0.5504314010030026,0.5692212873860496,0.5836148709198934,0.5289204435249241,0.2491215469663941,0.0003483461399028,"{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}","{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.5+catboost:0.2,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.5, 'catboost': 0.2}",0.5114727049981269,0.2490931783336692,0.6913324905195016,0.5201726255532672,0.5175941416044395,0.0054384298927228,0.5030643815481413,0.5078653402456508,0.5143412210880585,0.51805112285152,0.5212123789993458,0.5259098505951076,0.5295082464785685,0.5289204435249241,0.2491215469663941,2.83686327249566e-05,"{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}","{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.5+catboost:0.2,platt_avg,"{'sklearn_hgb': 0.3, 'lightgbm': 0.5, 'catboost': 0.2}",0.5114727049981269,0.2487188805548839,0.6905794566533093,0.5215195518812914,0.5357396456775547,0.0211720923182955,0.479446305143575,0.4979008064725087,0.5231154102433176,0.5374586135137149,0.5496806569219499,0.5683875361076831,0.5823037182008226,0.5289204435249241,0.2491215469663941,0.0004026664115102,"{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}","{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.5+catboost:0.2,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.5, 'catboost': 0.2}",0.5114727049981269,0.2490862796764106,0.6913186786710493,0.5215195518812914,0.5175394401679839,0.0052930230795738,0.503466105034489,0.5080797303667224,0.5143833813094245,0.5179691821270239,0.5210246929790827,0.525701412775516,0.5291804582988008,0.5289204435249241,0.2491215469663941,3.526728998354267e-05,"{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}","{'catboost': 0.2, 'lightgbm': 0.5, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.6+catboost:0.1,raw_avg,"{'sklearn_hgb': 0.3, 'lightgbm': 0.6, 'catboost': 0.1}",0.5114727049981269,0.2515250159393236,0.6964177801276995,0.5186191374237085,0.558709055656063,0.0625688913534999,0.3902511358650771,0.4453503981658581,0.5211345543296398,0.5647524859966933,0.6015009966987367,0.6524309459597087,0.6909079495688286,0.5289204435249241,0.2491215469663941,-0.0024034689729294,"{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}","{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.6+catboost:0.1,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.6, 'catboost': 0.1}",0.5114727049981269,0.2488298765689682,0.6908035887574187,0.5186191374237085,0.523281792662611,0.0156422228383749,0.4811673127148644,0.4949421282900597,0.5138881673310052,0.5247926502477684,0.5339797779232793,0.5467122652385223,0.5563315161408023,0.5289204435249241,0.2491215469663941,0.0002916703974259,"{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}","{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.6+catboost:0.1,raw_avg_then_platt,"{'sklearn_hgb': 0.3, 'lightgbm': 0.6, 'catboost': 0.1}",0.5114727049981269,0.2488296650449988,0.6908027458015084,0.5186191374237085,0.5359359917445392,0.0208527369569069,0.4801051422087936,0.4986085947613473,0.523414571008263,0.5377187134077354,0.549970896238161,0.5675218488440129,0.5814604727483186,0.5289204435249241,0.2491215469663941,0.0002918819213953,"{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}","{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.6+catboost:0.1,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.6, 'catboost': 0.1}",0.5114727049981269,0.2491146982113222,0.6913756012515181,0.5186191374237085,0.51758852668473,0.0052131842392267,0.5036308143007936,0.508256677438932,0.514458171500661,0.518034207100529,0.5210972528081355,0.5254849909595984,0.5289696469356749,0.5289204435249241,0.2491215469663941,6.848755071925394e-06,"{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}","{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.6+catboost:0.1,platt_avg,"{'sklearn_hgb': 0.3, 'lightgbm': 0.6, 'catboost': 0.1}",0.5114727049981269,0.2487978092005339,0.6907385532433225,0.5194169596780605,0.5357971457683978,0.0203736277691077,0.481330148731721,0.499365953625542,0.523584882786828,0.5375159668718622,0.5494488100030547,0.56682817539704,0.5803573444219988,0.5289204435249241,0.2491215469663941,0.0003237377658602,"{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}","{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.3+lightgbm:0.6+catboost:0.1,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.3, 'lightgbm': 0.6, 'catboost': 0.1}",0.5114727049981269,0.249111707858288,0.6913696163612544,0.5194169596780605,0.5175538151906947,0.0050934069422769,0.5039370659315254,0.5084460171549807,0.5145007494453022,0.5179835204665608,0.5209667312493589,0.5253115725978552,0.5286938648540949,0.5289204435249241,0.2491215469663941,9.839108106146632e-06,"{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}","{'catboost': 0.1, 'lightgbm': 0.6, 'sklearn_hgb': 0.3}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.1+catboost:0.5,raw_avg,"{'sklearn_hgb': 0.4, 'lightgbm': 0.1, 'catboost': 0.5}",0.5114727049981269,0.2503393385699975,0.6939497788348694,0.5251948159617181,0.5538651582134865,0.0595609692164224,0.3963054814432736,0.4468396617622501,0.5187634579796461,0.5588331123654602,0.5920146350082678,0.6465889433551915,0.6832037592765421,0.5289204435249241,0.2491215469663941,-0.0012177916036033,"{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}","{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.1+catboost:0.5,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.4, 'lightgbm': 0.1, 'catboost': 0.5}",0.5114727049981269,0.2486837403225872,0.6905104854162899,0.5251948159617181,0.5220708183019668,0.0148902423041056,0.4826808991094136,0.4953144441891577,0.5132953932435067,0.5233128068399602,0.5316081875006621,0.5452517645873931,0.5544054685677308,0.5289204435249241,0.2491215469663941,0.0004378066438069,"{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}","{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.1+catboost:0.5,raw_avg_then_platt,"{'sklearn_hgb': 0.4, 'lightgbm': 0.1, 'catboost': 0.5}",0.5114727049981269,0.248578218138595,0.6902954851672605,0.5251948159617181,0.5360988464120579,0.0246207360067742,0.4712737507342835,0.4923110621127061,0.5216026215553131,0.5379296127614754,0.5516181066219726,0.5747784301551035,0.5910207499029958,0.5289204435249241,0.2491215469663941,0.0005433288277991,"{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}","{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.1+catboost:0.5,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.4, 'lightgbm': 0.1, 'catboost': 0.5}",0.5114727049981269,0.2490182105262044,0.6911822869389,0.5251948159617181,0.5176292403516096,0.0061551840016935,0.5014229664321661,0.5066822942767717,0.5140051841374235,0.518086931938964,0.5215090554040883,0.5272991362873711,0.5313597162243442,0.5289204435249241,0.2491215469663941,0.0001033364401896,"{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}","{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.1+catboost:0.5,platt_avg,"{'sklearn_hgb': 0.4, 'lightgbm': 0.1, 'catboost': 0.5}",0.5114727049981269,0.2485000293425111,0.6901377455841436,0.5269331575987969,0.5356971594693828,0.0239090307539235,0.4731133184845962,0.4933246717589521,0.521623125036229,0.53736137196914,0.5505276068387186,0.573573117102756,0.589434970546531,0.5289204435249241,0.2491215469663941,0.000621517623883,"{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}","{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.1+catboost:0.5,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.4, 'lightgbm': 0.1, 'catboost': 0.5}",0.5114727049981269,0.2490088186152645,0.6911634819814815,0.5269331575987969,0.5175288186159408,0.0059772576884808,0.5018828583697442,0.5069356966883333,0.5140103100076524,0.5179448717408801,0.5212364304582748,0.5269978080242842,0.5309632713852279,0.5289204435249241,0.2491215469663941,0.0001127283511296,"{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}","{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.2+catboost:0.4,raw_avg,"{'sklearn_hgb': 0.4, 'lightgbm': 0.2, 'catboost': 0.4}",0.5114727049981269,0.25062331399313,0.6945396578093879,0.5235633966589405,0.55524258471895,0.0602284664219134,0.3949826802117931,0.4465755973492208,0.5196797010748138,0.5605635246012259,0.5945046249659192,0.648170256609103,0.6850520745812256,0.5289204435249241,0.2491215469663941,-0.0015017670267358,"{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}","{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.2+catboost:0.4,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.4, 'lightgbm': 0.2, 'catboost': 0.4}",0.5114727049981269,0.248717488916865,0.690578170066312,0.5235633966589405,0.5224151749283327,0.0150571166054783,0.4823501988015435,0.4952484280859004,0.5135244540172987,0.5237454098989016,0.532230684990075,0.5456470929008709,0.5548675473939015,0.5289204435249241,0.2491215469663941,0.000404058049529,"{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}","{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.2+catboost:0.4,raw_avg_then_platt,"{'sklearn_hgb': 0.4, 'lightgbm': 0.2, 'catboost': 0.4}",0.5114727049981269,0.24864623485748,0.6904328332168328,0.5235633966589405,0.5361195034748358,0.0237067456217532,0.4733494447434055,0.4938025458852793,0.5221301902461537,0.5379870843875005,0.5513284377419736,0.5730547812413535,0.5886837243383458,0.5289204435249241,0.2491215469663941,0.0004753121089141,"{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}","{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.2+catboost:0.4,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.4, 'lightgbm': 0.2, 'catboost': 0.4}",0.5114727049981269,0.2490433058970497,0.6912325704901373,0.5235633966589405,0.5176344046173041,0.0059266864054383,0.5019418899344466,0.507055165219915,0.5141370763101336,0.5181012998454704,0.5214366381840886,0.5268682240589335,0.5307754598331816,0.5289204435249241,0.2491215469663941,7.824106934442576e-05,"{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}","{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.2+catboost:0.4,platt_avg,"{'sklearn_hgb': 0.4, 'lightgbm': 0.2, 'catboost': 0.4}",0.5114727049981269,0.2485690699777241,0.690277204862305,0.5253417449147779,0.5357546595602258,0.0229909948113687,0.4752675569090517,0.494856330771432,0.5222097149331817,0.5374444290152861,0.5502427974144488,0.5719362772178097,0.5870442055421258,0.5289204435249241,0.2491215469663941,0.00055247698867,"{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}","{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.2+catboost:0.4,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.4, 'lightgbm': 0.2, 'catboost': 0.4}",0.5114727049981269,0.2490336287964896,0.691213194429373,0.5253417449147779,0.5175431936386516,0.0057477487028421,0.5024214179758582,0.5073186114414532,0.5141569574818906,0.5179656360024167,0.5211652281022073,0.5265885980530476,0.5303655801341266,0.5289204435249241,0.2491215469663941,8.791816990455503e-05,"{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}","{'catboost': 0.4, 'lightgbm': 0.2, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.3+catboost:0.3,raw_avg,"{'sklearn_hgb': 0.4, 'lightgbm': 0.3, 'catboost': 0.3}",0.5114727049981269,0.2509220737347122,0.6951616454291302,0.5219563722608593,0.5566200112244133,0.0609788241274404,0.3936993816064614,0.4464453640495988,0.5204491520814789,0.56222667521754,0.597000160869964,0.6498541725247015,0.6870010137046032,0.5289204435249241,0.2491215469663941,-0.0018005267683181,"{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}","{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.3+catboost:0.3,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.4, 'lightgbm': 0.3, 'catboost': 0.3}",0.5114727049981269,0.248752161531046,0.6906477091253472,0.5219563722608593,0.5227595315546986,0.0152447060318601,0.4820293741502106,0.4952158697609949,0.513716816768965,0.5241611975529802,0.5328545689660862,0.5460680718797706,0.555354782174746,0.5289204435249241,0.2491215469663941,0.0003693854353481,"{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}","{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.3+catboost:0.3,raw_avg_then_platt,"{'sklearn_hgb': 0.4, 'lightgbm': 0.3, 'catboost': 0.3}",0.5114727049981269,0.2487106235944618,0.690562772168413,0.5219563722608593,0.5361225783272318,0.0227953677937533,0.4755365532272231,0.4953944699163061,0.5226058421026678,0.537988095083066,0.5509775884091381,0.571337919267104,0.5863371548880407,0.5289204435249241,0.2491215469663941,0.0004109233719323,"{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}","{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.3+catboost:0.3,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.4, 'lightgbm': 0.3, 'catboost': 0.3}",0.5114727049981269,0.2490673210966325,0.6912806864095239,0.5219563722608593,0.5176351733304031,0.0056988419484383,0.502488667055401,0.5074531462276717,0.5142559892742622,0.5181015525193617,0.5213489258508797,0.5264390085653712,0.5301888174706053,0.5289204435249241,0.2491215469663941,5.422586976158717e-05,"{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}","{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}"
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.4+lightgbm:0.3+catboost:0.3,platt_avg,"{'sklearn_hgb': 0.4, 'lightgbm': 0.3, 'catboost': 0.3}",0.5114727049981269,0.2486413461523341,0.690423090744526,0.523602300218108,0.5358121596510689,0.0221078913539223,0.4773448485449125,0.4963921968916921,0.5227578802226961,0.5375303006354023,0.550026179008009,0.5702895239131676,0.5847856622813948,0.5289204435249241,0.2491215469663941,0.00048020081406,"{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}","{'catboost': 0.3, 'lightgbm': 0.3, 'sklearn_hgb': 0.4}"
