ensemble_norm,stage,weights_norm,mean_brier,std_brier,worst_brier,folds_improved,mean_improvement,mean_logloss,mean_auc,mean_pred_std
"{'catboost': 0.4, 'lightgbm': 0.4, 'xgboost': 0.2}",platt_avg,"{'catboost': 0.4, 'lightgbm': 0.4, 'xgboost': 0.2}",0.25028147662030537,0.0019665019028702836,0.2523711697471609,1,-0.0005570134620372667,0.6937819327774726,0.517449866658897,0.029576650328453764
"{'catboost': 0.6, 'lightgbm': 0.3, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.6, 'lightgbm': 0.3, 'xgboost': 0.1}",0.25028192221429196,0.0020404729202878175,0.2524452134727065,1,-0.0005574590560239,0.6937864137272655,0.518102829880882,0.030302477993838162
"{'catboost': 0.7, 'lightgbm': 0.2, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.7, 'lightgbm': 0.2, 'xgboost': 0.1}",0.25028225451396713,0.002101287555585562,0.252506708691773,1,-0.0005577913556990665,0.6937899042677262,0.518595721687582,0.030877739339974366
"{'lightgbm': 0.4, 'xgboost': 0.6}",platt_avg,"{'lightgbm': 0.4, 'xgboost': 0.6}",0.2502823224677264,0.0019211996709009168,0.2523301455531033,1,-0.0005578593094583668,0.6937807499793474,0.516883531377368,0.0290260725632899
"{'catboost': 0.6, 'sklearn_hgb': 0.2, 'xgboost': 0.2}",platt_avg,"{'catboost': 0.6, 'sklearn_hgb': 0.2, 'xgboost': 0.2}",0.250282464980586,0.002100103047980352,0.2525062647675732,1,-0.0005580018223179,0.6937889205725282,0.5183977514830064,0.0305817215483712
"{'catboost': 0.2, 'sklearn_hgb': 0.3, 'xgboost': 0.5}",platt_avg,"{'catboost': 0.2, 'sklearn_hgb': 0.3, 'xgboost': 0.5}",0.25028256795968695,0.0020107648302423757,0.252419093702688,1,-0.0005581048014189001,0.6937837521493634,0.5174322723759601,0.029506981197313136
"{'catboost': 0.3, 'sklearn_hgb': 0.3, 'xgboost': 0.4}",platt_avg,"{'catboost': 0.3, 'sklearn_hgb': 0.3, 'xgboost': 0.4}",0.2502828405592531,0.0020221269555075667,0.2524300233509128,1,-0.0005583774009851,0.6937850708461512,0.5175731230358305,0.0296504672382837
"{'catboost': 0.5, 'xgboost': 0.5}",raw_avg_then_platt,"{'catboost': 0.5, 'xgboost': 0.5}",0.25028326831969006,0.0021841304289607726,0.2525946558786766,1,-0.0005588051614220333,0.6937954612825904,0.5190698523204217,0.03159620711244577
"{'catboost': 0.1, 'sklearn_hgb': 0.3, 'xgboost': 0.6}",platt_avg,"{'catboost': 0.1, 'sklearn_hgb': 0.3, 'xgboost': 0.6}",0.2502835819520776,0.00200064646329158,0.2524111608709181,1,-0.0005591187938095999,0.6937851420179341,0.5172841385264776,0.029378995494247034
"{'catboost': 0.8, 'xgboost': 0.2}",platt_avg,"{'catboost': 0.8, 'xgboost': 0.2}",0.25028382369189184,0.002208445347362073,0.2526172085121123,1,-0.0005593605336237668,0.6937979869360564,0.5193858139959874,0.031879581505882264
"{'lightgbm': 0.3, 'sklearn_hgb': 0.1, 'xgboost': 0.6}",platt_avg,"{'lightgbm': 0.3, 'sklearn_hgb': 0.1, 'xgboost': 0.6}",0.25028401466910993,0.0019282401266851295,0.2523393590335603,1,-0.0005595515108418667,0.693784007003682,0.5168341408987794,0.028960346998757703
"{'catboost': 0.1, 'lightgbm': 0.1, 'xgboost': 0.8}",raw_avg_then_platt,"{'catboost': 0.1, 'lightgbm': 0.1, 'xgboost': 0.8}",0.2502843727833564,0.00207425937783245,0.2524884087485495,1,-0.0005599096250883999,0.693791894088136,0.5180625368924697,0.030529133580103035
"{'catboost': 0.4, 'sklearn_hgb': 0.3, 'xgboost': 0.3}",platt_avg,"{'catboost': 0.4, 'sklearn_hgb': 0.3, 'xgboost': 0.3}",0.25028439975077627,0.0020347286944288187,0.2524439498155925,1,-0.0005599365925082334,0.693789103588443,0.5177062734640168,0.02980921666817753
"{'catboost': 0.5, 'lightgbm': 0.4, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.5, 'lightgbm': 0.4, 'xgboost': 0.1}",0.2502844816383423,0.001980934486406793,0.2523889178368124,1,-0.0005600184800743333,0.6937890136258712,0.5175722874822575,0.029752741330882567
"{'catboost': 0.8, 'lightgbm': 0.1, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.8, 'lightgbm': 0.1, 'xgboost': 0.1}",0.2502854785373679,0.0021633537861029547,0.2525734034940119,1,-0.0005610153790998332,0.6937995072203945,0.5190510138929535,0.031477020304696866
"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",0.2502858253949298,0.002072592427284995,0.2524891595724009,1,-0.0005613622366617334,0.69379379838333,0.5178955851710287,0.030337652165705335
"{'sklearn_hgb': 0.3, 'xgboost': 0.7}",platt_avg,"{'sklearn_hgb': 0.3, 'xgboost': 0.7}",0.2502858825364253,0.0019917772177038494,0.252406224855603,1,-0.0005614193781572665,0.6937892356447578,0.5171269681098898,0.029266727241498966
"{'catboost': 0.6, 'xgboost': 0.4}",raw_avg_then_platt,"{'catboost': 0.6, 'xgboost': 0.4}",0.2502865891204744,0.002197852919886577,0.2526121252265962,1,-0.0005621259622063667,0.6938032196383418,0.5191809080558557,0.031762533331773264
"{'lightgbm': 0.2, 'sklearn_hgb': 0.2, 'xgboost': 0.6}",platt_avg,"{'lightgbm': 0.2, 'sklearn_hgb': 0.2, 'xgboost': 0.6}",0.2502870005585363,0.0019362596318868222,0.2523513028838593,1,-0.0005625374002682667,0.6937899523809831,0.5167721266374233,0.028912003977400968
"{'catboost': 0.5, 'sklearn_hgb': 0.3, 'xgboost': 0.2}",platt_avg,"{'catboost': 0.5, 'sklearn_hgb': 0.3, 'xgboost': 0.2}",0.25028724553425635,0.0020485671120843312,0.2524608730967271,1,-0.0005627823759882333,0.6937958565413048,0.5178309539130693,0.029982974496412698
"{'catboost': 0.7, 'lightgbm': 0.3}",platt_avg,"{'catboost': 0.7, 'lightgbm': 0.3}",0.2502874052179273,0.002057091810823421,0.2524685436982278,1,-0.0005629420596592001,0.6937987575285209,0.5182065684359051,0.0305046744859684
"{'catboost': 0.2, 'lightgbm': 0.1, 'xgboost': 0.7}",raw_avg_then_platt,"{'catboost': 0.2, 'lightgbm': 0.1, 'xgboost': 0.7}",0.25028751504120694,0.0020897555858589113,0.2525074665430949,1,-0.0005630518829389668,0.6937995098559142,0.5181877513913494,0.030727867199626568
"{'catboost': 0.2, 'lightgbm': 0.5, 'xgboost': 0.3}",platt_avg,"{'catboost': 0.2, 'lightgbm': 0.5, 'xgboost': 0.3}",0.2502875921292839,0.0018970199444471177,0.2523104930600723,1,-0.0005631289710158667,0.6937912730847097,0.5167226397823069,0.028918215442699468
"{'catboost': 0.7, 'sklearn_hgb': 0.2, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.7, 'sklearn_hgb': 0.2, 'xgboost': 0.1}",0.25028781009507806,0.002116226897657063,0.2525289079550699,1,-0.00056334693681,0.6938009816131904,0.5185027972216011,0.03078114668959993
"{'catboost': 0.8, 'sklearn_hgb': 0.1, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.8, 'sklearn_hgb': 0.1, 'xgboost': 0.1}",0.2502878822200118,0.002170573419880521,0.2525837428501056,1,-0.0005634190617436666,0.6938042759933413,0.5190095936959677,0.031424364776583065
"{'catboost': 0.3, 'lightgbm': 0.5, 'xgboost': 0.2}",platt_avg,"{'catboost': 0.3, 'lightgbm': 0.5, 'xgboost': 0.2}",0.25028811916172267,0.001909239935483522,0.2523226590138542,1,-0.0005636560034545998,0.6937931218106668,0.5168641306504254,0.029066399897582567
"{'catboost': 0.1, 'lightgbm': 0.5, 'xgboost': 0.4}",platt_avg,"{'catboost': 0.1, 'lightgbm': 0.5, 'xgboost': 0.4}",0.2502883516888021,0.0018860515235762435,0.2523013239227454,1,-0.0005638885305340333,0.6937921321070329,0.5165735004328843,0.028785853027630533
"{'catboost': 0.6, 'lightgbm': 0.4}",platt_avg,"{'catboost': 0.6, 'lightgbm': 0.4}",0.25028877324833626,0.0019966045041733232,0.2524096627429188,1,-0.0005643100900682333,0.6937988214701439,0.5176851568084377,0.029943674968563302
"{'catboost': 0.8, 'lightgbm': 0.2}",platt_avg,"{'catboost': 0.8, 'lightgbm': 0.2}",0.25028892891124377,0.0021188491249980014,0.2525326242367092,1,-0.0005644657529757666,0.6938047951592791,0.5186898587570353,0.031090597302982637
"{'catboost': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",raw_avg_then_platt,"{'catboost': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",0.25028893931587703,0.002088596092478708,0.2525087072546444,1,-0.0005644761576090333,0.6938014321248783,0.518029529736554,0.030544692977182302
"{'catboost': 0.7, 'lightgbm': 0.2, 'sklearn_hgb': 0.1}",platt_avg,"{'catboost': 0.7, 'lightgbm': 0.2, 'sklearn_hgb': 0.1}",0.2502892420829377,0.002063741981004211,0.2524775354650968,1,-0.0005647789246697,0.6938023225994906,0.5181691511132657,0.030444783412877898
"{'catboost': 0.4, 'lightgbm': 0.5, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.4, 'lightgbm': 0.5, 'xgboost': 0.1}",0.2502899327861183,0.0019227071320875061,0.2523378217840908,1,-0.0005654696278502668,0.6937976839899479,0.5169971124227343,0.02923014909832197
"{'catboost': 0.7, 'xgboost': 0.3}",raw_avg_then_platt,"{'catboost': 0.7, 'xgboost': 0.3}",0.25028999351606357,0.0022109359407862517,0.2526290638405631,1,-0.0005655303577955,0.693811088093399,0.5192840307128649,0.03191937839957654
"{'catboost': 0.6, 'lightgbm': 0.3, 'sklearn_hgb': 0.1}",platt_avg,"{'catboost': 0.6, 'lightgbm': 0.3, 'sklearn_hgb': 0.1}",0.25029033737723694,0.002003020238237775,0.2524180496004217,1,-0.0005658742189689334,0.6938018099414794,0.5176484887812357,0.02987986758213303
"{'lightgbm': 0.5, 'xgboost': 0.5}",platt_avg,"{'lightgbm': 0.5, 'xgboost': 0.5}",0.2502903978402772,0.0018763403126310285,0.2522951516018734,1,-0.0005659346820091333,0.6937956938471453,0.5164145799099714,0.028669548961552233
"{'catboost': 0.3, 'lightgbm': 0.1, 'xgboost': 0.6}",raw_avg_then_platt,"{'catboost': 0.3, 'lightgbm': 0.1, 'xgboost': 0.6}",0.2502907271873695,0.002104771388396517,0.2525261263313985,1,-0.0005662640291014999,0.693807205611323,0.5183086851283288,0.030918202253141833
"{'catboost': 0.8, 'lightgbm': 0.1, 'sklearn_hgb': 0.1}",platt_avg,"{'catboost': 0.8, 'lightgbm': 0.1, 'sklearn_hgb': 0.1}",0.25029103851236406,0.0021257326180967196,0.2525422209129443,1,-0.0005665753540960001,0.6938089390415572,0.51865153316569,0.031034533178166734
"{'lightgbm': 0.1, 'sklearn_hgb': 0.3, 'xgboost': 0.6}",platt_avg,"{'lightgbm': 0.1, 'sklearn_hgb': 0.3, 'xgboost': 0.6}",0.2502912801360055,0.0019452594451328758,0.2523659771040002,1,-0.0005668169777374667,0.693798585931134,0.5166970285982208,0.028881094041623867
"{'catboost': 0.6, 'sklearn_hgb': 0.3, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.6, 'sklearn_hgb': 0.3, 'xgboost': 0.1}",0.2502913779096933,0.002063640463969362,0.2524807931943165,1,-0.0005669147514252334,0.6938053365684779,0.517947930209134,0.030171469538265935
"{'catboost': 0.9, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.9, 'xgboost': 0.1}",0.25029159428449427,0.002226656015087325,0.2526452978794234,1,-0.0005671311262262,0.6938152466183528,0.5194698876334267,0.03209892136218224
"{'lightgbm': 0.4, 'sklearn_hgb': 0.1, 'xgboost': 0.5}",platt_avg,"{'lightgbm': 0.4, 'sklearn_hgb': 0.1, 'xgboost': 0.5}",0.2502917959601371,0.00188303884383145,0.2523036224024719,1,-0.0005673328018691,0.693798333749808,0.516367208416178,0.02860001525557473
"{'catboost': 0.2, 'sklearn_hgb': 0.1, 'xgboost': 0.7}",raw_avg_then_platt,"{'catboost': 0.2, 'sklearn_hgb': 0.1, 'xgboost': 0.7}",0.25029212013371405,0.0021041397337302034,0.2525278718376827,1,-0.0005676569754460001,0.6938091398777301,0.5181577105262636,0.03074360608476517
"{'catboost': 0.7, 'lightgbm': 0.1, 'sklearn_hgb': 0.2}",platt_avg,"{'catboost': 0.7, 'lightgbm': 0.1, 'sklearn_hgb': 0.2}",0.25029237263599097,0.0020713602824315443,0.2524892576018078,1,-0.000567909477723,0.6938085871543628,0.518120397443755,0.030401350022607163
"{'catboost': 0.5, 'lightgbm': 0.5}",platt_avg,"{'catboost': 0.5, 'lightgbm': 0.5}",0.2502930330024709,0.0019374184327698928,0.2523559813707823,1,-0.0005685698442029,0.6938049660144809,0.5171223207245198,0.029409186821715866
"{'catboost': 0.6, 'lightgbm': 0.2, 'sklearn_hgb': 0.2}",platt_avg,"{'catboost': 0.6, 'lightgbm': 0.2, 'sklearn_hgb': 0.2}",0.25029319519418053,0.0020104077334175932,0.2524291668277666,1,-0.0005687320359124668,0.6938074947160878,0.5175997191910703,0.0298328671768875
"{'catboost': 0.9, 'lightgbm': 0.1}",platt_avg,"{'catboost': 0.9, 'lightgbm': 0.1}",0.2502933443282859,0.002181855077038566,0.2526019043583631,1,-0.0005688811700179001,0.693816957364807,0.5191366838605265,0.031699969442281435
"{'catboost': 0.8, 'xgboost': 0.2}",raw_avg_then_platt,"{'catboost': 0.8, 'xgboost': 0.2}",0.2502934765743381,0.002223353349747733,0.252645440641674,1,-0.0005690134160700333,0.693819059437407,0.5193780095165709,0.03206656851341114
"{'catboost': 0.2, 'sklearn_hgb': 0.4, 'xgboost': 0.4}",platt_avg,"{'catboost': 0.2, 'sklearn_hgb': 0.4, 'xgboost': 0.4}",0.25029368653058265,0.0019745417101019835,0.2523967979941633,1,-0.0005692233723146333,0.6938047410567427,0.5169283493209823,0.029112834970329463
"{'lightgbm': 0.2, 'xgboost': 0.8}",raw_avg_then_platt,"{'lightgbm': 0.2, 'xgboost': 0.8}",0.2502938545916263,0.002010205626014269,0.2524369294695134,1,-0.0005693914333582333,0.6938086640470712,0.5174206936153051,0.0300047825488212
"{'catboost': 0.4, 'lightgbm': 0.1, 'xgboost': 0.5}",raw_avg_then_platt,"{'catboost': 0.4, 'lightgbm': 0.1, 'xgboost': 0.5}",0.25029400989108724,0.0021192769389558907,0.2525443609888875,1,-0.0005695467328192333,0.6938149829210069,0.5184265146202448,0.0310998853193499
"{'catboost': 0.3, 'sklearn_hgb': 0.4, 'xgboost': 0.3}",platt_avg,"{'catboost': 0.3, 'sklearn_hgb': 0.4, 'xgboost': 0.3}",0.2502940329830507,0.0019860678603554017,0.2524080013689359,1,-0.0005695698247826667,0.6938062172501805,0.5170738661791421,0.02925908888950747
"{'catboost': 0.5, 'lightgbm': 0.4, 'sklearn_hgb': 0.1}",platt_avg,"{'catboost': 0.5, 'lightgbm': 0.4, 'sklearn_hgb': 0.1}",0.25029432439526184,0.0019435978131972372,0.2523637633189192,1,-0.0005698612369938,0.6938073798335469,0.5170851566794319,0.029341374082705235
"{'catboost': 0.8, 'sklearn_hgb': 0.2}",platt_avg,"{'catboost': 0.8, 'sklearn_hgb': 0.2}",0.2502944418015271,0.0021335817606810037,0.2525545479590214,1,-0.0005699786432590667,0.6938157859074824,0.5186017439559869,0.030994584384120866
"{'lightgbm': 0.3, 'sklearn_hgb': 0.2, 'xgboost': 0.5}",platt_avg,"{'lightgbm': 0.3, 'sklearn_hgb': 0.2, 'xgboost': 0.5}",0.2502944877680399,0.0018907212973743445,0.2523148235729125,1,-0.0005700246097718666,0.693803660740421,0.5163086370376665,0.028548128067491036
"{'catboost': 0.1, 'sklearn_hgb': 0.4, 'xgboost': 0.5}",platt_avg,"{'catboost': 0.1, 'sklearn_hgb': 0.4, 'xgboost': 0.5}",0.2502946266700717,0.0019642645960530037,0.2523885914358458,1,-0.0005701635118036667,0.6938059729238605,0.5167721783056695,0.028982274636789568
"{'catboost': 0.3, 'sklearn_hgb': 0.1, 'xgboost': 0.6}",raw_avg_then_platt,"{'catboost': 0.3, 'sklearn_hgb': 0.1, 'xgboost': 0.6}",0.2502953699945116,0.002119193218631086,0.2525466278954926,1,-0.0005709068362434333,0.693816925391162,0.5182810054739687,0.0309341198741664
"{'catboost': 0.4, 'sklearn_hgb': 0.4, 'xgboost': 0.2}",platt_avg,"{'catboost': 0.4, 'sklearn_hgb': 0.4, 'xgboost': 0.2}",0.25029566602747555,0.0019988387872141326,0.2524222015601631,1,-0.0005712028692075334,0.6938104070753884,0.5172123308364598,0.029420788400224104
"{'catboost': 0.9, 'sklearn_hgb': 0.1}",platt_avg,"{'catboost': 0.9, 'sklearn_hgb': 0.1}",0.25029572666551597,0.0021889714791925577,0.2526121059439643,1,-0.0005712635072479001,0.6938216825424509,0.5190972600229758,0.03164764272318443
"{'catboost': 0.7, 'sklearn_hgb': 0.3}",platt_avg,"{'catboost': 0.7, 'sklearn_hgb': 0.3}",0.2502967968770871,0.002079948166765839,0.2525037101083607,1,-0.0005723337188191,0.6938175512481258,0.5180573084033396,0.0303744162873686
"{'sklearn_hgb': 0.4, 'xgboost': 0.6}",platt_avg,"{'sklearn_hgb': 0.4, 'xgboost': 0.6}",0.2502968534015175,0.00195524200270893,0.2523833816939831,1,-0.0005723902432495,0.6938099079546965,0.5166090150942355,0.028867635424906866
"{'catboost': 0.5, 'lightgbm': 0.3, 'sklearn_hgb': 0.2}",platt_avg,"{'catboost': 0.5, 'lightgbm': 0.3, 'sklearn_hgb': 0.2}",0.25029690947609556,0.0019507538227256007,0.2523742756368979,1,-0.0005724463178275333,0.6938124870884271,0.5170373459160592,0.029290723796153467
"{'catboost': 0.9, 'xgboost': 0.1}",raw_avg_then_platt,"{'catboost': 0.9, 'xgboost': 0.1}",0.2502970318442354,0.002235080984419667,0.2526612243847287,1,-0.0005725686859673665,0.693827123890521,0.5194658224650163,0.03220395619897273
"{'catboost': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",raw_avg_then_platt,"{'catboost': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",0.2502971100331554,0.002025623658262748,0.2524560947092308,1,-0.0005726468748873999,0.6938165351210603,0.5175474463782602,0.030208184734947602
"{'catboost': 0.6, 'lightgbm': 0.1, 'sklearn_hgb': 0.3}",platt_avg,"{'catboost': 0.6, 'lightgbm': 0.1, 'sklearn_hgb': 0.3}",0.25029734669916687,0.0020187681966673692,0.2524430144249535,1,-0.0005728835408988667,0.6938158757164969,0.517538290797983,0.02980271953660923
"{'catboost': 0.5, 'lightgbm': 0.1, 'xgboost': 0.4}",raw_avg_then_platt,"{'catboost': 0.5, 'lightgbm': 0.1, 'xgboost': 0.4}",0.25029736228131005,0.0021332430425076957,0.2525621419365825,1,-0.0005728991230420332,0.6938228409557007,0.5185398957429923,0.03127268213634651
"{'catboost': 0.2, 'lightgbm': 0.6, 'xgboost': 0.2}",platt_avg,"{'catboost': 0.2, 'lightgbm': 0.6, 'xgboost': 0.2}",0.25029765342686555,0.0018533518360622078,0.2522793478637199,1,-0.0005731902685975334,0.693810354805152,0.5162309740100942,0.028585708224677032
"{'catboost': 0.3, 'lightgbm': 0.6, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.3, 'lightgbm': 0.6, 'xgboost': 0.1}",0.2502982756576199,0.001865837403520346,0.2522919253145417,1,-0.0005738124993518334,0.6938124067919448,0.5163766695943157,0.028736444499371964
"{'catboost': 0.1, 'lightgbm': 0.6, 'xgboost': 0.3}",platt_avg,"{'catboost': 0.1, 'lightgbm': 0.6, 'xgboost': 0.3}",0.25029831778806816,0.0018421238639349123,0.252269767229353,1,-0.0005738546298001667,0.6938110103983423,0.516076159173365,0.028450981682510132
"{'lightgbm': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",raw_avg_then_platt,"{'lightgbm': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",0.2502984217222948,0.00202432211133932,0.252457005276112,1,-0.0005739585640267,0.6938182091433128,0.5173841800825542,0.0300222538198065
"{'lightgbm': 0.2, 'sklearn_hgb': 0.3, 'xgboost': 0.5}",platt_avg,"{'lightgbm': 0.2, 'sklearn_hgb': 0.3, 'xgboost': 0.5}",0.25029847326398547,0.0018993886288432916,0.2523287551131949,1,-0.0005740101057174333,0.6938116745271384,0.5162358936107982,0.0285139417929567
"{'catboost': 0.5, 'sklearn_hgb': 0.4, 'xgboost': 0.1}",platt_avg,"{'catboost': 0.5, 'sklearn_hgb': 0.4, 'xgboost': 0.1}",0.2502985856638574,0.002012851447310371,0.2524393985678453,1,-0.0005741225055893,0.6938173167901406,0.5173421064693563,0.029597666976831402
"{'catboost': 0.4, 'sklearn_hgb': 0.1, 'xgboost': 0.5}",raw_avg_then_platt,"{'catboost': 0.4, 'sklearn_hgb': 0.1, 'xgboost': 0.5}",0.2502986895194314,0.002133726842470798,0.2525649483596546,1,-0.0005742263611633001,0.6938247900861866,0.5184000290693783,0.031115979899697468
"{'catboost': 0.4, 'lightgbm': 0.6}",platt_avg,"{'catboost': 0.4, 'lightgbm': 0.6}",0.25030018448033114,0.0018795760542137231,0.2523074995818183,1,-0.0005757213220630666,0.6938171721671433,0.5165135121167351,0.028902921677463434
"{'lightgbm': 0.6, 'xgboost': 0.4}",platt_avg,"{'lightgbm': 0.6, 'xgboost': 0.4}",0.25030026874122774,0.001832159286710689,0.252263183411441,1,-0.0005758055829596666,0.693814368439234,0.515911417619481,0.02833251200246317
"{'catboost': 0.2, 'lightgbm': 0.2, 'xgboost': 0.6}",raw_avg_then_platt,"{'catboost': 0.2, 'lightgbm': 0.2, 'xgboost': 0.6}",0.2503004177483627,0.002040629073031235,0.2524749042987211,1,-0.0005759545900946666,0.6938244533454413,0.5176682681424399,0.030403610658160732
"{'catboost': 0.6, 'lightgbm': 0.1, 'xgboost': 0.3}",raw_avg_then_platt,"{'catboost': 0.6, 'lightgbm': 0.1, 'xgboost': 0.3}",0.25030078194982447,0.0021466414331023464,0.2525794394072445,1,-0.0005763187915564333,0.6938307764515895,0.5186484535106626,0.0314363794399253
"{'catboost': 0.5, 'lightgbm': 0.2, 'sklearn_hgb': 0.3}",platt_avg,"{'catboost': 0.5, 'lightgbm': 0.2, 'sklearn_hgb': 0.3}",0.2503007882449722,0.001958887397692562,0.2523875183247187,1,-0.0005763250867041334,0.6938202875709868,0.5169761622535475,0.029257285753185067
"{'catboost': 0.4, 'lightgbm': 0.5, 'sklearn_hgb': 0.1}",platt_avg,"{'catboost': 0.4, 'lightgbm': 0.5, 'sklearn_hgb': 0.1}",0.2503012031370122,0.0018855162448334175,0.252314676620589,1,-0.0005767399787442,0.6938190130240067,0.5164767775686306,0.028831015112691868
"{'lightgbm': 0.5, 'sklearn_hgb': 0.1, 'xgboost': 0.4}",platt_avg,"{'lightgbm': 0.5, 'sklearn_hgb': 0.1, 'xgboost': 0.4}",0.25030137277956405,0.001838513099482271,0.2522709115321811,1,-0.0005769096212960333,0.6938163918361343,0.5158655225683962,0.028259129920614735
"{'catboost': 0.5, 'sklearn_hgb': 0.1, 'xgboost': 0.4}",raw_avg_then_platt,"{'catboost': 0.5, 'sklearn_hgb': 0.1, 'xgboost': 0.4}",0.2503020777764344,0.002147711591459574,0.252582804726946,1,-0.0005776146181662999,0.6938327329701623,0.5185155562961178,0.03128895083569233
"{'catboost': 0.6, 'sklearn_hgb': 0.4}",platt_avg,"{'catboost': 0.6, 'sklearn_hgb': 0.4}",0.2503027918921961,0.0020281039938795714,0.2524595923919823,1,-0.0005783287339280667,0.6938269533528469,0.5174634185643677,0.029789441539573497
"{'catboost': 0.4, 'lightgbm': 0.4, 'sklearn_hgb': 0.2}",platt_avg,"{'catboost': 0.4, 'lightgbm': 0.4, 'sklearn_hgb': 0.2}",0.2503035154817363,0.0018924392609663632,0.2523245840292017,1,-0.0005790523234682332,0.6938235447571549,0.5164286178193928,0.028776631485080733
"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",raw_avg_then_platt,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.2503035611818963,0.002037228960497317,0.2524766429026202,1,-0.0005790980236282333,0.6938288058633869,0.5173265846076871,0.030030540376842035
"{'lightgbm': 0.1, 'sklearn_hgb': 0.4, 'xgboost': 0.5}",platt_avg,"{'lightgbm': 0.1, 'sklearn_hgb': 0.4, 'xgboost': 0.5}",0.25030375244797404,0.001909042991941473,0.2523454170233194,1,-0.0005792892897059668,0.6938223752973046,0.5161508682736718,0.028497476629290433
"{'lightgbm': 0.4, 'sklearn_hgb': 0.2, 'xgboost': 0.4}",platt_avg,"{'lightgbm': 0.4, 'sklearn_hgb': 0.2, 'xgboost': 0.4}",0.25030377050594327,0.0018458566041675525,0.2522813700227632,1,-0.0005793073476752667,0.6938211012486323,0.5158096990798201,0.028203660168925167
"{'catboost': 0.3, 'lightgbm': 0.2, 'xgboost': 0.5}",raw_avg_then_platt,"{'catboost': 0.3, 'lightgbm': 0.2, 'xgboost': 0.5}",0.25030377882114047,0.002055193161437238,0.2524933326626566,1,-0.0005793156628724666,0.6938324205530737,0.5177854530806708,0.030590799704826966
"{'catboost': 0.7, 'lightgbm': 0.1, 'xgboost': 0.2}",raw_avg_then_platt,"{'catboost': 0.7, 'lightgbm': 0.1, 'xgboost': 0.2}",0.25030426498524894,0.0021594450565011183,0.2525962227604426,1,-0.0005798018269808999,0.6938387837199276,0.5187490486644005,0.0315907866635856
"{'catboost': 0.6, 'sklearn_hgb': 0.1, 'xgboost': 0.3}",raw_avg_then_platt,"{'catboost': 0.6, 'sklearn_hgb': 0.1, 'xgboost': 0.3}",0.25030553228391766,0.0021611194172010072,0.2526001673232929,1,-0.0005810691256496333,0.6938407505996107,0.518625522314131,0.0314528183283533
"{'lightgbm': 0.3, 'xgboost': 0.7}",raw_avg_then_platt,"{'lightgbm': 0.3, 'xgboost': 0.7}",0.2503055475561518,0.0019628337594983177,0.2524043228270565,1,-0.0005810843978838001,0.6938311266207702,0.5169100914650667,0.02967838312358867
"{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}",platt_avg,"{'catboost': 0.5, 'lightgbm': 0.1, 'sklearn_hgb': 0.4}",0.25030596070189165,0.0019680006598654007,0.2524034913823814,1,-0.0005814975436236,0.6938307815577563,0.5169014342335796,0.029241078580180935
"{'catboost': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",raw_avg_then_platt,"{'catboost': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",0.2503069007555397,0.002052743224789474,0.2524960321430353,1,-0.0005824375972716334,0.6938368742301041,0.517459722876457,0.030234235869114768
"{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}",platt_avg,"{'catboost': 0.4, 'lightgbm': 0.3, 'sklearn_hgb': 0.3}",0.25030712151450313,0.001900345742184624,0.2523372218076564,1,-0.0005826583562350333,0.6938307670292705,0.5163677433585994,0.02873982483640983
"{'catboost': 0.4, 'lightgbm': 0.2, 'xgboost': 0.4}",raw_avg_then_platt,"{'catboost': 0.4, 'lightgbm': 0.2, 'xgboost': 0.4}",0.2503071929440251,0.0020692874438327214,0.2525113525769457,1,-0.0005827297857570667,0.6938404364733435,0.5179007312993718,0.0307695081389092
"{'catboost': 0.2, 'sklearn_hgb': 0.5, 'xgboost': 0.3}",platt_avg,"{'catboost': 0.2, 'sklearn_hgb': 0.5, 'xgboost': 0.3}",0.250307306154874,0.0019392885301101701,0.2523787730565613,1,-0.0005828429966059333,0.6938309164061494,0.5163858653551544,0.028748710433347698
