fold,train_start,train_end,cal_year,valid_year,ensemble,stage,weights,trend_prior,brier,logloss,auc,pred_mean,pred_std,pred_p01,pred_p05,pred_p25,pred_p50,pred_p75,pred_p95,pred_p99,actual_rate,current_brier,improvement_vs_current
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.2+xgboost:0.7,raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",0.5114727049981269,0.2485078087262004,0.6901535816590189,0.5262362859073123,0.5352746842903716,0.024830823377739234,0.4691557811098602,0.49105742697490545,0.5208617334849863,0.5370222708026997,0.5506933365284901,0.5744074221832721,0.5909295595366051,0.5289204435249241,0.24912154696639416,0.0006137382401937563
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.2+xgboost:0.7,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",0.5114727049981269,0.24900614382459504,0.6911581337727387,0.5262362859073123,0.517423199821188,0.0062077058444348085,0.5008934740260602,0.5063688854923215,0.5138199621198418,0.5178600964492701,0.5212778628807176,0.5272063842944132,0.5313369186327465,0.5289204435249241,0.24912154696639416,0.00011540314179911415
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.2+xgboost:0.7,platt_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",0.5114727049981269,0.24846036267097865,0.6900579532416833,0.5273716875831107,0.5350596168955916,0.024481242906068793,0.47000699565205856,0.49153782166752513,0.5208605266830393,0.5367477126012301,0.550006836726186,0.5738955540892551,0.5901636550780184,0.5289204435249241,0.24912154696639416,0.0006611842954155067
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.2+xgboost:0.7,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",0.5114727049981269,0.24899942549968215,0.6911446822936568,0.5273716875831107,0.5173694329724932,0.006120310726517197,0.5011062776616099,0.5064889841654764,0.513819660419355,0.5177914568989028,0.5211062379301417,0.527078417270909,0.5311454425180998,0.5289204435249241,0.24912154696639416,0.0001221214667120052
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.3+xgboost:0.6,raw_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",0.5114727049981269,0.25011967480810243,0.6934857732082591,0.5247714056005403,0.55015448068215,0.058792073104921495,0.39274189149941546,0.4443747082729616,0.5158409895012045,0.5549592118286616,0.5878784246515466,0.6413397730973234,0.6781758408894671,0.5289204435249241,0.24912154696639416,-0.000998127841708274
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.3+xgboost:0.6,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",0.5114727049981269,0.24870229466590835,0.6905478503192188,0.5247714056005403,0.5211431489191326,0.014698018276230374,0.48179000162344904,0.4946982058168356,0.5125647761238963,0.5223443317057606,0.5305741349114819,0.543939472022926,0.553148488970962,0.5289204435249241,0.24912154696639416,0.00041925230048581175
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.3+xgboost:0.6,raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",0.5114727049981269,0.24857088097970073,0.6902808987408854,0.5247714056005403,0.5353672702968084,0.024086162600517613,0.47107887313464714,0.49244986572659305,0.5213405462572807,0.5371417245845318,0.5505884950869637,0.5730105324548938,0.5891233889047628,0.5289204435249241,0.24912154696639416,0.0005506659866934271
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.3+xgboost:0.6,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",0.5114727049981269,0.24902791386201015,0.6912017503313603,0.5247714056005403,0.5174463463227973,0.006021540650129403,0.501374247032257,0.5067169951802435,0.5139396653129154,0.5178899598947282,0.5212516525203361,0.5268571618623187,0.5308853759747859,0.5289204435249241,0.24912154696639416,9.363310438401107e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.3+xgboost:0.6,platt_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",0.5114727049981269,0.24851487121717825,0.6901680196072647,0.5261266297782216,0.5351360455862966,0.023698792029913315,0.47205371745500174,0.49290946193715096,0.5213663848818669,0.5367973346757293,0.549885123246594,0.5724920292466917,0.5882590317975674,0.5289204435249241,0.24912154696639416,0.0006066757492159125
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.3+xgboost:0.6,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",0.5114727049981269,0.24901944399291004,0.6911847910656881,0.5261266297782216,0.5173885401451693,0.005924698007478329,0.5016179581123457,0.5068318942328829,0.5139461249690619,0.5178038624175275,0.5210758095602437,0.5267275360602681,0.530669286697987,0.5289204435249241,0.24912154696639416,0.00010210297348411945
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.4+xgboost:0.5,raw_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.4, 'xgboost': 0.5}",0.5114727049981269,0.25037218677863854,0.6940089433126727,0.5233365104667251,0.5515878780689537,0.05943266262254943,0.3923457756061336,0.4443960100216982,0.516823636250106,0.5566449314696289,0.5904816380936776,0.6430817200209331,0.6800982020793226,0.5289204435249241,0.24912154696639416,-0.0012506398122443807
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.4+xgboost:0.5,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.4, 'xgboost': 0.5}",0.5114727049981269,0.2487300449960052,0.69060347107134,0.5233365104667251,0.5215014982658336,0.014858165655637358,0.48169097265012856,0.4947035312540197,0.5128104378111218,0.5227657616160024,0.5312249382720146,0.5443749587538285,0.5536290792684259,0.5289204435249241,0.24912154696639416,0.0003915019703889522
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.4+xgboost:0.5,raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'lightgbm': 0.4, 'xgboost': 0.5}",0.5114727049981269,0.24863136237440941,0.6904029378509151,0.5233365104667251,0.5354439967421354,0.023341592964565998,0.4731216747329598,0.4937683229171036,0.5218155787927369,0.5372302841894783,0.5504883674198426,0.5716747143051678,0.5872438535686305,0.5289204435249241,0.24912154696639416,0.0004901845919847436
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.4+xgboost:0.5,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.4, 'xgboost': 0.5}",0.5114727049981269,0.24904896683999328,0.6912439283865459,0.5233365104667251,0.517465527934129,0.0058353982411414995,0.5018849474318352,0.5070466094778711,0.5140584234467794,0.5179120997959648,0.5212266206035558,0.5265232073248871,0.5304154921407528,0.5289204435249241,0.24912154696639416,7.258012640087852e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.4+xgboost:0.5,platt_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.4, 'xgboost': 0.5}",0.5114727049981269,0.24857156413930998,0.6902824373528784,0.5247977327599923,0.5352124742770016,0.022937020869564378,0.47403499481068795,0.49435316366823034,0.5218551277223833,0.5368912381236947,0.5497071381064984,0.5710879184241656,0.5864688726700418,0.5289204435249241,0.24912154696639416,0.0005499828270841833
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.4+xgboost:0.5,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.4, 'xgboost': 0.5}",0.5114727049981269,0.24903959900963363,0.6912251709072877,0.5247977327599923,0.5174076473178455,0.0057342552173910944,0.5021132774512672,0.5071928196656528,0.514068310679191,0.5178273382795189,0.5210313132752198,0.5263765083546366,0.5302217469161057,0.5289204435249241,0.24912154696639416,8.19479567605308e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.5+xgboost:0.4,raw_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.5, 'xgboost': 0.4}",0.5114727049981269,0.2506371556084898,0.6945590975576877,0.5219382987487299,0.5530212754557573,0.06013586713447647,0.3918288413163342,0.44442235724948403,0.517602429058069,0.5583377779694902,0.5930236271631192,0.6448182776899279,0.6822185093775446,0.5289204435249241,0.24912154696639416,-0.001515608642095656
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.5+xgboost:0.4,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.5, 'xgboost': 0.4}",0.5114727049981269,0.24875857387980932,0.6906606571265917,0.5219382987487299,0.5218598476125346,0.015033966783619117,0.48156173907767874,0.4947101180609662,0.5130051360131125,0.5231889732409678,0.531860435539375,0.5448090981710771,0.5541591560929814,0.5289204435249241,0.24912154696639416,0.00036297308658483907
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.5+xgboost:0.4,raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'lightgbm': 0.5, 'xgboost': 0.4}",0.5114727049981269,0.24868902387441297,0.6905192411918707,0.5219382987487299,0.5355054058947395,0.022598481337175888,0.47516592706595356,0.49512140885018996,0.5222155428120941,0.5372977943039827,0.5503100139344358,0.5703072052860724,0.5854062217037528,0.5289204435249241,0.24912154696639416,0.00043252309198119065
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.5+xgboost:0.4,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.5, 'xgboost': 0.4}",0.5114727049981269,0.24906923047478174,0.6912845233639622,0.5219382987487299,0.51748088022228,0.005649620334293972,0.5023960105150836,0.5073848809611426,0.5141584144516187,0.5179289773245909,0.521182032232204,0.5261813300701133,0.5299560841745334,0.5289204435249241,0.24912154696639416,5.231649161241414e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.5+xgboost:0.4,platt_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.5, 'xgboost': 0.4}",0.5114727049981269,0.24863044143737384,0.6904012054925962,0.5233782012304714,0.5352889029677065,0.022198058525627652,0.4760202165887604,0.49566748544207295,0.5223174907355799,0.536969428063756,0.549592362968038,0.5697627730619338,0.5846036587245538,0.5289204435249241,0.24912154696639416,0.0004911055290203192
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.5+xgboost:0.4,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.5, 'xgboost': 0.4}",0.5114727049981269,0.24905989054985309,0.6912658218846041,0.5233782012304714,0.5174267544905218,0.005549514631406913,0.5026095828957853,0.5075214001091134,0.5141839014324902,0.5178468857645342,0.5210026194906047,0.5260452220140787,0.5297554434297337,0.5289204435249241,0.24912154696639416,6.165641654107268e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.6+xgboost:0.3,raw_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.6, 'xgboost': 0.3}",0.5114727049981269,0.2509145812976563,0.6951364370707798,0.5205741544809677,0.554454672842561,0.06089951764015295,0.3908777433056596,0.44445687840914955,0.5183072478927011,0.560014325758317,0.5955152877716543,0.646619837554743,0.6844765926565843,0.5289204435249241,0.24912154696639416,-0.0017930343312621555
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.6+xgboost:0.3,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.6, 'xgboost': 0.3}",0.5114727049981269,0.2487878813173206,0.6907194095565033,0.5205741544809677,0.5222181969592354,0.015224879410038238,0.4813239645750101,0.4947187483508826,0.5131813407217705,0.5236081101881744,0.5324833506915088,0.5452594881372809,0.5547236769127413,0.5289204435249241,0.24912154696639416,0.00033366564907355567
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.6+xgboost:0.3,raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'lightgbm': 0.6, 'xgboost': 0.3}",0.5114727049981269,0.2487436881217159,0.6906294556650908,0.5205741544809677,0.5355521494214843,0.02185810985205685,0.4770887681845377,0.4965011757511669,0.5225940906719038,0.5373367137157046,0.5500645092241069,0.5689435066478812,0.5835884487896802,0.5289204435249241,0.24912154696639416,0.0003778588446782527
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.6+xgboost:0.3,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.6, 'xgboost': 0.3}",0.5114727049981269,0.24908864631056196,0.6913234183942073,0.5205741544809677,0.5174925661039662,0.005464527463014212,0.5028767207947297,0.5077298226863869,0.5142530514165712,0.5179387071775213,0.5211206560546219,0.5258404054105654,0.5295016409460153,0.5289204435249241,0.24912154696639416,3.290065583219648e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.6+xgboost:0.3,platt_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.6, 'xgboost': 0.3}",0.5114727049981269,0.24869150311136987,0.6905243234608041,0.5218676466416364,0.5353653316584114,0.021484258690635773,0.4780513586674482,0.4969924267977018,0.522724918891789,0.5370640967682789,0.5494522662961857,0.5684569144979907,0.5828118786312788,0.5289204435249241,0.24912154696639416,0.00043004385502429243
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.6+xgboost:0.3,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.6, 'xgboost': 0.3}",0.5114727049981269,0.24908031861356825,0.6913067440653664,0.5218676466416364,0.5174458616631981,0.005371064672658943,0.5031173684154573,0.5078526354480206,0.5142857584715423,0.5178705529406649,0.5209675953226416,0.5257187573730928,0.5293074984064149,0.5289204435249241,0.24912154696639416,4.122835282591164e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.7+xgboost:0.2,raw_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.7, 'xgboost': 0.2}",0.5114727049981269,0.25120446384613815,0.6957411769494343,0.51924232333209,0.5558880702293645,0.0617213705678144,0.3898836671289805,0.4443671881691643,0.5190588827545598,0.5616575464763642,0.5980295285569683,0.6485168904627293,0.6869521365031709,0.5289204435249241,0.24912154696639416,-0.00208291687974399
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.7+xgboost:0.2,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.7, 'xgboost': 0.2}",0.5114727049981269,0.24881796730853906,0.6907797294719716,0.51924232333209,0.5225765463059364,0.0154303426419536,0.4810754455308403,0.49469632579088624,0.5133692494372352,0.5240189153676862,0.5331119108878373,0.5457337513642775,0.5553425628743879,0.5289204435249241,0.24912154696639416,0.000303579657855102
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.7+xgboost:0.2,raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'lightgbm': 0.7, 'xgboost': 0.2}",0.5114727049981269,0.24879522755476213,0.6907333289559408,0.51924232333209,0.5355849637197169,0.02112167707113539,0.47903742942087124,0.49785387994951125,0.5229931835793359,0.5373433548398221,0.5497837677709545,0.5675994887458247,0.5818250699820458,0.5289204435249241,0.24912154696639416,0.0003263194116320256
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.7+xgboost:0.2,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.7, 'xgboost': 0.2}",0.5114727049981269,0.2491071693589025,0.6913605235845723,0.51924232333209,0.5175007696785244,0.005280419267783849,0.503363886103813,0.508067998735973,0.5143528246434291,0.5179403674585508,0.5210504706913338,0.5255044009350514,0.5290607962441065,0.5289204435249241,0.24912154696639416,1.437760749165018e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.7+xgboost:0.2,platt_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.7, 'xgboost': 0.2}",0.5114727049981269,0.24875474916129797,0.6906517911100923,0.5202546105294636,0.5354417603491164,0.020798212276725535,0.4798235277076177,0.49830751432867554,0.5230854877700494,0.5371389548843148,0.5492877795659934,0.5671661373802663,0.5811560447213513,0.5289204435249241,0.24912154696639416,0.0003667978050961862
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.7+xgboost:0.2,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.7, 'xgboost': 0.2}",0.5114727049981269,0.2491008832007791,0.6913479375188857,0.5202546105294636,0.5174649688358742,0.005199553069181384,0.5035604106754996,0.5081814073307641,0.5143759006911075,0.5178892674696739,0.5209264736400936,0.5253960630936618,0.528893539928933,0.5289204435249241,0.24912154696639416,2.066376561504768e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.8+xgboost:0.1,raw_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.8, 'xgboost': 0.1}",0.5114727049981269,0.2515068032539352,0.6963735467623645,0.5179427368851405,0.5573214676161683,0.06259913357159108,0.3888244044817988,0.44411890443609,0.519715961546086,0.5633017842973447,0.6003847328146266,0.6506317940002143,0.689395230721595,0.5289204435249241,0.24912154696639416,-0.002385256287541049
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.8+xgboost:0.1,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.8, 'xgboost': 0.1}",0.5114727049981269,0.2488488318534648,0.6908416180233878,0.5179427368851405,0.5229348956526373,0.01564978339289777,0.4808106298690449,0.4946342548576177,0.5135335191351167,0.5244299748229313,0.5337007119522519,0.5462624772486487,0.5559533364289939,0.5289204435249241,0.24912154696639416,0.000272715112929367
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.8+xgboost:0.1,raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'lightgbm': 0.8, 'xgboost': 0.1}",0.5114727049981269,0.2488435613654408,0.6908307032684584,0.5179427368851405,0.5356046441926813,0.020390298967494076,0.4809944080560438,0.49916683017978775,0.5233632599011266,0.5373317881396042,0.5494111227909418,0.5663201875259661,0.5800250236691987,0.5289204435249241,0.24912154696639416,0.000277985600953351
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.8+xgboost:0.1,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.8, 'xgboost': 0.1}",0.5114727049981269,0.2491247674643873,0.6913957747431596,0.5179427368851405,0.5175056897967655,0.005097574741873519,0.5038531307626062,0.5083962362935421,0.5144453437238768,0.5179374757834962,0.5209573094463307,0.5251845756300867,0.5286107846658948,0.5289204435249241,0.24912154696639416,-3.220497993144944e-06
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.8+xgboost:0.1,platt_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.8, 'xgboost': 0.1}",0.5114727049981269,0.24882017958715827,0.6907836087094313,0.5185290208563021,0.5355181890398212,0.020142755262672594,0.48159502657269293,0.4995414087632485,0.5234609679282414,0.5372098585558582,0.5491110195759356,0.5659528674090432,0.5795224752843688,0.5289204435249241,0.24912154696639416,0.0003013673792358895
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.8+xgboost:0.1,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.8, 'xgboost': 0.1}",0.5114727049981269,0.24912158431148582,0.6913894023160561,0.5185290208563021,0.5174840760085505,0.0050356888156681484,0.5040032853917684,0.5084898809394073,0.5144697707306556,0.5179069933875597,0.520882283642579,0.525092745600856,0.5284851475696873,0.5289204435249241,0.24912154696639416,-3.7345091657980944e-08
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.9,raw_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.9}",0.5114727049981269,0.25182159952104755,0.6970337911001696,0.5166746952752842,0.5587548650029721,0.06353048926489241,0.3879328328930022,0.44388654852531106,0.5203476730228449,0.5649816766479018,0.6027186013284822,0.6527360206708859,0.6920114971428564,0.5289204435249241,0.24912154696639416,-0.002700052554653387
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.9,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.9}",0.5114727049981269,0.24888047495209767,0.6909050764007686,0.5166746952752842,0.5232932449993382,0.015882622316223102,0.4805877369718457,0.494576165879923,0.5136914470043064,0.5248499479105706,0.5342841790807158,0.5467885339163167,0.5566074030343093,0.5289204435249241,0.24912154696639416,0.0002410720142964895
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.9,raw_avg_then_platt,"{'sklearn_hgb': 0.1, 'lightgbm': 0.9}",0.5114727049981269,0.24888865156021062,0.6909215072513226,0.5166746952752842,0.5356120182655946,0.019665009364412425,0.48302571574251796,0.5004940900873271,0.5237278993343251,0.5373139597966232,0.5490016069001651,0.5650268708341931,0.5782711117147373,0.5289204435249241,0.24912154696639416,0.00023289540618354199
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.9,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.9}",0.5114727049981269,0.24914142046488214,0.691429131692514,0.5166746952752842,0.5175075333149939,0.004916252341103106,0.5043609576842247,0.508728051270427,0.5145365035821765,0.517933018697751,0.5208549304736365,0.5248612464571435,0.5281723066772795,0.5289204435249241,0.24912154696639416,-1.9873498487976704e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.9,platt_avg,"{'sklearn_hgb': 0.1, 'lightgbm': 0.9}",0.5114727049981269,0.24888779438895064,0.6909197769426212,0.5166804919084836,0.5355946177305262,0.01952096919926677,0.4833932690123955,0.5007312019909527,0.5237978080455397,0.5372843505501514,0.5488857430504371,0.5647885324728922,0.577959733020353,0.5289204435249241,0.24912154696639416,0.0002337525774435134
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.1+lightgbm:0.9,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'lightgbm': 0.9}",0.5114727049981269,0.24914242194568825,0.6914311385293557,0.5166804919084836,0.5175031831812267,0.004880242299816692,0.504452846001694,0.5087873292463333,0.5145539807599802,0.517925616386133,0.5208259645112044,0.5248016618668182,0.5280944620036835,0.5289204435249241,0.24912154696639416,-2.087497929409432e-05
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.2+xgboost:0.8,raw_avg,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.5114727049981269,0.24966362641084153,0.692545603266663,0.5279930273805007,0.5479534944878199,0.0577614477730583,0.3937415494197148,0.44444444342967515,0.5145336045053254,0.5523465359954113,0.5833979193326347,0.6392106850556631,0.6753446111228736,0.5289204435249241,0.24912154696639416,-0.0005420794444473687
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.2+xgboost:0.8,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.5114727049981269,0.24864182408773292,0.6904266321196444,0.5279930273805007,0.5205929023705501,0.014440361943264575,0.48203991610352387,0.49471563960601395,0.5122379298749264,0.5216911627474481,0.5294540085817538,0.543407200012511,0.5524406815293136,0.5289204435249241,0.24912154696639416,0.00047972287866124286
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.2+xgboost:0.8,raw_avg_then_platt,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.5114727049981269,0.2484368993605413,0.6900103859134427,0.5279930273805007,0.5353521601165913,0.025718881504616316,0.4668724440475668,0.4896827355987909,0.5205121960650071,0.5371218749539987,0.5508924781942807,0.5762583058379821,0.5933501372863235,0.5289204435249241,0.24912154696639416,0.0006846476058528506
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.2+xgboost:0.8,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.5114727049981269,0.24897930675166308,0.6911043600264407,0.5279930273805007,0.517442568777743,0.006429720376154079,0.5003226397604869,0.5060252126482929,0.5137325777648469,0.5178849974870948,0.5213276482971654,0.5276691052080907,0.5319420630701761,0.5289204435249241,0.24912154696639416,0.00014224021473108195
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.2+xgboost:0.8,platt_avg,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.5114727049981269,0.24840454578951748,0.6899451899260689,0.5287130457931919,0.5351132022692442,0.025334412311054127,0.46790093242947156,0.4902111187768628,0.5204796704118677,0.5368329271389596,0.5502685105361275,0.5755808704846292,0.5923548264721139,0.5289204435249241,0.24912154696639416,0.0007170011768766749
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.2+xgboost:0.8,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.5114727049981269,0.24897702779970043,0.6910998025474074,0.5287130457931919,0.5173828293159062,0.006333603077763532,0.5005797618559631,0.5061573084428109,0.5137244463515621,0.5178127605333351,0.5211716563826271,0.5274997463697525,0.5316932353666236,0.5289204435249241,0.24912154696639416,0.000144519166693724
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.2+lightgbm:0.1+xgboost:0.7,raw_avg,"{'sklearn_hgb': 0.2, 'lightgbm': 0.1, 'xgboost': 0.7}",0.5114727049981269,0.2498919879382939,0.6930170639522066,0.5264979540940959,0.5493868918746235,0.05826043003536873,0.39359424122531306,0.4447407899766515,0.5155556083345525,0.55398632720653,0.5859062835006136,0.6406519313944894,0.6771582389068818,0.5289204435249241,0.24912154696639416,-0.0007704409718997385
2019-2020_cal2021_valid2022,2019,2020,2021,2022,sklearn_hgb:0.2+lightgbm:0.1+xgboost:0.7,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.2, 'lightgbm': 0.1, 'xgboost': 0.7}",0.5114727049981269,0.24866806501513708,0.6904792233248194,0.5264979540940959,0.5209512517172511,0.014565107508842183,0.48200308905492345,0.4947897262427581,0.5124934308322333,0.5221011105502277,0.5300810996237486,0.5437675115972175,0.5528940884753156,0.5289204435249241,0.24912154696639416,0.0004534819512570787
